"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99936,1.7885e-09,55.683,0,8.3247e-09,0.084547,0.080863,0.0014816,0,2.5127e-08,0.99941,-1.2844e+15,0,0,0,0.99999,0,,0,0,0,0
0.99918,1.7922e-09,55.673,0,8.3247e-09,0.08432,0.080634,0.0013642,0,2.5145e-08,0.99925,-1.6423e+15,0,0,0,0.99998,0,,0.0001804,0.0001804,0,0
0.999,1.7959e-09,55.662,0,8.3247e-09,0.084093,0.080405,0.0012468,0,2.5164e-08,0.99908,-2.0002e+15,0,0,0,0.99998,0,,0.0003608,0.0003608,0,0
0.99882,1.7996e-09,55.652,0,8.3247e-09,0.083865,0.080177,0.0011295,0,2.5182e-08,0.99892,-2.358e+15,0,0,0,0.99997,0,,0.0005412,0.0005412,0,0
0.99864,1.8034e-09,55.642,0,8.3247e-09,0.083638,0.079948,0.0010121,0,2.52e-08,0.99876,-2.7159e+15,0,0,0,0.99997,0,,0.0007216,0.0007216,0,0
0.99846,1.8071e-09,55.632,0,8.3246e-09,0.083411,0.079719,0.00089469,0,2.5218e-08,0.99859,-3.0738e+15,0,0,0,0.99997,0,,0.000902,0.000902,0,0
0.99828,1.8108e-09,55.622,0,8.3246e-09,0.083184,0.07949,0.00077731,0,2.5236e-08,0.99843,-3.4316e+15,0,0,0,0.99996,0,,0.0010824,0.0010824,0,0
0.99811,1.8145e-09,55.612,0,8.3246e-09,0.082956,0.079261,0.00065993,0,2.5255e-08,0.99826,-3.7895e+15,0,0,0,0.99996,0,,0.0012628,0.0012628,0,0
0.99793,1.8183e-09,55.602,0,8.3246e-09,0.082729,0.079032,0.00054254,0,2.5273e-08,0.9981,-4.1474e+15,0,0,0,0.99995,0,,0.0014432,0.0014432,0,0
0.99775,1.822e-09,55.591,0,8.3245e-09,0.082502,0.078803,0.00042516,0,2.5291e-08,0.99794,-4.5052e+15,0,0,0,0.99995,0,,0.0016236,0.0016236,0,0
0.99757,1.8257e-09,55.581,0,8.3245e-09,0.082275,0.078574,0.00030778,0,2.5309e-08,0.99777,-4.8631e+15,0,0,0,0.99994,0,,0.001804,0.001804,0,0
0.99739,1.8294e-09,55.571,0,8.3245e-09,0.08205,0.078348,0.00019147,0,2.5327e-08,0.99761,-5.2173e+15,0,0,0,0.99994,0,,0.0019844,0.0019844,0,0
0.99738,1.8341e-09,55.571,0,8.3245e-09,0.082038,0.078335,0.00017213,0,2.5345e-08,0.9976,-5.2394e+15,0,0,0,0.99994,0,,0.0021648,0.0021648,0,0
0.99737,1.8388e-09,55.57,0,8.3245e-09,0.082025,0.078323,0.00015279,0,2.5362e-08,0.99759,-5.2616e+15,0,0,0,0.99994,0,,0.0023452,0.0023452,0,0
0.99736,1.8435e-09,55.569,0,8.3245e-09,0.082013,0.07831,0.00013345,0,2.5379e-08,0.99758,-5.2837e+15,0,0,0,0.99994,0,,0.0025256,0.0025256,0,0
0.99735,1.8482e-09,55.569,0,8.3245e-09,0.082,0.078297,0.00011411,0,2.5396e-08,0.99757,-5.3059e+15,0,0,0,0.99994,0,,0.002706,0.002706,0,0
0.99734,1.8529e-09,55.568,0,8.3245e-09,0.081988,0.078285,9.4776e-05,0,2.5414e-08,0.99756,-5.328e+15,0,0,0,0.99994,0,,0.0028864,0.0028864,0,0
0.99733,1.8576e-09,55.567,0,8.3245e-09,0.081975,0.078272,7.5437e-05,0,2.5431e-08,0.99755,-5.3502e+15,0,0,0,0.99994,0,,0.0030668,0.0030668,0,0
0.99731,1.8623e-09,55.567,0,8.3245e-09,0.081963,0.07826,5.6098e-05,0,2.5448e-08,0.99754,-5.3723e+15,0,0,0,0.99994,0,,0.0032472,0.0032472,0,0
0.9973,1.867e-09,55.566,0,8.3245e-09,0.081951,0.078247,3.6759e-05,0,2.5466e-08,0.99753,-5.3944e+15,0,0,0,0.99994,0,,0.0034276,0.0034276,0,0
0.99729,1.8717e-09,55.565,0,8.3245e-09,0.081938,0.078234,1.742e-05,0,2.5483e-08,0.99752,-5.4166e+15,0,0,0,0.99994,0,,0.003608,0.003608,0,0
0.99728,1.8764e-09,55.565,0,8.3245e-09,0.081926,0.078222,-1.9192e-06,0,2.55e-08,0.99751,-5.4387e+15,0,0,0,0.99994,0,,0.0037884,0.0037884,0,0
0.99727,1.8811e-09,55.564,0,8.3245e-09,0.081916,0.078212,-2.1092e-05,0,2.5518e-08,0.9975,-5.4612e+15,0,0,0,0.99994,0,,0.0039688,0.0039688,0,0
0.99725,1.8848e-09,55.563,0,8.3245e-09,0.082024,0.078314,-3.285e-05,0,2.5531e-08,0.99748,-5.4963e+15,0,0,0,0.99994,0,,0.0041492,0.0041492,0,0
0.99723,1.8885e-09,55.562,0,8.3245e-09,0.082132,0.078416,-4.4608e-05,0,2.5545e-08,0.99747,-5.5315e+15,0,0,0,0.99994,0,,0.0043296,0.0043296,0,0
