"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.8747,3.6543e-06,1.0438e+06,0,1.7825e-05,0.14308,240.83,0.034585,0,1.0895e-05,4.1516e+05,-2.0295e+16,0,0,0,286.75,0,,0,0,0,0
4.8747,3.6546e-06,1.0438e+06,0,1.7825e-05,0.14311,240.89,0.028602,0,1.0895e-05,4.1516e+05,-2.0301e+16,0,0,0,286.75,0,,0.16,0.16,0,0
4.8747,3.6548e-06,1.0438e+06,0,1.7825e-05,0.14314,240.94,0.022618,0,1.0895e-05,4.1515e+05,-2.0307e+16,0,0,0,286.75,0,,0.32,0.32,0,0
4.8747,3.6551e-06,1.0438e+06,0,1.7825e-05,0.14317,240.99,0.016635,0,1.0895e-05,4.1515e+05,-2.0313e+16,0,0,0,286.75,0,,0.48,0.48,0,0
4.8747,3.6553e-06,1.0438e+06,0,1.7825e-05,0.14321,241.05,0.010652,0,1.0895e-05,4.1515e+05,-2.0319e+16,0,0,0,286.75,0,,0.64,0.64,0,0
4.8747,3.6556e-06,1.0438e+06,0,1.7825e-05,0.14324,241.1,0.0046693,0,1.0896e-05,4.1515e+05,-2.0325e+16,0,0,0,286.75,0,,0.8,0.8,0,0
4.8747,3.6558e-06,1.0438e+06,0,1.7825e-05,0.14327,241.15,-0.0013137,0,1.0896e-05,4.1515e+05,-2.0331e+16,0,0,0,286.75,0,,0.96,0.96,0,0
4.8747,3.656e-06,1.0438e+06,0,1.7825e-05,0.1433,241.2,-0.0072968,0,1.0896e-05,4.1514e+05,-2.0337e+16,0,0,0,286.75,0,,1.12,1.12,0,0
4.8747,3.6563e-06,1.0438e+06,0,1.7825e-05,0.14333,241.26,-0.01328,0,1.0896e-05,4.1514e+05,-2.0343e+16,0,0,0,286.75,0,,1.28,1.28,0,0
4.8746,3.6565e-06,1.0438e+06,0,1.7825e-05,0.14336,241.31,-0.019263,0,1.0897e-05,4.1514e+05,-2.0349e+16,0,0,0,286.75,0,,1.44,1.44,0,0
4.8746,3.6568e-06,1.0438e+06,0,1.7825e-05,0.1434,241.36,-0.025246,0,1.0897e-05,4.1514e+05,-2.0355e+16,0,0,0,286.75,0,,1.6,1.6,0,0
4.8746,3.657e-06,1.0438e+06,0,1.7825e-05,0.14343,241.42,-0.031229,0,1.0897e-05,4.1514e+05,-2.0361e+16,0,0,0,286.74,0,,1.76,1.76,0,0
4.8746,3.6573e-06,1.0438e+06,0,1.7825e-05,0.14346,241.47,-0.037212,0,1.0897e-05,4.1514e+05,-2.0367e+16,0,0,0,286.74,0,,1.92,1.92,0,0
4.8746,3.6577e-06,1.0438e+06,0,1.7825e-05,0.1435,241.54,-0.043441,0,1.0897e-05,4.1513e+05,-2.0377e+16,0,0,0,286.74,0,,2.08,2.08,0,0
4.8745,3.6582e-06,1.0438e+06,0,1.7825e-05,0.14356,241.63,-0.049957,0,1.0898e-05,4.1513e+05,-2.0392e+16,0,0,0,286.74,0,,2.24,2.24,0,0
4.8745,3.6588e-06,1.0438e+06,0,1.7825e-05,0.14361,241.72,-0.056472,0,1.0898e-05,4.1512e+05,-2.0406e+16,0,0,0,286.74,0,,2.4,2.4,0,0
4.8745,3.6593e-06,1.0438e+06,0,1.7825e-05,0.14367,241.81,-0.062987,0,1.0899e-05,4.1512e+05,-2.0421e+16,0,0,0,286.74,0,,2.56,2.56,0,0
4.8744,3.6599e-06,1.0438e+06,0,1.7825e-05,0.14372,241.9,-0.069502,0,1.0899e-05,4.1512e+05,-2.0436e+16,0,0,0,286.74,0,,2.72,2.72,0,0
4.8744,3.6604e-06,1.0438e+06,0,1.7825e-05,0.14378,241.99,-0.076018,0,1.09e-05,4.1511e+05,-2.0451e+16,0,0,0,286.74,0,,2.88,2.88,0,0
4.8744,3.6609e-06,1.0438e+06,0,1.7825e-05,0.14383,242.08,-0.082533,0,1.09e-05,4.1511e+05,-2.0465e+16,0,0,0,286.74,0,,3.04,3.04,0,0
4.8743,3.6615e-06,1.0438e+06,0,1.7825e-05,0.14389,242.17,-0.089048,0,1.0901e-05,4.151e+05,-2.048e+16,0,0,0,286.74,0,,3.2,3.2,0,0
4.8743,3.662e-06,1.0438e+06,0,1.7825e-05,0.14394,242.26,-0.095564,0,1.0901e-05,4.151e+05,-2.0495e+16,0,0,0,286.74,0,,3.36,3.36,0,0
4.8743,3.6626e-06,1.0438e+06,0,1.7825e-05,0.144,242.35,-0.10208,0,1.0902e-05,4.1509e+05,-2.0509e+16,0,0,0,286.73,0,,3.52,3.52,0,0
4.8742,3.6631e-06,1.0438e+06,0,1.7825e-05,0.14405,242.44,-0.10859,0,1.0902e-05,4.1509e+05,-2.0524e+16,0,0,0,286.73,0,,3.68,3.68,0,0
4.8742,3.6637e-06,1.0437e+06,0,1.7825e-05,0.14411,242.53,-0.11511,0,1.0903e-05,4.1509e+05,-2.0539e+16,0,0,0,286.73,0,,3.84,3.84,0,0
4.8742,3.6642e-06,1.0437e+06,0,1.7824e-05,0.14416,242.62,-0.12162,0,1.0903e-05,4.1508e+05,-2.0554e+16,0,0,0,286.73,0,,4,4,0,0
4.8741,3.6648e-06,1.0437e+06,0,1.7824e-05,0.14424,242.76,-0.12804,0,1.0904e-05,4.1507e+05,-2.0578e+16,0,0,0,286.73,0,,4.16,4.16,0,0
4.874,3.6653e-06,1.0437e+06,0,1.7824e-05,0.14433,242.89,-0.13444,0,1.0904e-05,4.1507e+05,-2.0603e+16,0,0,0,286.73,0,,4.32,4.32,0,0
