"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -2.309185195,      0.2280206029,     0.05406739046,       3.801279675,      -3.227931821
          0,           0,           1,      -2.456744409,     0.06863475523,     -0.1159203498,       3.653778905,      -3.374009762
          0,           0,           2,      -2.577059555,    -0.07463809912,     -0.2564190402,       3.533233371,      -3.525697442
          0,           0,           3,      -2.646666929,      -0.175326759,      -0.321634081,       3.462368898,      -3.671570241
          0,           0,           4,      -2.677785801,      -0.232669887,     -0.3266408619,       3.429089415,      -3.795719898
          0,           0,           5,      -2.684487257,      -0.258513379,     -0.3016892164,       3.419587355,      -3.887171288
          0,           0,           6,      -2.686161478,     -0.2698058651,     -0.2787671814,       3.415489643,       -3.94399968
          0,           0,           7,      -2.698106695,     -0.2900656326,     -0.2929486192,       3.401912367,      -3.978097497
          0,           0,           8,      -2.721568925,     -0.3207204572,     -0.3250644326,       3.378327797,      -4.002170459
          0,           0,           9,      -2.759346122,     -0.3764650164,      -0.382136408,       3.341151724,      -4.030780932
          0,           0,          10,      -2.822288139,     -0.4549372043,     -0.4714982454,       3.279085492,       -4.07525678
          0,           0,          11,      -2.894103163,     -0.5128202847,     -0.5422649501,       3.208003313,      -4.141938944
          0,           0,          12,      -2.952520716,      -0.558152499,     -0.5963226706,       3.152130069,       -4.21790216
          0,           0,          13,      -3.012846932,     -0.5896754172,     -0.6352941932,       3.095417562,      -4.297376149
          0,           0,          14,      -3.073105699,     -0.6142167417,     -0.6603577468,       3.037358763,      -4.377081297
          0,           0,          15,      -3.112000832,     -0.6729695556,     -0.7060501031,       2.998908418,      -4.423876681
          0,           0,          16,      -3.147009191,     -0.7288419316,      -0.735308737,       2.965589078,      -4.434677316
          0,           0,          17,      -3.174057007,     -0.7483235496,     -0.7484444004,       2.938458515,      -4.428085693
          0,           0,          18,      -3.184531739,     -0.7853568384,     -0.7734817536,       2.925167442,      -4.424037923
          0,           0,          19,      -3.195773544,     -0.7779281559,     -0.7675667852,       2.914637888,      -4.424901341
          0,           0,          20,      -3.224129687,     -0.7954482855,     -0.7846877688,       2.886426375,      -4.431767412
          0,           0,          21,      -3.213312194,     -0.7820131288,     -0.7715395793,       2.899007182,      -4.439864244
          0,           0,          22,      -3.223560216,     -0.7800218269,     -0.7624540265,       2.889177052,      -4.450729007
          0,           0,          23,      -3.236749283,      -0.766722378,     -0.7446892207,       2.876097763,      -4.462105359
          0,           0,          24,      -3.222613245,     -0.7711369498,     -0.7524384343,       2.889590626,      -4.473356786
          0,           0,          25,      -3.225625772,     -0.7857862491,     -0.7609372065,       2.885666431,      -4.484557158
          0,           0,          26,      -3.234966022,      -0.796836287,     -0.7786868604,       2.876213644,      -4.501190023
          0,           0,          27,      -3.190703983,     -0.7453205067,     -0.7291535728,       2.920615263,      -4.516910436
          0,           0,          28,      -3.189372419,     -0.7527217385,     -0.7245447674,       2.921706632,      -4.535262698
          0,           0,          29,      -3.199393429,      -0.759476529,     -0.7249303881,       2.911717314,       -4.55370235
          0,           0,          30,      -3.182709791,      -0.757995883,     -0.7288384277,       2.928471641,      -4.572407434
          0,           0,          31,      -3.184949993,     -0.7687326072,     -0.7388181474,        2.92604474,      -4.590293484
          0,           0,          32,      -3.192865985,      -0.766563377,     -0.7461027037,        2.91828363,      -4.609303338
          0,           0,          33,      -3.187350324,      -0.796937509,     -0.7745465264,       2.923752761,      -4.629441675
          0,           0,          34,      -3.186879265,      -0.775103469,      -0.746055514,       2.924208491,      -4.652568101
          0,           0,          35,      -3.199190934,     -0.7638516866,     -0.7366123528,       2.912334404,      -4.670111465
          0,           0,          36,      -3.190262916,     -0.7605807545,     -0.7460720363,       2.921843565,      -4.686896292
          0,           0,          37,      -3.195255975,     -0.7566669866,     -0.7457767341,       2.917146841,      -4.703164393
          0,           0,          38,      -3.223716581,     -0.7926405295,     -0.7895939922,       2.888889225,      -4.716837348
          0,           0,          39,      -3.200690298,     -0.7681200097,     -0.7496568321,       2.912276739,      -4.728777398
          0,           0,          40,       -3.19688771,     -0.7366475008,     -0.7339537159,       2.916342646,      -4.738226456
          0,           0,          41,         -3.233532,     -0.7883601955,     -0.7855135082,       2.879614378,      -4.746672991
          0,           0,          42,      -3.217380502,     -0.7846337852,     -0.7643624719,       2.895887818,      -4.750127432
          0,           0,          43,      -3.221488488,      -0.782886881,     -0.7684808773,       2.891845069,      -4.754907725
          0,           0,          44,      -3.245435905,     -0.8060118431,     -0.7961141652,       2.867804881,      -4.756389449
          0,           0,          45,      -3.223156734,     -0.7986832038,     -0.7829558203,       2.889909114,      -4.754119607
          0,           0,          46,      -3.218598012,     -0.7685430081,     -0.7657108783,       2.894567722,      -4.753043618
          0,           0,          47,      -3.239691792,     -0.7842463194,     -0.7758025048,       2.873374818,      -4.750964255
          0,           0,          48,      -3.218792264,      -0.774727845,     -0.7614685683,       2.894225211,      -4.745140481
