"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99794,4.413e-10,86.195,0,2.0822e-09,0.093115,0.067274,0.00089446,0,6.2713e-09,0.99892,-4.1307e+15,0,0,0,0.99993,0,,0,0,0,0
0.9978,4.4196e-10,86.183,0,2.0822e-09,0.092966,0.067163,0.00082218,0,6.2746e-09,0.99885,-4.4045e+15,0,0,0,0.99993,0,,0.0001804,0.0001804,0,0
0.99766,4.4262e-10,86.171,0,2.0822e-09,0.092816,0.067051,0.0007499,0,6.2779e-09,0.99878,-4.6784e+15,0,0,0,0.99992,0,,0.0003608,0.0003608,0,0
0.99753,4.4328e-10,86.159,0,2.0822e-09,0.092666,0.06694,0.00067762,0,6.2812e-09,0.99871,-4.9522e+15,0,0,0,0.99992,0,,0.0005412,0.0005412,0,0
0.99739,4.4394e-10,86.147,0,2.0822e-09,0.092516,0.066828,0.00060534,0,6.2845e-09,0.99863,-5.2261e+15,0,0,0,0.99991,0,,0.0007216,0.0007216,0,0
0.99725,4.4459e-10,86.135,0,2.0822e-09,0.092366,0.066717,0.00053306,0,6.2878e-09,0.99856,-5.4999e+15,0,0,0,0.99991,0,,0.000902,0.000902,0,0
0.99712,4.4525e-10,86.123,0,2.0822e-09,0.092216,0.066606,0.00046078,0,6.2911e-09,0.99849,-5.7737e+15,0,0,0,0.9999,0,,0.0010824,0.0010824,0,0
0.99698,4.4591e-10,86.111,0,2.0822e-09,0.092066,0.066494,0.0003885,0,6.2944e-09,0.99842,-6.0476e+15,0,0,0,0.9999,0,,0.0012628,0.0012628,0,0
0.99685,4.4657e-10,86.1,0,2.0822e-09,0.091916,0.066383,0.00031622,0,6.2977e-09,0.99835,-6.3214e+15,0,0,0,0.9999,0,,0.0014432,0.0014432,0,0
0.99671,4.4723e-10,86.088,0,2.0821e-09,0.091767,0.066271,0.00024394,0,6.301e-09,0.99828,-6.5953e+15,0,0,0,0.99989,0,,0.0016236,0.0016236,0,0
