"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.071,4.5911e-06,1.1369e+08,0,2.6841e-05,0.096881,813.7,0.90842,0,8.4659e-07,1.3963e+06,-1.0075e+16,0,0,0,503.77,0,,0,0,0,0
90.07,4.593e-06,1.1369e+08,0,2.6841e-05,0.097007,814.75,0.7779,0,8.467e-07,1.3963e+06,-1.0101e+16,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.069,4.595e-06,1.1369e+08,0,2.6841e-05,0.097132,815.8,0.64738,0,8.468e-07,1.3963e+06,-1.0127e+16,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.068,4.5969e-06,1.1368e+08,0,2.6841e-05,0.097258,816.85,0.51686,0,8.469e-07,1.3963e+06,-1.0153e+16,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.067,4.5989e-06,1.1368e+08,0,2.6841e-05,0.097383,817.9,0.38634,0,8.4701e-07,1.3963e+06,-1.0179e+16,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.066,4.6008e-06,1.1368e+08,0,2.6841e-05,0.097508,818.95,0.25582,0,8.4711e-07,1.3963e+06,-1.0204e+16,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.065,4.6028e-06,1.1368e+08,0,2.6841e-05,0.097634,820,0.1253,0,8.4722e-07,1.3963e+06,-1.023e+16,0,0,0,503.76,0,,0.0010824,0.0010824,0,0
90.064,4.6047e-06,1.1368e+08,0,2.6841e-05,0.097759,821.05,-0.0052175,0,8.4732e-07,1.3963e+06,-1.0256e+16,0,0,0,503.76,0,,0.0012628,0.0012628,0,0
90.063,4.6066e-06,1.1368e+08,0,2.6841e-05,0.097885,822.09,-0.13574,0,8.4742e-07,1.3963e+06,-1.0282e+16,0,0,0,503.76,0,,0.0014432,0.0014432,0,0
90.062,4.6086e-06,1.1368e+08,0,2.6841e-05,0.09801,823.14,-0.26626,0,8.4753e-07,1.3962e+06,-1.0308e+16,0,0,0,503.76,0,,0.0016236,0.0016236,0,0
90.06,4.6105e-06,1.1367e+08,0,2.6841e-05,0.098136,824.19,-0.39678,0,8.4763e-07,1.3962e+06,-1.0334e+16,0,0,0,503.76,0,,0.001804,0.001804,0,0
90.059,4.6125e-06,1.1367e+08,0,2.6841e-05,0.098262,825.25,-0.5273,0,8.4774e-07,1.3962e+06,-1.0361e+16,0,0,0,503.76,0,,0.0019844,0.0019844,0,0
90.057,4.6176e-06,1.1367e+08,0,2.6841e-05,0.098468,826.97,-0.658,0,8.48e-07,1.3962e+06,-1.0406e+16,0,0,0,503.76,0,,0.0021648,0.0021648,0,0
90.056,4.6226e-06,1.1367e+08,0,2.6841e-05,0.098674,828.7,-0.7887,0,8.4826e-07,1.3962e+06,-1.0451e+16,0,0,0,503.76,0,,0.0023452,0.0023452,0,0
90.054,4.6277e-06,1.1367e+08,0,2.6841e-05,0.09888,830.42,-0.91941,0,8.4851e-07,1.3962e+06,-1.0496e+16,0,0,0,503.76,0,,0.0025256,0.0025256,0,0
90.052,4.6327e-06,1.1366e+08,0,2.6841e-05,0.099086,832.14,-1.0501,0,8.4877e-07,1.3962e+06,-1.0542e+16,0,0,0,503.76,0,,0.002706,0.002706,0,0
90.05,4.6378e-06,1.1366e+08,0,2.6841e-05,0.099292,833.87,-1.1808,0,8.4903e-07,1.3961e+06,-1.0587e+16,0,0,0,503.76,0,,0.0028864,0.0028864,0,0
90.048,4.6428e-06,1.1366e+08,0,2.6841e-05,0.099499,835.59,-1.3115,0,8.4929e-07,1.3961e+06,-1.0632e+16,0,0,0,503.76,0,,0.0030668,0.0030668,0,0
90.046,4.6479e-06,1.1366e+08,0,2.6841e-05,0.099705,837.31,-1.4422,0,8.4955e-07,1.3961e+06,-1.0677e+16,0,0,0,503.76,0,,0.0032472,0.0032472,0,0
90.044,4.6529e-06,1.1365e+08,0,2.6841e-05,0.099911,839.04,-1.5729,0,8.4981e-07,1.3961e+06,-1.0722e+16,0,0,0,503.76,0,,0.0034276,0.0034276,0,0
90.042,4.658e-06,1.1365e+08,0,2.6841e-05,0.10012,840.76,-1.7036,0,8.5007e-07,1.3961e+06,-1.0768e+16,0,0,0,503.76,0,,0.003608,0.003608,0,0
90.04,4.663e-06,1.1365e+08,0,2.6841e-05,0.10032,842.48,-1.8343,0,8.5033e-07,1.3961e+06,-1.0813e+16,0,0,0,503.76,0,,0.0037884,0.0037884,0,0
