"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -2.037380332,      0.2192499208,     -0.3041873647,       4.066260725,        -5.6047964
          0,           0,           1,      -2.176055557,     0.05173413045,     -0.4230561879,       3.928354531,       -5.69984105
          0,           0,           2,      -2.284530711,    -0.02293168468,     -0.5912519274,       3.820194343,      -5.801412746
          0,           0,           3,      -2.355160396,    -0.07181254582,     -0.7615908962,         3.7502751,      -5.899214168
          0,           0,           4,      -2.432998888,    -0.07722240971,     -0.8148322666,       3.674401571,      -5.981500042
          0,           0,           5,      -2.528105136,    -0.09621375358,     -0.7975750805,       3.580696893,      -6.045599946
          0,           0,           6,      -2.627247631,     -0.1110438702,     -0.8385542004,       3.482408159,      -6.098888329
          0,           0,           7,      -2.671979806,     -0.1315850907,     -0.8578319944,       3.440249903,      -6.152625962
          0,           0,           8,      -2.699682216,     -0.1081663532,     -0.8829956309,       3.407219162,      -6.200467445
          0,           0,           9,      -2.700108218,    -0.05937456676,     -0.9111310479,       3.411291554,      -6.230667771
          0,           0,          10,       -2.69534622,    -0.05356189637,     -0.9162159063,       3.414448557,      -6.240073452
          0,           0,          11,      -2.721819249,    -0.09303074569,     -0.9040236751,       3.385371964,      -6.243249321
          0,           0,          12,      -2.757503899,     -0.1039452193,     -0.8982785821,       3.349309778,      -6.241865394
          0,           0,          13,      -2.723218118,     -0.0708780473,      -0.908770814,       3.388209728,       -6.23887458
          0,           0,          14,      -2.687615512,    -0.04725682048,     -0.9005869699,       3.424398149,      -6.233533542
          0,           0,          15,      -2.693682809,    -0.06133588272,     -0.9063001306,       3.419022436,      -6.228722653
          0,           0,          16,      -2.742838503,     -0.1121785451,     -0.9296691934,       3.369488289,      -6.224849958
          0,           0,          17,      -2.783601927,     -0.1611488417,     -0.9320320742,       3.327079132,      -6.221907092
          0,           0,          18,      -2.823173075,     -0.1969782104,     -0.9301781504,       3.288377867,      -6.221944505
          0,           0,          19,      -2.831056771,     -0.1977571076,     -0.9158057822,       3.279155968,      -6.224785963
          0,           0,          20,      -2.782197048,     -0.1318693219,     -0.9085203616,       3.327256762,      -6.226559516
          0,           0,          21,      -2.739966912,    -0.09169206822,     -0.9034164822,       3.368679708,      -6.228096607
          0,           0,          22,       -2.74413465,    -0.09310306297,     -0.9220270696,       3.364146875,      -6.230401043
          0,           0,          23,      -2.771387608,     -0.1284706704,     -0.9273195476,       3.338635964,      -6.234937733
          0,           0,          24,      -2.743377054,    -0.08447797455,     -0.9087664228,       3.367391149,      -6.237064731
          0,           0,          25,      -2.686283609,    -0.04555828757,     -0.9183516426,       3.423443921,      -6.240971547
          0,           0,          26,      -2.702515282,     -0.0719507415,     -0.9238026257,       3.404844661,      -6.249656273
          0,           0,          27,      -2.740557622,       -0.10579722,     -0.9229705296,       3.366393251,      -6.262662368
          0,           0,          28,      -2.726889971,    -0.07828726051,     -0.9358823329,       3.381494636,      -6.273040591
          0,           0,          29,      -2.696850457,    -0.05308597575,     -0.9233497134,       3.413203994,      -6.279026565
          0,           0,          30,      -2.704054644,    -0.06516138817,     -0.9342570188,       3.404020067,      -6.285654752
          0,           0,          31,      -2.723728002,    -0.07943124546,     -0.9380321568,       3.383068816,      -6.292841644
          0,           0,          32,       -2.70081011,    -0.06586635147,     -0.9212845382,       3.406965417,      -6.298232015
          0,           0,          33,       -2.68507199,    -0.05306439872,      -0.916076342,       3.422195703,      -6.302369947
          0,           0,          34,      -2.703775513,    -0.07335214274,     -0.9145213442,       3.399727889,       -6.30722626
          0,           0,          35,      -2.760432208,     -0.1339342956,     -0.9291096712,       3.342272559,      -6.313199806
          0,           0,          36,       -2.81574665,     -0.1507502963,     -0.9523574484,       3.291203202,      -6.315832596
          0,           0,          37,      -2.755897896,    -0.09281286937,     -0.9344231273,       3.356213246,      -6.315125801
          0,           0,          38,      -2.705375165,    -0.05440684052,     -0.9178672202,       3.408484895,      -6.312391411
          0,           0,          39,      -2.695521497,    -0.06343290581,     -0.9041126361,        3.41432193,      -6.310553557
          0,           0,          40,       -2.74753797,     -0.1173180241,     -0.9228468816,       3.361421499,      -6.312911835
          0,           0,          41,      -2.811779966,     -0.1775069681,     -0.9336341783,       3.295773178,      -6.320153687
          0,           0,          42,      -2.869108142,     -0.2248316397,     -0.9431110474,       3.238706589,      -6.328278533
          0,           0,          43,      -2.885691393,     -0.2513843114,     -0.9326969989,       3.221934012,      -6.336593647
          0,           0,          44,       -2.85292584,     -0.1834174301,     -0.9309489474,       3.259195883,      -6.345065661
          0,           0,          45,      -2.726048942,    -0.05362069023,     -0.9246418697,       3.387431704,      -6.342772938
          0,           0,          46,      -2.677899917,    -0.03575241048,     -0.9441410188,       3.431639118,      -6.337778535
          0,           0,          47,      -2.712550394,    -0.08883209324,     -0.9393164779,       3.392760447,      -6.334052473
          0,           0,          48,      -2.761503487,     -0.1336479584,     -0.9453714837,       3.346008651,      -6.329643211
          0,           0,          49,      -2.810408534,     -0.1741458323,     -0.9395913931,        3.29808261,      -6.326044258
          0,           0,          50,      -2.851593798,      -0.212093651,      -0.939867476,       3.259040988,      -6.328149793
          0,           0,          51,      -2.879358382,     -0.2575824176,     -0.9251990526,       3.230283787,      -6.336035474
          0,           0,          52,      -2.909931029,     -0.2456977459,     -0.9180122976,       3.203467184,      -6.351301705
          0,           0,          53,      -2.843234989,     -0.1625780038,     -0.9197742111,       3.270957164,      -6.366912173
          0,           0,          54,      -2.787541249,     -0.1055369836,     -0.9282338619,       3.326150431,      -6.382218163
          0,           0,          55,      -2.767788967,     -0.1044417297,     -0.9251559047,       3.342870384,      -6.400273609
          0,           0,          56,      -2.768609472,     -0.1097701519,     -0.9125628597,        3.34290826,       -6.42114402
          0,           0,          57,      -2.740292921,    -0.08240276863,     -0.9368257652,       3.371717228,      -6.437250764
          0,           0,          58,      -2.739885885,    -0.09362574709,     -0.9462973344,       3.370960548,      -6.451155458
          0,           0,          59,      -2.758701833,     -0.1143131345,      -0.930392344,       3.348177163,      -6.457174586
          0,           0,          60,      -2.732889243,    -0.07840791971,     -0.9459688269,       3.374140395,      -6.454492211
          0,           0,          61,      -2.685909428,    -0.04186273181,     -0.9484917283,        3.42154167,      -6.445699406
          0,           0,          62,      -2.698057189,    -0.06013976375,     -0.9484345646,       3.408445378,      -6.436518019
          0,           0,          63,      -2.722610919,    -0.08174029504,     -0.9443202998,       3.383201516,      -6.429151954
          0,           0,          64,      -2.702304283,    -0.05576256198,     -0.9318605257,       3.404781726,      -6.419899685
          0,           0,          65,      -2.673285867,    -0.03461413599,      -0.926594963,       3.434589998,      -6.412974609
          0,           0,          66,        -2.6912043,     -0.0587525453,     -0.9221811737,       3.414914393,      -6.414205757
          0,           0,          67,      -2.721487462,     -0.0891831166,     -0.9282650352,       3.385131971,      -6.421578693
          0,           0,          68,       -2.71155666,    -0.07069391621,     -0.9476581766,        3.39589687,      -6.429802615
          0,           0,          69,      -2.682793948,    -0.04816035121,     -0.9297336951,       3.423793768,      -6.436649401
          0,           0,          70,      -2.696636117,    -0.06507472062,     -0.9210829046,       3.407693397,      -6.448273236
          0,           0,          71,      -2.734208907,     -0.1061789525,     -0.9218476287,       3.370661763,      -6.459106327
          0,           0,          72,      -2.723538424,    -0.07443200141,      -0.930580184,       3.384705044,      -6.467162013
          0,           0,          73,      -2.679508873,    -0.04223123979,      -0.942106971,       3.427767072,      -6.479667636
          0,           0,          74,      -2.699106015,    -0.06965393796,     -0.9502723743,       3.407407883,      -6.494448649
          0,           0,          75,      -2.744516004,     -0.1146519142,     -0.9518611472,       3.360750802,      -6.509212088
          0,           0,          76,      -2.738964752,    -0.09403040365,     -0.9385872932,       3.367776198,      -6.525893179
          0,           0,          77,      -2.703706293,    -0.06608162154,     -0.9522914431,        3.40608101,      -6.542929547
          0,           0,          78,      -2.717914792,    -0.08916368288,     -0.9518316923,       3.389503589,      -6.556535947
          0,           0,          79,      -2.752759326,     -0.1253853068,     -0.9347177256,       3.352668588,      -6.566604844
          0,           0,          80,       -2.73766784,     -0.0909985229,     -0.9377793536,       3.369086292,       -6.56515272
          0,           0,          81,      -2.692534384,    -0.05196538751,     -0.9509720423,       3.416349215,      -6.556603502
          0,           0,          82,      -2.702083791,    -0.06735256454,      -0.955669806,       3.404899011,      -6.546634924
          0,           0,          83,      -2.731535246,    -0.09773836439,     -0.9303026053,       3.373967975,      -6.539701067
          0,           0,          84,      -2.719127361,    -0.07401056153,     -0.9273549627,       3.387475294,      -6.531541993
          0,           0,          85,      -2.686415841,    -0.04976102071,     -0.9359660093,        3.42166988,       -6.52761903
          0,           0,          86,      -2.703605832,    -0.06849890964,     -0.9484822075,       3.403246907,      -6.528565529
          0,           0,          87,      -2.719172054,    -0.07657205628,     -0.9336986113,       3.386220172,      -6.531822911
          0,           0,          88,       -2.70051545,    -0.06347425271,     -0.9339441234,        3.40632555,      -6.533340118
          0,           0,          89,      -2.682336486,    -0.04321135183,     -0.9183701162,       3.425742411,       -6.53019334
          0,           0,          90,      -2.690511703,    -0.05727580608,     -0.9136036377,       3.413721855,      -6.526287348
          0,           0,          91,      -2.734853798,     -0.1128008045,     -0.9034383822,       3.368929377,       -6.52762363
          0,           0,          92,      -2.802042498,     -0.1443815493,     -0.9474597871,       3.304665532,      -6.530870078
          0,           0,          93,      -2.753285279,    -0.09919293922,     -0.9267876916,       3.357200054,      -6.533052029
          0,           0,          94,      -2.715432462,    -0.07102365684,     -0.9157623361,        3.39658903,      -6.536897476
          0,           0,          95,      -2.698682621,    -0.07230783695,     -0.9234616539,       3.409399884,      -6.543387149
          0,           0,          96,      -2.733865652,     -0.1089452957,     -0.9434674893,       3.372841383,       -6.54959177
          0,           0,          97,      -2.779482706,      -0.156496451,     -0.9369610262,       3.329002542,      -6.551515326
          0,           0,          98,      -2.833979216,     -0.2051070263,     -0.9422990981,       3.274299745,        -6.5520317
          0,           0,          99,      -2.835983938,     -0.1909913495,     -0.9515951381,        3.27089452,      -6.547059761
          0,           0,         100,      -2.773883261,     -0.1209368716,     -0.9524965162,       3.335020636,      -6.537026999
          0,           0,         101,      -2.732431867,    -0.08627215589,     -0.9355103191,       3.379598038,      -6.523482173
          0,           0,         102,      -2.743110368,    -0.09535141069,     -0.9383286289,       3.367861788,      -6.517850468
          0,           0,         103,      -2.779695583,     -0.1449591652,     -0.9451659356,       3.332343961,      -6.531734591
          0,           0,         104,      -2.762446784,     -0.1104500475,     -0.9392187556,       3.348524474,      -6.547282014
          0,           0,         105,      -2.704509458,    -0.06334947316,      -0.943043909,       3.406678192,      -6.559318107
          0,           0,         106,      -2.713556711,    -0.08311303831,     -0.9471373092,       3.395439977,      -6.569033076
          0,           0,         107,      -2.736355994,    -0.09967119693,     -0.9446778786,       3.371211836,      -6.570552265
          0,           0,         108,      -2.714493702,    -0.07185829034,     -0.9456297162,       3.394265533,      -6.564643209
          0,           0,         109,      -2.689232944,    -0.04772523408,     -0.9079913553,       3.421245361,      -6.587852815
          0,           0,         110,      -2.716063268,    -0.07381048597,     -0.9658624698,       3.389905507,      -6.614465667
          0,           0,         111,      -2.853783889,     -0.2412545568,      -1.010421589,       3.249545985,      -6.656079518
          0,           0,         112,      -3.001222354,     -0.3196612572,      -1.062988815,       3.105203537,      -6.660795775
          0,           0,         113,      -2.896180004,     -0.2241163628,      -1.054605145,       3.214291625,      -6.670798114
          0,           0,         114,      -2.936903562,      -0.269396415,       -1.05433873,       3.172256991,      -6.687454293
          0,           0,         115,      -3.078863613,     -0.4268057804,       -1.05638766,       3.029680822,      -6.694282159
          0,           0,         116,      -3.167707089,     -0.5561091618,       -1.04737522,       2.934914302,      -6.698166676
          0,           0,         117,      -3.170315857,     -0.6151327911,      -1.022263211,        2.92884039,      -6.697014416
          0,           0,         118,      -3.146841678,     -0.6163535212,      -1.001724547,       2.958209581,      -6.693182565
          0,           0,         119,      -3.006926315,     -0.3768413482,      -1.005137908,       3.107866937,      -6.684671932
          0,           0,         120,      -2.852169671,     -0.2135820016,     -0.9803540491,        3.26126357,       -6.67091868
          0,           0,         121,      -2.793061351,     -0.1496491643,     -0.9421346588,       3.319661423,      -6.662195009
          0,           0,         122,      -2.790691194,     -0.1041224366,     -0.9650933621,       3.319174506,      -6.658728885
          0,           0,         123,      -2.772615205,    -0.07999494955,      -0.970705811,        3.34131416,      -6.659830219
          0,           0,         124,       -2.73327511,    -0.06530821287,      -0.964043043,       3.378297522,      -6.696586618
          0,           0,         125,      -2.747674763,      -0.094909292,     -0.9692079671,       3.363135157,      -6.728788098
          0,           0,         126,      -2.862498511,     -0.1644747675,      -1.026924899,       3.244674807,      -6.706078329
          0,           0,         127,      -2.904475256,     -0.1980240502,      -1.018261296,       3.202451387,      -6.680270802
          0,           0,         128,      -2.902781309,      -0.210471147,      -1.006213616,       3.202706708,      -6.636935722
          0,           0,         129,      -2.897767579,     -0.2311897909,     -0.9911552535,       3.208912131,      -6.600711114
          0,           0,         130,      -2.904181795,     -0.2191942191,     -0.9869168822,       3.205845596,      -6.577186998
          0,           0,         131,      -2.817409944,     -0.1158540089,     -0.9575436342,       3.294519303,      -6.562139385
          0,           0,         132,      -2.715436229,    -0.03810582427,     -0.9187724211,       3.398187528,       -6.55555841
          0,           0,         133,      -2.678771665,    -0.02734936816,     -0.9287264119,       3.433568836,      -6.574032969
          0,           0,         134,      -2.730885722,    -0.08517755449,     -0.9725884547,       3.381886538,      -6.603706161
          0,           0,         135,      -2.811587171,     -0.1491087594,     -0.9935427389,       3.297354897,      -6.614803689
          0,           0,         136,      -2.897166578,      -0.229336289,      -1.040827564,        3.21298968,      -6.613337187
          0,           0,         137,      -3.008272942,     -0.3755038866,      -1.087939724,       3.094859734,      -6.597289143
          0,           0,         138,      -3.035316648,     -0.4312424974,      -1.063567781,       3.067019585,      -6.579775161
          0,           0,         139,      -3.057565821,     -0.4934338144,      -1.039846657,       3.046325404,      -6.561975984
          0,           0,         140,      -3.072883662,     -0.5397946933,      -1.032928546,       3.029823104,      -6.545627234
          0,           0,         141,      -3.082529625,     -0.5843214463,      -1.028454444,        3.01907937,      -6.533756573
          0,           0,         142,      -3.093526017,     -0.6280534936,      -1.018296095,       3.008177776,      -6.527232125
          0,           0,         143,      -3.108921832,     -0.6701692831,      -1.011189083,       2.993376882,      -6.526857884
          0,           0,         144,      -3.116477805,     -0.6840334797,      -1.001877958,       2.986772517,      -6.534292348
          0,           0,         145,      -3.102583352,      -0.409911935,     -0.9983994915,       3.006130376,      -6.548384628
          0,           0,         146,      -2.959728539,     -0.2359643936,     -0.9950790008,       3.150949492,      -6.563023886
          0,           0,         147,      -2.829104653,     -0.1249575557,     -0.9529926611,       3.281838275,      -6.573881363
          0,           0,         148,      -2.763185546,    -0.04458230844,     -0.9479744734,       3.352196311,       -6.56924398
          0,           0,         149,      -2.763913165,     -0.1034831358,     -0.9569268271,       3.349103281,      -6.612799497
          0,           0,         150,      -2.817080802,     -0.1497625781,     -0.9915568432,       3.286287647,      -6.624485438
          0,           0,         151,      -2.841093736,     -0.1298889194,      -1.025600473,       3.269204219,      -6.624907724
          0,           0,         152,      -2.910022226,     -0.2577313122,      -1.068748707,       3.199086197,      -6.629946407
          0,           0,         153,      -3.055406264,     -0.4140336472,      -1.088599925,       3.047555273,      -6.628856759
          0,           0,         154,      -3.083844179,      -0.442558367,      -1.095968356,       3.018609937,      -6.620789017
          0,           0,         155,      -3.099254578,     -0.4699225274,      -1.091078874,       3.003995406,      -6.611070414
          0,           0,         156,      -3.107636119,     -0.4987943529,       -1.08273591,        2.99502883,      -6.601294555
          0,           0,         157,      -3.119637643,     -0.5333234346,      -1.078185571,       2.982399542,      -6.591820549
          0,           0,         158,      -3.128922085,     -0.5696509722,      -1.068334717,        2.97266079,      -6.584072029
          0,           0,         159,      -3.133789586,     -0.5995865316,      -1.058617509,       2.967991165,      -6.576930973
          0,           0,         160,      -3.141220727,     -0.6331205832,      -1.060176528,       2.958025884,      -6.569800618
          0,           0,         161,      -3.145645667,     -0.6632889918,      -1.056139386,       2.954198164,      -6.562126141
          0,           0,         162,      -3.154772527,     -0.6945594214,      -1.055838132,       2.945690337,      -6.556674778
          0,           0,         163,      -3.160710831,      -0.725350598,      -1.046655185,       2.942170902,      -6.555833217
          0,           0,         164,      -3.164130548,     -0.7144675615,      -1.032670381,       2.938157431,      -6.558698701
          0,           0,         165,      -3.109123662,     -0.6139243002,      -0.986213113,       2.995685726,      -6.564738905
          0,           0,         166,      -3.002044096,     -0.3538595002,     -0.9550699298,       3.109710779,      -6.571754372
          0,           0,         167,      -2.871321963,     -0.2120642369,     -0.9588964278,        3.24079981,      -6.579002634
          0,           0,         168,      -2.809729443,     -0.1503273134,      -0.956750725,        3.30103418,      -6.583937868
          0,           0,         169,      -2.801429411,     -0.1470023967,     -0.9517567094,       3.314560301,      -6.626977618
          0,           0,         170,      -2.861286399,     -0.1641011478,     -0.9951910012,       3.257371983,      -6.611525127
          0,           0,         171,      -2.800291218,      -0.128789904,     -0.9899651405,       3.314213105,       -6.59592704
          0,           0,         172,       -2.74187418,    -0.07585839579,     -0.9722271364,       3.370937203,       -6.61106862
          0,           0,         173,      -2.739372475,    -0.08117770712,     -0.9518039654,       3.372463545,      -6.618955845
          0,           0,         174,      -2.839130227,     -0.1586033343,      -1.033042032,       3.268419306,      -6.628566861
          0,           0,         175,      -3.095467013,      -0.448711521,      -1.091875946,       3.005458717,      -6.625292268
          0,           0,         176,      -3.123206105,     -0.5201524603,      -1.094349447,       2.977155688,      -6.617919443
          0,           0,         177,      -3.153890135,     -0.5930333386,      -1.084949172,       2.947011184,      -6.612731579
          0,           0,         178,      -3.175776295,     -0.6468953135,      -1.073876878,       2.923004557,      -6.608718582
          0,           0,         179,      -3.188630324,     -0.6885716968,      -1.065947936,       2.909223928,      -6.605372916
          0,           0,         180,      -3.203788153,     -0.7472009629,      -1.062515381,       2.895101957,      -6.603436669
          0,           0,         181,      -3.181991286,     -0.6858244449,      -1.047530333,       2.923170463,      -6.609003101
          0,           0,         182,      -3.032056322,     -0.3951278558,      -1.035712798,       3.080257654,      -6.624855061
          0,           0,         183,       -2.86363761,     -0.2139299673,      -1.009455943,       3.247792012,      -6.641758515
          0,           0,         184,      -2.789821076,     -0.1412402987,     -0.9443651209,       3.323370297,      -6.647992254
          0,           0,         185,      -2.787110793,     -0.1016635442,     -0.9725791265,       3.323664717,      -6.633146243
          0,           0,         186,      -2.762743977,    -0.07400947471,     -0.9688964081,       3.351667864,      -6.619417328
          0,           0,         187,      -2.721814369,    -0.05397637423,     -0.9647663206,       3.390425379,      -6.615232135
          0,           0,         188,      -2.704758594,     -0.0427181732,     -0.9688782371,       3.406576301,       -6.60857862
          0,           0,         189,      -2.710047431,    -0.05678164599,     -0.9554480483,       3.402683808,      -6.597735745
          0,           0,         190,      -2.722687469,    -0.07665465433,     -0.9574927019,       3.385370296,       -6.58320304
          0,           0,         191,      -2.750425356,    -0.08690762061,     -0.9731345174,       3.356252606,      -6.562834264
          0,           0,         192,       -2.72387944,    -0.05811856402,     -0.9740142735,       3.383580554,      -6.535898906
          0,           0,         193,      -2.680996114,    -0.02912225988,     -0.9204510156,       3.426093233,      -6.511547314
          0,           0,         194,      -2.677040824,     -0.0430335558,     -0.9217972847,       3.427343104,      -6.497885053
          0,           0,         195,       -2.72419864,    -0.07372648984,     -0.9222673818,       3.381666603,      -6.488408941
          0,           0,         196,      -2.718610447,    -0.05925215299,     -0.9327371845,        3.39051562,      -6.474995984
