"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.072,4.5917e-06,1.1369e+08,0,2.6841e-05,0.096776,812.82,0.90878,0,8.4661e-07,1.3963e+06,-1.0047e+16,0,0,0,503.77,0,,0,0,0,0
90.071,4.5936e-06,1.1369e+08,0,2.6841e-05,0.096901,813.87,0.77811,0,8.4671e-07,1.3963e+06,-1.0073e+16,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.07,4.5956e-06,1.1369e+08,0,2.6841e-05,0.097027,814.92,0.64743,0,8.4682e-07,1.3963e+06,-1.0099e+16,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.069,4.5976e-06,1.1369e+08,0,2.6841e-05,0.097153,815.97,0.51676,0,8.4692e-07,1.3963e+06,-1.0124e+16,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.068,4.5995e-06,1.1368e+08,0,2.6841e-05,0.097278,817.02,0.38609,0,8.4703e-07,1.3963e+06,-1.015e+16,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.067,4.6015e-06,1.1368e+08,0,2.6841e-05,0.097404,818.07,0.25541,0,8.4713e-07,1.3963e+06,-1.0175e+16,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.066,4.6034e-06,1.1368e+08,0,2.6841e-05,0.097529,819.12,0.12474,0,8.4724e-07,1.3963e+06,-1.0201e+16,0,0,0,503.77,0,,0.0010824,0.0010824,0,0
90.065,4.6054e-06,1.1368e+08,0,2.6841e-05,0.097655,820.17,-0.0059303,0,8.4734e-07,1.3963e+06,-1.0227e+16,0,0,0,503.76,0,,0.0012628,0.0012628,0,0
90.064,4.6074e-06,1.1368e+08,0,2.6841e-05,0.09778,821.22,-0.1366,0,8.4745e-07,1.3963e+06,-1.0252e+16,0,0,0,503.76,0,,0.0014432,0.0014432,0,0
90.063,4.6093e-06,1.1368e+08,0,2.6841e-05,0.097906,822.27,-0.26728,0,8.4755e-07,1.3963e+06,-1.0278e+16,0,0,0,503.76,0,,0.0016236,0.0016236,0,0
90.062,4.6113e-06,1.1368e+08,0,2.6841e-05,0.098032,823.33,-0.39795,0,8.4766e-07,1.3962e+06,-1.0303e+16,0,0,0,503.76,0,,0.001804,0.001804,0,0
90.061,4.6133e-06,1.1367e+08,0,2.6841e-05,0.098158,824.38,-0.52862,0,8.4776e-07,1.3962e+06,-1.0329e+16,0,0,0,503.76,0,,0.0019844,0.0019844,0,0
90.059,4.6184e-06,1.1367e+08,0,2.6841e-05,0.098364,826.11,-0.65927,0,8.4802e-07,1.3962e+06,-1.0374e+16,0,0,0,503.76,0,,0.0021648,0.0021648,0,0
90.057,4.6235e-06,1.1367e+08,0,2.6841e-05,0.098571,827.83,-0.78992,0,8.4828e-07,1.3962e+06,-1.0418e+16,0,0,0,503.76,0,,0.0023452,0.0023452,0,0
90.055,4.6286e-06,1.1367e+08,0,2.6841e-05,0.098777,829.56,-0.92057,0,8.4855e-07,1.3962e+06,-1.0463e+16,0,0,0,503.76,0,,0.0025256,0.0025256,0,0
90.053,4.6337e-06,1.1366e+08,0,2.6841e-05,0.098983,831.28,-1.0512,0,8.4881e-07,1.3962e+06,-1.0508e+16,0,0,0,503.76,0,,0.002706,0.002706,0,0
90.051,4.6388e-06,1.1366e+08,0,2.6841e-05,0.099189,833,-1.1819,0,8.4907e-07,1.3962e+06,-1.0552e+16,0,0,0,503.76,0,,0.0028864,0.0028864,0,0
90.049,4.6439e-06,1.1366e+08,0,2.6841e-05,0.099395,834.73,-1.3125,0,8.4933e-07,1.3961e+06,-1.0597e+16,0,0,0,503.76,0,,0.0030668,0.0030668,0,0
90.048,4.649e-06,1.1366e+08,0,2.6841e-05,0.099601,836.45,-1.4432,0,8.4959e-07,1.3961e+06,-1.0641e+16,0,0,0,503.76,0,,0.0032472,0.0032472,0,0
90.046,4.654e-06,1.1366e+08,0,2.6841e-05,0.099808,838.18,-1.5738,0,8.4985e-07,1.3961e+06,-1.0686e+16,0,0,0,503.76,0,,0.0034276,0.0034276,0,0
90.044,4.6591e-06,1.1365e+08,0,2.6841e-05,0.10001,839.9,-1.7045,0,8.5011e-07,1.3961e+06,-1.0731e+16,0,0,0,503.76,0,,0.003608,0.003608,0,0
90.042,4.6642e-06,1.1365e+08,0,2.6841e-05,0.10022,841.62,-1.8351,0,8.5038e-07,1.3961e+06,-1.0775e+16,0,0,0,503.76,0,,0.0037884,0.0037884,0,0
90.04,4.6693e-06,1.1365e+08,0,2.6841e-05,0.10043,843.37,-1.9657,0,8.5064e-07,1.3961e+06,-1.0821e+16,0,0,0,503.76,0,,0.0039688,0.0039688,0,0
90.037,4.6745e-06,1.1364e+08,0,2.6841e-05,0.10074,845.97,-2.0931,0,8.5092e-07,1.396e+06,-1.0899e+16,0,0,0,503.76,0,,0.0041492,0.0041492,0,0
90.034,4.6798e-06,1.1364e+08,0,2.6841e-05,0.10105,848.57,-2.2206,0,8.512e-07,1.396e+06,-1.0978e+16,0,0,0,503.76,0,,0.0043296,0.0043296,0,0
90.03,4.685e-06,1.1364e+08,0,2.6841e-05,0.10136,851.17,-2.3481,0,8.5147e-07,1.396e+06,-1.1056e+16,0,0,0,503.76,0,,0.00451,0.00451,0,0
90.027,4.6902e-06,1.1363e+08,0,2.684e-05,0.10167,853.77,-2.4755,0,8.5175e-07,1.3959e+06,-1.1135e+16,0,0,0,503.76,0,,0.0046904,0.0046904,0,0
90.024,4.6954e-06,1.1363e+08,0,2.684e-05,0.10198,856.37,-2.603,0,8.5203e-07,1.3959e+06,-1.1214e+16,0,0,0,503.76,0,,0.0048708,0.0048708,0,0
90.02,4.7006e-06,1.1362e+08,0,2.684e-05,0.1023,858.97,-2.7304,0,8.5231e-07,1.3959e+06,-1.1292e+16,0,0,0,503.76,0,,0.0050512,0.0050512,0,0
90.017,4.7058e-06,1.1362e+08,0,2.684e-05,0.10261,861.57,-2.8579,0,8.5259e-07,1.3959e+06,-1.1371e+16,0,0,0,503.76,0,,0.0052316,0.0052316,0,0
90.014,4.711e-06,1.1361e+08,0,2.684e-05,0.10292,864.17,-2.9853,0,8.5287e-07,1.3958e+06,-1.1449e+16,0,0,0,503.76,0,,0.005412,0.005412,0,0
90.01,4.7163e-06,1.1361e+08,0,2.684e-05,0.10323,866.77,-3.1128,0,8.5314e-07,1.3958e+06,-1.1528e+16,0,0,0,503.76,0,,0.0055924,0.0055924,0,0
90.007,4.7215e-06,1.1361e+08,0,2.684e-05,0.10354,869.37,-3.2403,0,8.5342e-07,1.3958e+06,-1.1607e+16,0,0,0,503.75,0,,0.0057728,0.0057728,0,0
90.004,4.7267e-06,1.136e+08,0,2.684e-05,0.10386,872,-3.3673,0,8.537e-07,1.3957e+06,-1.1686e+16,0,0,0,503.75,0,,0.0059532,0.0059532,0,0
89.999,4.7326e-06,1.136e+08,0,2.684e-05,0.10428,875.5,-3.4821,0,8.5402e-07,1.3957e+06,-1.1792e+16,0,0,0,503.75,0,,0.0061336,0.0061336,0,0
89.995,4.7386e-06,1.1359e+08,0,2.684e-05,0.1047,879,-3.5969,0,8.5435e-07,1.3957e+06,-1.1897e+16,0,0,0,503.75,0,,0.006314,0.006314,0,0
89.991,4.7445e-06,1.1359e+08,0,2.684e-05,0.10511,882.5,-3.7117,0,8.5467e-07,1.3956e+06,-1.2002e+16,0,0,0,503.75,0,,0.0064944,0.0064944,0,0
89.986,4.7505e-06,1.1358e+08,0,2.684e-05,0.10553,886,-3.8265,0,8.5499e-07,1.3956e+06,-1.2108e+16,0,0,0,503.75,0,,0.0066748,0.0066748,0,0
