time_s_	ZT	GammaT	P_C17_bar_	U_P_C17_bar_	TT_TCJ11_celsius_	U_TT_TCJ11_celsius_	P_1_EMPTY_bar_	P_2_EMPTY_bar_	P_A40_bar_	P_4_EMPTY_bar_	P_5_EMPTY_bar_	P_6_EMPTY_bar_	P_P35_bar_	P_R21_bar_	P_Q21_bar_	P_D14_bar_	P_T14_bar_	P_S14_bar_	P_F10_bar_	P_G7_bar_	P_H7_bar_	P_I7_bar_	U_P_1_EMPTY_bar_	U_P_2_EMPTY_bar_	U_P_A40_bar_	U_P_4_EMPTY_bar_	U_P_5_EMPTY_bar_	U_P_6_EMPTY_bar_	U_P_P35_bar_	U_P_R21_bar_	U_P_Q21_bar_	U_P_D14_bar_	U_P_T14_bar_	U_P_S14_bar_	U_P_F10_bar_	U_P_G7_bar_	U_P_H7_bar_	U_P_I7_bar_	Pratio_1_EMPTY	Pratio_2_EMPTY	Pratio_A40	Pratio_4_EMPTY	Pratio_5_EMPTY	Pratio_6_EMPTY	Pratio_P35	Pratio_R21	Pratio_Q21	Pratio_D14	Pratio_T14	Pratio_S14	Pratio_F10	Pratio_G7	Pratio_H7	Pratio_I7	U_Pratio_1_EMPTY	U_Pratio_2_EMPTY	U_Pratio_A40	U_Pratio_4_EMPTY	U_Pratio_5_EMPTY	U_Pratio_6_EMPTY	U_Pratio_P35	U_Pratio_R21	U_Pratio_Q21	U_Pratio_D14	U_Pratio_T14	U_Pratio_S14	U_Pratio_F10	U_Pratio_G7	U_Pratio_H7	U_Pratio_I7
1.001206	0.997214210454074	1.010373361377	0.136473	0.011685	231.325115	1.156335	0	0	0.135186	0	0	0	0.135008	0.137877	0.135652	0.136747	0.137273	0.13692	0.136892	0.137104	0.137123	0.136757	0	0	0.033964	0	0	0	0.035372	0.01614	0.023774	0.009471	0.01694	0.014202	0.020253	0.007779	0.019933	0.007098	0	0	0.990569563210305	0	0	0	0.989265275915382	1.01028774922512	0.993984158038586	1.00200772313938	1.00586196537044	1.00327537315073	1.00307020436277	1.00462362518593	1.00476284686348	1.00208099770651	0	0	0.262924975042155	0	0	0	0.272676110309203	0.146523969361483	0.193880744714486	0.110347674303117	0.151078634295976	0.13493903521979	0.171462945471718	0.103189114968123	0.169511085034324	0.100332576264857
1.101326	0.997217112565882	1.01037575307398	0.136339	0.011756	231.333311	1.154748	0	0	0.136848	0	0	0	0.135319	0.13784	0.135422	0.136907	0.1374	0.136529	0.137056	0.137206	0.137117	0.136928	0	0	0.034032	0	0	0	0.035545	0.016156	0.023857	0.009419	0.016936	0.014137	0.020234	0.007808	0.019906	0.00705	0	0	1.00373334115697	0	0	0	0.992518648369139	1.0110093223509	0.993274118190687	1.00416608600621	1.00778207262779	1.00139358510771	1.00525895011699	1.00635914888623	1.00570636428315	1.0043201138339	0	0	0.264191751449004	0	0	0	0.274397640647333	0.147110591738574	0.194818684835549	0.11076913577095	0.151597121107418	0.134934547780861	0.171868393557174	0.103969062463451	0.169815029877036	0.100862281978078
1.201447	0.997210849088853	1.01037033170941	0.136645	0.011774	231.333426	1.156015	0	0	0.135705	0	0	0	0.134462	0.138145	0.135089	0.136919	0.137309	0.136422	0.136716	0.13682	0.13685	0.136645	0	0	0.033941	0	0	0	0.035716	0.016184	0.023675	0.009498	0.016978	0.014166	0.020254	0.007789	0.019916	0.007113	0	0	0.993120860624245	0	0	0	0.984024296534817	1.01097735006769	0.988612828863112	1.0020051959457	1.0048593069633	0.998368033956603	1.00051959456987	1.00128069084123	1.00150023784258	1	0	0	0.262715185424614	0	0	0	0.274786340415191	0.147023500317798	0.193067359999203	0.110840578504122	0.151441481088499	0.134713258400327	0.171471016406334	0.103405084178183	0.169380411340603	0.100668104528188
1.301568	0.997213690455442	1.01037285572923	0.136502	0.011747	231.328937	1.229057	0	0	0.13659	0	0	0	0.136419	0.137639	0.134931	0.136817	0.137337	0.136994	0.136733	0.136964	0.136873	0.136712	0	0	0.034197	0	0	0	0.034993	0.016078	0.023654	0.009421	0.016861	0.014188	0.020282	0.007778	0.019916	0.007021	0	0	1.00064467919884	0	0	0	0.999391950301095	1.00832954828501	0.988491011120716	1.00230765849585	1.00611712648899	1.00360434279351	1.00169228289695	1.00338456579391	1.00271790889511	1.00153843899723	0	0	0.264910539966466	0	0	0	0.270397598701478	0.14629851424613	0.1930406905223	0.110469340001168	0.150845728392549	0.135140098218482	0.171779306785819	0.103454822990659	0.169510337085247	0.100370540964478
1.401688	0.997236649793001	1.01039281105351	0.135375	0.029059	231.322799	1.14355	0	0	0.137763	0	0	0	0.135309	0.138422	0.135449	0.137185	0.137249	0.137057	0.136971	0.136927	0.137072	0.136757	0	0	0.033884	0	0	0	0.035151	0.016168	0.023743	0.009507	0.016883	0.014367	0.020316	0.007783	0.019915	0.007081	0	0	1.01763988919668	0	0	0	0.999512465373961	1.02250784856879	1.00054662973223	1.0133702677747	1.01384302862419	1.01242474607572	1.01178947368421	1.01146445060018	1.01253554939982	1.01020867959372	0	0	0.332213327457541	0	0	0	0.336828749422517	0.249876702697341	0.277286799595155	0.228580913509291	0.250828293132801	0.241851513341592	0.263991447872644	0.224599465152824	0.262451480486797	0.22306628976359
1.501809	0.997296509282334	1.0104441647797	0.132479	0.040415	231.352708	1.193937	0	0	0.136376	0	0	0	0.135904	0.138259	0.135459	0.137071	0.137077	0.137151	0.13695	0.136997	0.136872	0.136613	0	0	0.034443	0	0	0	0.03539	0.016152	0.023738	0.009313	0.01688	0.014275	0.020317	0.007831	0.019904	0.007021	0	0	1.0294159829105	0	0	0	1.0258531540848	1.04362955638252	1.02249413114531	1.03466209738902	1.03470738758596	1.03526596668151	1.03374874508413	1.03410351829347	1.03315997252395	1.03120494568951	0	0	0.40769565759855	0	0	0	0.411463626755661	0.340923453372409	0.359731239491152	0.32337493465745	0.34040155030905	0.333701320695893	0.35067515861894	0.320961282922348	0.349160904010289	0.319019686390568
1.601929	0.99723281410988	1.0103897615968	0.135545	0.016699	231.304318	1.264823	0	0	0.137206	0	0	0	0.135658	0.138253	0.13529	0.136967	0.137243	0.13691	0.13686	0.137064	0.136878	0.136784	0	0	0.034254	0	0	0	0.035287	0.016281	0.023699	0.009368	0.016868	0.014201	0.020276	0.007845	0.019913	0.007064	0	0	1.01225423291158	0	0	0	1.00083367147442	1.01997860489136	0.998118705964809	1.01049098085507	1.01252720498727	1.01007045630602	1.00970157512265	1.01120661035081	1.00983437234867	1.00914087572393	0	0	0.281808743635881	0	0	0	0.288057623874168	0.17383365948312	0.213753957838263	0.142389603634722	0.176202671959196	0.162671115970573	0.194552527089758	0.137367652259426	0.192511579499618	0.134806362249617
1.70205	0.997180246745812	1.01034393483934	0.138134	0.026392	231.327668	1.152923	0	0	0.136965	0	0	0	0.135162	0.138304	0.135422	0.137174	0.137621	0.137256	0.137104	0.137306	0.137106	0.136776	0	0	0.034548	0	0	0	0.035411	0.016088	0.023627	0.00931	0.016869	0.014207	0.020271	0.007746	0.019916	0.007041	0	0	0.991537203005777	0	0	0	0.97848465982307	1.00123068904108	0.980366890121186	0.99305022659157	0.99628621483487	0.993643853070207	0.992543472280539	0.99400582043523	0.99255795097514	0.990168966365992	0	0	0.313753891581742	0	0	0	0.317280575534903	0.22396122296193	0.253655291510986	0.201348341207429	0.226157122684867	0.215915892178918	0.239785534634997	0.19802134092837	0.23822358610765	0.195929065471949
1.802171	0.997217241676388	1.01037607659198	0.136319	0.011931	231.318778	1.150814	0	0	0.136797	0	0	0	0.135342	0.138139	0.135364	0.136998	0.137193	0.13673	0.136936	0.13678	0.136904	0.136693	0	0	0.034136	0	0	0	0.035643	0.016183	0.023728	0.009418	0.016771	0.014246	0.020315	0.007854	0.019914	0.0071	0	0	1.00350648112149	0	0	0	0.992832987331186	1.01335103690608	0.99299437349159	1.00498096376881	1.00641143200874	1.00301498690571	1.00452614822585	1.0033817736339	1.00429140471981	1.00274356472685	0	0	0.265368643366378	0	0	0	0.275528773371223	0.148186310525129	0.194553202303588	0.111847481980806	0.151309438922167	0.13648349145299	0.173026869617113	0.105031347394214	0.170489246708525	0.102053994327554
1.902291	0.997214467221473	1.0103736988354	0.136453	0.012085	231.317205	1.144049	0	0	0.1361	0	0	0	0.135918	0.13808	0.135638	0.1372	0.137526	0.13688	0.136818	0.137149	0.136901	0.136701	0	0	0.033484	0	0	0	0.035493	0.016059	0.02376	0.009337	0.016853	0.014341	0.020242	0.007802	0.01994	0.007043	0	0	0.997413028661884	0	0	0	0.99607923607396	1.01192351945359	0.994027247477153	1.00547441243505	1.00786351344419	1.00312928261013	1.00267491370655	1.0051006573692	1.00328318175489	1.00181747561431	0	0	0.260804154571003	0	0	0	0.274664227192362	0.147927851480669	0.195115909517198	0.112303657566687	0.152387056311297	0.137617822533041	0.172892474881116	0.105798224381794	0.171025266172316	0.102647166982439
2.002412	0.997220503205145	1.01037873969531	0.13617	0.011717	231.329689	1.14679	0	0	0.136752	0	0	0	0.13616	0.1375	0.135274	0.137154	0.13721	0.137277	0.136846	0.137053	0.13705	0.136825	0	0	0.034436	0	0	0	0.035418	0.016156	0.023628	0.009325	0.016903	0.014234	0.020286	0.007873	0.019905	0.007028	0	0	1.00427406917823	0	0	0	0.999926562385254	1.00976720276125	0.993419989718734	1.00722626129103	1.00763751193361	1.00812954395241	1.00496438275685	1.0064845413821	1.00646251009767	1.00481016376588	0	0	0.267246558404768	0	0	0	0.273962921971247	0.147058592168167	0.193431067086278	0.11045833689706	0.151414147995535	0.135836978008014	0.172254084694253	0.104130936059538	0.169905710340824	0.100693871287172
2.102532	0.997212575100495	1.01037192875339	0.136554	0.011659	231.326321	1.145236	0	0	0.137278	0	0	0	0.134997	0.138248	0.135468	0.136969	0.13705	0.136956	0.137043	0.137044	0.13699	0.136889	0	0	0.034273	0	0	0	0.03553	0.016149	0.024047	0.009452	0.016929	0.014218	0.020225	0.007811	0.019917	0.00705	0	0	1.00530193183649	0	0	0	0.988597917307439	1.01240534879974	0.992047102245266	1.00303909076263	1.00363226269461	1.0029438903291	1.00358100092271	1.00358832403298	1.00319287607833	1.00245324194092	0	0	0.265255956957347	0	0	0	0.273538610918053	0.146483436460211	0.195410028230287	0.110114855720452	0.150705374679696	0.134809951835737	0.171109951807874	0.103024812002194	0.169144600915721	0.099955103192796
2.202653	0.997229159527688	1.01038638894666	0.135737	0.017802	231.318762	1.143017	0	0	0.13561	0	0	0	0.135153	0.137848	0.135588	0.136936	0.137173	0.136952	0.136805	0.1369	0.136953	0.136739	0	0	0.033939	0	0	0	0.035472	0.016186	0.023616	0.009192	0.01686	0.014241	0.020242	0.007783	0.019922	0.007101	0	0	0.999064367121713	0	0	0	0.995697562197485	1.01555213390601	0.998902288985317	1.00883325843359	1.01057928199386	1.00895113344188	1.00786815680323	1.00856803966494	1.00895850062989	1.00738192239404	0	0	0.28228678289443	0	0	0	0.292139695847285	0.178771119699453	0.217791235011933	0.148632449991527	0.181644390239646	0.168870365843149	0.199276158208071	0.144167450531393	0.197613859510132	0.142099193006875
2.302774	0.997198964681095	1.0103602539444	0.137212	0.036541	231.319303	1.1463	0	0	0.137024	0	0	0	0.134986	0.138363	0.135583	0.137128	0.137553	0.136734	0.136734	0.136957	0.137033	0.136689	0	0	0.034435	0	0	0	0.035489	0.016133	0.023694	0.009434	0.016948	0.014166	0.020258	0.007774	0.019891	0.007057	0	0	0.998629857446871	0	0	0	0.983776929131563	1.00838847914177	0.988127860536979	0.999387808646474	1.00248520537562	0.996516339678745	0.996516339678745	0.998141561962511	0.998695449377605	0.996188380025071	0	0	0.365662437506971	0	0	0	0.368151233068972	0.2931561427217	0.314747968627031	0.274884934805992	0.294160951981763	0.284757571204122	0.303686745313473	0.271786561195006	0.30290486896886	0.270234827420691
2.402894	0.997235252726918	1.0103916524736	0.13544	0.018522	231.319353	1.143918	0	0	0.137251	0	0	0	0.134679	0.138786	0.135826	0.137051	0.137561	0.137045	0.136887	0.136928	0.137065	0.136995	0	0	0.034786	0	0	0	0.035435	0.016134	0.023579	0.00938	0.016968	0.014296	0.020271	0.007874	0.019913	0.007068	0	0	1.01337123449498	0	0	0	0.994381275841701	1.02470466627289	1.00284997046663	1.01189456585942	1.01566007088009	1.01185026580035	1.01068369757826	1.01098641464855	1.01199793266391	1.01148109864146	0	0	0.291839750690533	0	0	0	0.294858907490199	0.183922384357131	0.221622327918974	0.154743781249477	0.187048874736977	0.174037017880728	0.20372508675265	0.149982556341974	0.201914332028599	0.14784097893948
2.503015	0.99722153404158	1.01037990517575	0.136102	0.042624	231.310921	1.143752	0	0	0.136648	0	0	0	0.135205	0.138102	0.135525	0.137191	0.13705	0.136948	0.136653	0.137151	0.136916	0.136712	0	0	0.034465	0	0	0	0.03556	0.016192	0.023733	0.009311	0.0168	0.014237	0.020245	0.007842	0.019909	0.007053	0	0	1.00401169710952	0	0	0	0.993409354748644	1.01469486120704	0.99576053254177	1.00800135192723	1.00696536421214	1.00621592629058	1.00404843426254	1.00770745470309	1.00598080851126	1.00448193266815	0	0	0.403724282239571	0	0	0	0.406270396854408	0.339318788815051	0.357291335872858	0.323010482314008	0.338655418425536	0.332031844055025	0.347852973703671	0.32080737813074	0.347353274755451	0.318820268813791
2.603135	0.99718613302724	1.01034917462455	0.137837	0.020913	231.317641	1.146035	0	0	0.136545	0	0	0	0.136197	0.138542	0.134863	0.136942	0.137566	0.136742	0.136873	0.137017	0.136873	0.136903	0	0	0.034738	0	0	0	0.0356	0.016142	0.023613	0.009462	0.016816	0.014105	0.020301	0.007802	0.019908	0.007028	0	0	0.990626609691157	0	0	0	0.98810188846246	1.00511473697193	0.978423790419118	0.993506823276769	0.998033909617882	0.992055834064874	0.993006231998665	0.99405094423123	0.993006231998665	0.993223880380449	0	0	0.293437382557678	0	0	0	0.298633190070579	0.192277022723579	0.226681724318507	0.165632472088935	0.194456018167808	0.182008563429635	0.210691935544099	0.161091918786485	0.208708788016206	0.159086809589783
2.703256	0.99720135385678	1.01036243410153	0.137088	0.014764	231.311565	1.148001	0	0	0.137203	0	0	0	0.135246	0.138318	0.13537	0.137027	0.137352	0.13715	0.136745	0.136969	0.136863	0.136941	0	0	0.03412	0	0	0	0.035208	0.015962	0.023682	0.009395	0.016797	0.014173	0.020252	0.007794	0.019923	0.007057	0	0	1.00083887721755	0	0	0	0.98656337535014	1.00897233893557	0.987467903828198	0.999555030345472	1.00192577030812	1.00045226423903	0.99749795751634	0.999131944444445	0.998358718487395	0.998927696078431	0	0	0.271228696109629	0	0	0	0.277938085829294	0.159264384433678	0.202860764628965	0.127613075568796	0.163267607286941	0.149324765651167	0.182660502788573	0.121700226689893	0.180780157731402	0.119263606362339
2.803377	0.997228202555717	1.01038566546242	0.135777	0.02428	231.311589	1.145635	0	0	0.136668	0	0	0	0.136108	0.138282	0.135536	0.137099	0.137327	0.13687	0.136921	0.136944	0.13702	0.136919	0	0	0.034406	0	0	0	0.035591	0.016139	0.023685	0.009392	0.016933	0.01424	0.020297	0.007769	0.019933	0.007047	0	0	1.00656223071654	0	0	0	1.00243782083858	1.01844936918624	0.998225030748949	1.00973655331905	1.01141577734079	1.00804996427966	1.00842558017926	1.00859497558497	1.00915471692555	1.00841085014399	0	0	0.310822394924991	0	0	0	0.31756086269233	0.217478740681188	0.249586824444563	0.193359937264675	0.219692604405975	0.208551682434452	0.234233328761437	0.189218340803465	0.232632688565005	0.187647152420453
2.903497	0.997206917371786	1.01036713014138	0.136824	0.01176	231.319667	1.149763	0	0	0.135892	0	0	0	0.136089	0.137964	0.134944	0.137694	0.137381	0.136835	0.137177	0.136905	0.137055	0.136711	0	0	0.034671	0	0	0	0.035578	0.016137	0.023747	0.009445	0.016817	0.014205	0.020313	0.007809	0.019924	0.007035	0	0	0.993188329532831	0	0	0	0.994628135414839	1.00833187160147	0.986259720516868	1.0063585335906	1.00407092322984	1.0000803952523	1.00257995673274	1.00059200140326	1.00168830029819	0.999174121499152	0	0	0.267390892100161	0	0	0	0.273719764967461	0.146358439098591	0.193153806540336	0.110665255604989	0.150181367890736	0.134785204727657	0.171657068860782	0.103215730511067	0.16916519085431	0.100094079769849
3.003618	0.997212197135096	1.01037170140618	0.136566	0.011767	231.31948	1.178959	0	0	0.136496	0	0	0	0.135399	0.138127	0.135	0.137252	0.137027	0.137012	0.136806	0.137107	0.136916	0.136849	0	0	0.034573	0	0	0	0.035601	0.016217	0.023628	0.009509	0.016911	0.014271	0.020269	0.007807	0.0199	0.007063	0	0	0.999487427324517	0	0	0	0.99145468125302	1.01143037066327	0.988533017002768	1.00502321221973	1.00337565719139	1.00326582018951	1.00175739203023	1.0039614545348	1.00256286337741	1.00207225810231	0	0	0.267406693428551	0	0	0	0.274327517584421	0.1472957139597	0.192844832195858	0.11111777966791	0.151024096271411	0.135619832805444	0.171692991488538	0.103687457497124	0.169398099078433	0.100646689897292
3.103738	0.997215479280985	1.01037476901025	0.136391	0.011774	231.303863	1.174087	0	0	0.136617	0	0	0	0.134932	0.138059	0.135425	0.137321	0.137213	0.137061	0.136817	0.137249	0.137001	0.136742	0	0	0.034256	0	0	0	0.035657	0.016234	0.023867	0.00938	0.016897	0.014241	0.020279	0.007809	0.019897	0.007091	0	0	1.0016570008285	0	0	0	0.989302813235477	1.01222954593778	0.992917421237472	1.0068186317279	1.00602679062401	1.00491234758892	1.0031233732431	1.00629073765864	1.00447243586454	1.00257348358763	0	0	0.265628050943414	0	0	0	0.275027787326744	0.147656722828671	0.19485436230755	0.110832054951943	0.15129447470056	0.135748088996842	0.172061829329117	0.104039400815937	0.169706945009902	0.100962638336503
3.203859	0.997216800539025	1.01037570326557	0.13634	0.0117	231.318203	1.152384	0	0	0.136863	0	0	0	0.1358	0.138398	0.135535	0.136971	0.13761	0.136676	0.136923	0.136954	0.137003	0.137066	0	0	0.036035	0	0	0	0.035708	0.016361	0.023717	0.009306	0.016935	0.01442	0.020284	0.007767	0.019919	0.007115	0	0	1.0038359982397	0	0	0	0.996039313481004	1.01509461640018	0.994095643244829	1.00462813554349	1.00931494792431	1.00246442716738	1.00427607451958	1.00450344726419	1.00486284289277	1.00532492298665	0	0	0.277986689571754	0	0	0	0.275499023798619	0.148285339809157	0.193746656175932	0.109960783319095	0.151428299880165	0.136333303075722	0.171934125932264	0.103324775714857	0.169648493777658	0.100827464432461
