time_s_	ZT	GammaT	P_C17_bar_	U_P_C17_bar_	TT_TCJ11_celsius_	U_TT_TCJ11_celsius_	P_1_EMPTY_bar_	P_2_EMPTY_bar_	P_A40_bar_	P_4_EMPTY_bar_	P_5_EMPTY_bar_	P_6_EMPTY_bar_	P_P35_bar_	P_R21_bar_	P_Q21_bar_	P_D14_bar_	P_T14_bar_	P_S14_bar_	P_F10_bar_	P_G7_bar_	P_H7_bar_	P_I7_bar_	U_P_1_EMPTY_bar_	U_P_2_EMPTY_bar_	U_P_A40_bar_	U_P_4_EMPTY_bar_	U_P_5_EMPTY_bar_	U_P_6_EMPTY_bar_	U_P_P35_bar_	U_P_R21_bar_	U_P_Q21_bar_	U_P_D14_bar_	U_P_T14_bar_	U_P_S14_bar_	U_P_F10_bar_	U_P_G7_bar_	U_P_H7_bar_	U_P_I7_bar_	Pratio_1_EMPTY	Pratio_2_EMPTY	Pratio_A40	Pratio_4_EMPTY	Pratio_5_EMPTY	Pratio_6_EMPTY	Pratio_P35	Pratio_R21	Pratio_Q21	Pratio_D14	Pratio_T14	Pratio_S14	Pratio_F10	Pratio_G7	Pratio_H7	Pratio_I7	U_Pratio_1_EMPTY	U_Pratio_2_EMPTY	U_Pratio_A40	U_Pratio_4_EMPTY	U_Pratio_5_EMPTY	U_Pratio_6_EMPTY	U_Pratio_P35	U_Pratio_R21	U_Pratio_Q21	U_Pratio_D14	U_Pratio_T14	U_Pratio_S14	U_Pratio_F10	U_Pratio_G7	U_Pratio_H7	U_Pratio_I7
1.00369	0.999984169354731	1.19961804295454	0.117784	0.012068	19.558852	0.891405	0	0	0.119644	0	0	0	0.117586	0.118318	0.117685	0.118367	0.118503	0.117863	0.118177	0.118076	0.118094	0.118053	0	0	0.033656	0	0	0	0.024877	0.012615	0.015634	0.008673	0.006917	0.013891	0.012676	0.006814	0.019119	0.006759	0	0	1.015791618556	0	0	0	0.998318956734361	1.00453372274672	0.999159478367181	1.00494973850438	1.00610439448482	1.00067071928275	1.00333661617877	1.00247911431094	1.002631936426	1.00228384160837	0	0	0.304107304715726	0	0	0	0.234673439766533	0.14854027612079	0.16762636987243	0.12658615651215	0.118638566108848	0.156271662117785	0.148829383840215	0.117884361208935	0.192098248633979	0.117638440247094
1.10406	0.999984100992099	1.19961838532638	0.118092	0.011214	19.565567	0.888209	0	0	0.117261	0	0	0	0.116879	0.118091	0.11777	0.118237	0.118363	0.117896	0.118315	0.117966	0.118191	0.118048	0	0	0.034531	0	0	0	0.024823	0.012654	0.01583	0.008667	0.006969	0.01389	0.012646	0.006779	0.019104	0.006738	0	0	0.992963113504725	0	0	0	0.98972834739017	0.999991532025878	0.997273312332757	1.00122785624767	1.00229482098703	0.998340277072113	1.00188835822918	0.998933035260644	1.00083832943807	0.999627409138638	0	0	0.307234643783344	0	0	0	0.23025494423922	0.143175233909268	0.164125384095101	0.12010790428001	0.111988304379786	0.151069420045165	0.143244110294688	0.110875641697406	0.187623927596317	0.110752797676768
1.204429	0.999984138657293	1.19961826263201	0.117879	0.011382	19.552037	0.882568	0	0	0.117176	0	0	0	0.116829	0.117609	0.117944	0.118162	0.118697	0.118213	0.118202	0.118083	0.118105	0.118026	0	0	0.034378	0	0	0	0.024883	0.012744	0.015904	0.008674	0.007025	0.013864	0.012645	0.006773	0.019128	0.006748	0	0	0.994036257518303	0	0	0	0.991092561015957	0.997709515689818	1.00055141288949	1.00240076688808	1.00693931913233	1.00283341392445	1.002740097897	1.00173058814547	1.00191722020038	1.00124704145777	0	0	0.307026151523582	0	0	0	0.231768291917257	0.144804979476453	0.165940767534079	0.12158370953768	0.114037675970897	0.152344034228706	0.14450404157621	0.11250250684832	0.18891770815234	0.112354162986391
1.304798	0.999984151666611	1.19961821187917	0.117811	0.011301	19.548619	0.883554	0	0	0.118983	0	0	0	0.117696	0.118072	0.117618	0.117941	0.118023	0.118228	0.118317	0.118046	0.117972	0.117967	0	0	0.033972	0	0	0	0.024774	0.013536	0.01581	0.00875	0.007435	0.013844	0.012957	0.006799	0.019245	0.006716	0	0	1.00994813727071	0	0	0	0.999023860250741	1.00221541282223	0.998361782855591	1.00110346232525	1.00179949240733	1.00353956761253	1.00429501489674	1.00199472035718	1.00136659564896	1.0013241547903	0	0	0.304199191531569	0	0	0	0.231092633387551	0.149811396855046	0.1648652510518	0.121400771251002	0.114967539120803	0.151906174861355	0.146207584279348	0.112111048617089	0.189503434090273	0.111694697975729
1.405167	0.999984150876269	1.19961822431819	0.117809	0.011397	19.547433	0.883045	0	0	0.119133	0	0	0	0.116783	0.117981	0.117692	0.118499	0.11845	0.118012	0.118093	0.118121	0.117938	0.11812	0	0	0.035273	0	0	0	0.024928	0.015951	0.0158	0.008732	0.007521	0.013965	0.01305	0.006812	0.019326	0.006726	0	0	1.01123853016323	0	0	0	0.99129098795508	1.00145999032332	0.999006867047509	1.00585693792495	1.00544101044912	1.00172312811415	1.00241068169664	1.00264835453998	1.00109499274249	1.00263986622414	0	0	0.3149853916996	0	0	0	0.232313929183254	0.166489084956309	0.165309539586044	0.122321733155201	0.116347032008605	0.153110221126554	0.147223009511864	0.112924548907643	0.190499916012499	0.112551797769341
1.505536	0.999984048978569	1.19961877839906	0.118239	0.01122	19.550883	0.882513	0	0	0.116217	0	0	0	0.117189	0.117811	0.117583	0.118018	0.118087	0.118225	0.118211	0.118091	0.118255	0.117972	0	0	0.042233	0	0	0	0.025591	0.01644	0.015949	0.008815	0.007354	0.014123	0.012849	0.00679	0.019287	0.006722	0	0	0.982899043462817	0	0	0	0.991119681323421	0.996380212958499	0.994451915188728	0.998130904354739	0.998714468153486	0.999881595750979	0.999763191501958	0.99874829793892	1.00013531914174	0.997741861822241	0	0	0.369160110693658	0	0	0	0.235985752651372	0.168142089070734	0.164619798821051	0.120536405506946	0.113356998590836	0.152543290904428	0.144254779155679	0.110814349772346	0.188718746535562	0.110435525921488
1.605905	0.999984151485571	1.19961819113982	0.117826	0.011342	19.551861	0.882484	0	0	0.117144	0	0	0	0.118239	0.118795	0.118229	0.118377	0.118072	0.118082	0.118396	0.118019	0.118317	0.118065	0	0	0.039132	0	0	0	0.028236	0.014361	0.019324	0.00884	0.008066	0.013954	0.012766	0.00677	0.019126	0.006758	0	0	0.99421180384635	0	0	0	1.0035051686385	1.00822399130922	1.00342029772716	1.00467638721505	1.00208782441906	1.0021726953304	1.0048376419466	1.00163800858894	1.00416716174698	1.00202841478112	0	0	0.345630938132935	0	0	0	0.258378064314513	0.155803177162811	0.190334145382939	0.122400370239993	0.118284306349975	0.15274752527961	0.145240731101633	0.112240180419609	0.188924861780779	0.11222037814933
1.706274	0.999984162001121	1.19961814712819	0.117773	0.011338	19.549544	0.88279	0	0	0.117752	0	0	0	0.117231	0.117935	0.119744	0.11807	0.117862	0.117991	0.117959	0.11796	0.118158	0.118073	0	0	0.033739	0	0	0	0.028564	0.012787	0.018057	0.008837	0.009214	0.013999	0.013119	0.006801	0.019158	0.006758	0	0	0.999821690879913	0	0	0	0.995397926519661	1.00137552749781	1.01673558455673	1.00252180041266	1.00075569103275	1.00185101848471	1.00157930934934	1.00158780025982	1.00326900053493	1.0025472731441	0	0	0.30221254871092	0	0	0	0.260779052535386	0.145194942867302	0.181900635564136	0.12224905734712	0.124107488797535	0.15307173191149	0.147327638947003	0.112392329596955	0.189181800147517	0.112284561468909
1.806643	0.999984181653697	1.19961801287102	0.117708	0.011268	19.552957	0.883233	0	0	0.119083	0	0	0	0.11716	0.117872	0.11732	0.118209	0.118155	0.118066	0.118214	0.118059	0.118004	0.118024	0	0	0.033718	0	0	0	0.024644	0.014337	0.016821	0.008947	0.009554	0.014202	0.013286	0.006838	0.019454	0.006818	0	0	1.01168144900941	0	0	0	0.995344411594794	1.00139327828185	0.996703707479526	1.00425629523907	1.00379753287797	1.00304142454209	1.00429877323546	1.00298195534713	1.00251469738675	1.00268460937235	0	0	0.302383072819437	0	0	0	0.230027680105851	0.155000210665033	0.171829286494561	0.122554653737673	0.125784484183176	0.154198784575187	0.148266969116292	0.112220538584531	0.191116113578665	0.112108303136982
1.907012	0.999984115691434	1.19961841023964	0.117961	0.01137	19.549427	0.883135	0	0	0.119028	0	0	0	0.117126	0.117157	0.117633	0.118176	0.118343	0.118493	0.118076	0.117919	0.118102	0.118302	0	0	0.033937	0	0	0	0.024755	0.016959	0.015769	0.010094	0.006877	0.016687	0.013099	0.006873	0.019399	0.006945	0	0	1.0090453624503	0	0	0	0.992921389272726	0.993184187994337	0.997219419977789	1.00182263629505	1.0032383584405	1.00450996515798	1.0009748984834	0.999643950119107	1.00119531031443	1.00289078593773	0	0	0.303692077146738	0	0	0	0.23065062450199	0.172724021849409	0.164649001126175	0.129022635632265	0.112914308732781	0.171423730493455	0.147104590786488	0.112600194383024	0.190676443857991	0.113184404913464
2.007381	0.999984192809318	1.19961794903283	0.117663	0.011412	19.553052	0.88255	0	0	0.11867	0	0	0	0.117368	0.118002	0.11772	0.118165	0.118083	0.118855	0.118524	0.117906	0.118149	0.1182	0	0	0.033728	0	0	0	0.024615	0.015021	0.015892	0.011482	0.006871	0.015431	0.012621	0.007575	0.019148	0.007615	0	0	1.00855834034488	0	0	0	0.997492839720218	1.00288110960965	1.00048443435914	1.00426642189983	1.00356951633054	1.0101306273	1.0073175084776	1.00206522016267	1.00413044032534	1.00456388159404	0	0	0.302879979222274	0	0	0	0.23048647386608	0.160494558788367	0.166307418744197	0.137876286939363	0.113508408455761	0.163699727495873	0.145088145148853	0.116577699287332	0.18965151468481	0.116967568155173
2.10775	0.999984264810489	1.19961755782581	0.117359	0.013823	19.550573	0.882051	0	0	0.118647	0	0	0	0.117024	0.117878	0.117854	0.118342	0.11868	0.117838	0.118312	0.118144	0.118201	0.118119	0	0	0.033592	0	0	0	0.024795	0.012799	0.015822	0.010178	0.006769	0.01427	0.012667	0.007217	0.019125	0.008241	0	0	1.01097487197403	0	0	0	0.997145510783152	1.00442232807028	1.00421782735027	1.0083760086572	1.01125606046405	1.00408149353693	1.00812038275718	1.00668887771709	1.00717456692712	1.00647585613374	0	0	0.310013654154861	0	0	0	0.241725053683553	0.160903021138668	0.179348741400747	0.147063612996768	0.132339846115485	0.169621082868973	0.160464853789487	0.133569832966891	0.201567061053992	0.137783223193543
2.208119	0.999984306644558	1.19961723873186	0.117242	0.012856	19.562749	0.888554	0	0	0.119502	0	0	0	0.117042	0.118476	0.117647	0.118371	0.118071	0.117963	0.118176	0.117847	0.118223	0.118135	0	0	0.033592	0	0	0	0.024674	0.012663	0.015563	0.008671	0.006822	0.013862	0.012748	0.00709	0.019115	0.007801	0	0	1.01927636853687	0	0	0	0.998294126678153	1.0105252383958	1.00345439347674	1.00962965490183	1.00707084491906	1.00614967332526	1.00796642841303	1.00516026679859	1.00836730864366	1.00761672438205	0	0	0.307546356490999	0	0	0	0.237220625086189	0.154738265625727	0.172417203839975	0.13314049467183	0.124821088048761	0.161714367577668	0.15504503749728	0.125719212791434	0.196996496404026	0.128976788382384
2.308488	0.999984139123051	1.19961823423827	0.117894	0.012131	19.555875	0.892157	0	0	0.118737	0	0	0	0.117175	0.118132	0.117543	0.11826	0.118199	0.118097	0.118443	0.118021	0.118161	0.1181	0	0	0.033665	0	0	0	0.02456	0.012979	0.015738	0.008746	0.006841	0.013926	0.012686	0.006772	0.019113	0.006709	0	0	1.00715049111914	0	0	0	0.993901301168846	1.00201876261727	0.997022749249326	1.00310448368874	1.00258706974061	1.00172188576179	1.00465672553311	1.0010772388756	1.00226474629752	1.0017473323494	0	0	0.303776965170531	0	0	0	0.23207220493471	0.150832993456167	0.168360549728368	0.127110966173904	0.118363218544024	0.156771968678312	0.14921663507683	0.117941684080691	0.192142847218033	0.117742708036978
2.408857	0.999984171332152	1.19961804846744	0.117765	0.011191	19.556363	0.889032	0	0	0.118069	0	0	0	0.117695	0.11808	0.117519	0.118196	0.11812	0.118298	0.118586	0.118005	0.118188	0.118125	0	0	0.034221	0	0	0	0.024884	0.012781	0.015653	0.008642	0.006848	0.013905	0.012712	0.006825	0.019105	0.006727	0	0	1.00258141213434	0	0	0	0.99940559589012	1.00267481849446	0.997911094128137	1.0036598310194	1.00301447798582	1.00452596272237	1.00697151106016	1.00203795694816	1.00359189912113	1.00305693542224	0	0	0.30580706422057	0	0	0	0.231664067087344	0.144421032538864	0.163277901141668	0.120339992218114	0.111652493080253	0.151834754932735	0.144251779133922	0.111471621290897	0.188185767473038	0.111124299302892
2.509226	0.99998407757292	1.19961861427691	0.118124	0.011216	19.551202	0.882148	0	0	0.119004	0	0	0	0.117424	0.11867	0.117798	0.118191	0.11829	0.117927	0.118085	0.118066	0.118144	0.118059	0	0	0.034092	0	0	0	0.025088	0.013392	0.015769	0.008574	0.007002	0.013877	0.012728	0.006781	0.019114	0.00671	0	0	1.00744979851681	0	0	0	0.994074023907081	1.00462226135248	0.997240188276726	1.00056720056889	1.00140530290204	0.99833226101385	0.999669838474823	0.999508990552301	1.00016931360265	0.999449730791372	0	0	0.30405164639191	0	0	0	0.232416434233165	0.148163903627536	0.16366737167116	0.119559526612785	0.112048154968948	0.150952960883093	0.143596898210491	0.110915630979725	0.187622516851618	0.110600910853628
2.609595	0.999984142109918	1.19961827959026	0.117841	0.0112	19.546596	0.882161	0	0	0.118261	0	0	0	0.117934	0.118264	0.11775	0.118173	0.118358	0.118379	0.118107	0.117952	0.118114	0.118187	0	0	0.034092	0	0	0	0.024619	0.013484	0.015973	0.008687	0.00746	0.013823	0.012986	0.006819	0.019203	0.006732	0	0	1.00356412454069	0	0	0	1.00078919900544	1.00358958257313	0.999227773016183	1.00281735558931	1.00438726758938	1.00456547381641	1.00225727887577	1.00094194720004	1.00231668095145	1.00293615974067	0	0	0.304622993899394	0	0	0	0.229551413163491	0.148967666278707	0.165506162445068	0.120492921848882	0.114543761565686	0.151247123101883	0.145663838007952	0.111349651896356	0.188759306128022	0.111130307082901
2.709964	0.999984123142046	1.19961836448643	0.117933	0.011204	19.549956	0.882442	0	0	0.118651	0	0	0	0.117422	0.118739	0.117578	0.118221	0.118428	0.118311	0.118312	0.117999	0.117935	0.118025	0	0	0.03494	0	0	0	0.024904	0.016128	0.015667	0.008759	0.007244	0.013916	0.012881	0.006818	0.019255	0.006722	0	0	1.00608820262352	0	0	0	0.995667031280473	1.00683438901749	0.996989816251601	1.00244206456208	1.00419729846608	1.00320520973773	1.00321368912857	1.00055963979548	1.00001695878168	1.00078010395733	0	0	0.311306416454688	0	0	0	0.231388478035205	0.166887617139574	0.163155005878449	0.120772112419167	0.113465888690767	0.151681740752837	0.144959867436057	0.111256355607011	0.188899989606918	0.110853508652133
2.810333	0.999984165197738	1.19961808319128	0.11779	0.011303	19.556368	0.883449	0	0	0.116233	0	0	0	0.117006	0.118287	0.117891	0.118328	0.118443	0.117834	0.118542	0.117938	0.118228	0.118275	0	0	0.03976	0	0	0	0.026883	0.015819	0.015993	0.008708	0.007246	0.014077	0.012806	0.006766	0.019328	0.006774	0	0	0.986781560404109	0	0	0	0.993344086934375	1.00421937346124	1.0008574581883	1.00456745054758	1.00554376432634	1.00037354614144	1.00638424314458	1.00125647338484	1.00371848204432	1.00411749724085	0	0	0.350579815364563	0	0	0	0.247333895889708	0.16529374469404	0.166309667771455	0.121481665610688	0.114432253176097	0.153288828255379	0.145416168278879	0.111940872386875	0.190267704486583	0.112211393724459
2.910702	0.999984131410143	1.19961832121945	0.117897	0.01117	19.549424	0.883915	0	0	0.116946	0	0	0	0.117202	0.117298	0.118202	0.118468	0.11747	0.117854	0.118434	0.118024	0.118065	0.117981	0	0	0.0395	0	0	0	0.02915	0.015065	0.018817	0.008659	0.008067	0.01392	0.012749	0.006807	0.019118	0.006721	0	0	0.991933636988219	0	0	0	0.994105023876774	0.994919293959982	1.00258700391019	1.00484321059908	0.99637819452573	0.999635274858563	1.00455482327795	1.00107721146424	1.00142497264561	1.00071248632281	0	0	0.347969460815643	0	0	0	0.26458132187231	0.158787223757232	0.185733048611931	0.120240457942087	0.116590438178259	0.151360999976026	0.144055160676244	0.111037217615298	0.187875888736441	0.110630058353863
3.011071	0.999984142977993	1.19961822200706	0.117872	0.011274	19.554443	0.882861	0	0	0.118441	0	0	0	0.117822	0.118369	0.117521	0.11828	0.11786	0.118039	0.117804	0.117947	0.118097	0.118044	0	0	0.034038	0	0	0	0.028493	0.013201	0.018365	0.008616	0.00964	0.013981	0.013285	0.006853	0.019153	0.006819	0	0	1.00482727025926	0	0	0	0.999575811049274	1.00421643817022	0.997022193565902	1.00346138183793	0.999898194651826	1.00141679109543	0.999423103027012	1.00063628342609	1.00190885027827	1.0014592099905	0	0	0.304344100042259	0	0	0	0.259948072083174	0.147540595976894	0.182671434898006	0.120642785758035	0.125836722251702	0.152456093458313	0.147785310091942	0.111982182081162	0.188642733579332	0.111900063611957
3.11144	0.999984087341123	1.1996185456199	0.118093	0.011283	19.55319	0.882442	0	0	0.118484	0	0	0	0.117627	0.119073	0.116969	0.118092	0.118262	0.117974	0.118176	0.118165	0.118125	0.118006	0	0	0.033487	0	0	0	0.024498	0.015633	0.016977	0.00895	0.009393	0.014219	0.013205	0.006808	0.019447	0.006831	0	0	1.00331094984461	0	0	0	0.996053957474194	1.00829854436757	0.990482077684537	0.999991532097584	1.00143107550829	0.998992319612509	1.00070283590052	1.00060968897394	1.00027097287731	0.999263292489817	0	0	0.29932923074109	0	0	0	0.228233984512513	0.163721688115916	0.172111605371608	0.121951446452682	0.12442318918999	0.153647426105696	0.14712164154896	0.11163837785105	0.190398088452774	0.111629035146737
3.21181	0.999984197464589	1.19961789519246	0.117662	0.011315	19.557138	0.883213	0	0	0.118377	0	0	0	0.11746	0.117581	0.117687	0.117976	0.118257	0.118368	0.118056	0.118055	0.118318	0.118114	0	0	0.033479	0	0	0	0.024415	0.01587	0.015742	0.01028	0.007046	0.016309	0.013103	0.00691	0.019316	0.007088	0	0	1.00607672825551	0	0	0	0.99828321803131	0.999311587428397	1.00021247301593	1.00266866108004	1.00505685777906	1.00600023796978	1.00334857473101	1.00334007581037	1.00557529193792	1.00384151212796	0	0	0.300534306800687	0	0	0	0.228632375335427	0.165611214021478	0.164776997977555	0.130117300868327	0.113699380473333	0.169031059743122	0.147347044843692	0.112953823274173	0.190529170059849	0.113788617113625
