"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.7897,1.1125e+06,0.24735,423.65,-3.5552,0,4.3751e+05,-6.0925e+16,307.56,1,0,40,0,0
4.7886,1.1123e+06,0.24827,425.1,-3.5755,0,4.3737e+05,-6.1371e+16,307.53,1,0.12,40.12,0,0
4.7874,1.1121e+06,0.24919,426.54,-3.5959,0,4.3722e+05,-6.1817e+16,307.5,1,0.24,40.24,0,0
4.7863,1.1119e+06,0.2501,427.98,-3.6162,0,4.3708e+05,-6.2263e+16,307.47,1,0.36,40.36,0,0
4.7852,1.1116e+06,0.25102,429.43,-3.6365,0,4.3694e+05,-6.2709e+16,307.44,1,0.48,40.48,0,0
4.7841,1.1114e+06,0.25194,430.87,-3.6569,0,4.368e+05,-6.3155e+16,307.42,1,0.6,40.6,0,0
4.7829,1.1112e+06,0.25286,432.32,-3.6772,0,4.3665e+05,-6.3601e+16,307.39,1,0.72,40.72,0,0
4.7818,1.111e+06,0.25378,433.76,-3.6976,0,4.3651e+05,-6.4047e+16,307.36,1,0.84,40.84,0,0
4.7807,1.1108e+06,0.25469,435.21,-3.7179,0,4.3637e+05,-6.4493e+16,307.33,1,0.96,40.96,0,0
4.7796,1.1105e+06,0.25561,436.65,-3.7383,0,4.3623e+05,-6.4939e+16,307.3,1,1.08,41.08,0,0
4.7785,1.1103e+06,0.25653,438.1,-3.7586,0,4.3608e+05,-6.5385e+16,307.27,1,1.2,41.2,0,0
4.7773,1.1101e+06,0.25745,439.54,-3.7789,0,4.3594e+05,-6.5831e+16,307.24,1,1.32,41.32,0,0
4.7762,1.1099e+06,0.25837,440.98,-3.7993,0,4.358e+05,-6.6277e+16,307.22,1,1.44,41.44,0,0
4.7751,1.1097e+06,0.25929,442.43,-3.8196,0,4.3566e+05,-6.6723e+16,307.19,1,1.56,41.56,0,0
4.774,1.1094e+06,0.2602,443.87,-3.84,0,4.3551e+05,-6.717e+16,307.16,1,1.68,41.68,0,0
4.7728,1.1092e+06,0.26112,445.32,-3.8603,0,4.3537e+05,-6.7616e+16,307.13,1,1.8,41.8,0,0
4.7717,1.109e+06,0.26204,446.76,-3.8806,0,4.3523e+05,-6.8062e+16,307.1,1,1.92,41.92,0,0
4.7706,1.1088e+06,0.26296,448.21,-3.901,0,4.3508e+05,-6.8508e+16,307.07,1,2.04,42.04,0,0
4.7695,1.1086e+06,0.26388,449.65,-3.9213,0,4.3494e+05,-6.8954e+16,307.05,1,2.16,42.16,0,0
4.7684,1.1083e+06,0.26479,451.1,-3.9417,0,4.348e+05,-6.94e+16,307.02,1,2.28,42.28,0,0
4.7672,1.1081e+06,0.26571,452.54,-3.962,0,4.3466e+05,-6.9846e+16,306.99,1,2.4,42.4,0,0
4.7661,1.1079e+06,0.26666,454.02,-3.9826,0,4.3451e+05,-7.031e+16,306.96,1,2.52,42.52,0,0
4.7647,1.1076e+06,0.26773,455.67,-4.0045,0,4.3433e+05,-7.0869e+16,306.92,1,2.64,42.64,0,0
4.7633,1.1073e+06,0.2688,457.32,-4.0264,0,4.3415e+05,-7.1427e+16,306.89,1,2.76,42.76,0,0
4.7618,1.1071e+06,0.26987,458.97,-4.0483,0,4.3397e+05,-7.1985e+16,306.85,1,2.88,42.88,0,0
4.7604,1.1068e+06,0.27094,460.62,-4.0701,0,4.3379e+05,-7.2543e+16,306.82,1,3,43,0,0
4.759,1.1065e+06,0.27201,462.27,-4.092,0,4.3361e+05,-7.3101e+16,306.78,1,3.12,43.12,0,0
4.7576,1.1062e+06,0.27308,463.92,-4.1139,0,4.3344e+05,-7.3659e+16,306.74,1,3.24,43.24,0,0
4.7562,1.106e+06,0.27415,465.57,-4.1358,0,4.3326e+05,-7.4217e+16,306.71,1,3.36,43.36,0,0
4.7548,1.1057e+06,0.27523,467.22,-4.1577,0,4.3308e+05,-7.4775e+16,306.67,1,3.48,43.48,0,0
4.7534,1.1054e+06,0.2763,468.87,-4.1796,0,4.329e+05,-7.5334e+16,306.64,1,3.6,43.6,0,0
4.752,1.1051e+06,0.27737,470.52,-4.2014,0,4.3272e+05,-7.5892e+16,306.6,1,3.72,43.72,0,0
4.7506,1.1049e+06,0.27844,472.17,-4.2233,0,4.3254e+05,-7.645e+16,306.57,1,3.84,43.84,0,0
4.7492,1.1046e+06,0.27951,473.83,-4.2452,0,4.3237e+05,-7.7008e+16,306.53,1,3.96,43.96,0,0
4.7478,1.1043e+06,0.28058,475.48,-4.2671,0,4.3219e+05,-7.7566e+16,306.49,1,4.08,44.08,0,0
4.7464,1.104e+06,0.28165,477.13,-4.289,0,4.3201e+05,-7.8124e+16,306.46,1,4.2,44.2,0,0
4.745,1.1038e+06,0.28272,478.78,-4.3109,0,4.3183e+05,-7.8682e+16,306.42,1,4.32,44.32,0,0
4.7436,1.1035e+06,0.2838,480.43,-4.3327,0,4.3165e+05,-7.924e+16,306.39,1,4.44,44.44,0,0
4.7422,1.1032e+06,0.28487,482.08,-4.3546,0,4.3147e+05,-7.9799e+16,306.35,1,4.56,44.56,0,0
4.7408,1.1029e+06,0.28594,483.73,-4.3765,0,4.3129e+05,-8.0357e+16,306.31,1,4.68,44.68,0,0
4.7394,1.1027e+06,0.28701,485.38,-4.3984,0,4.3112e+05,-8.0915e+16,306.28,1,4.8,44.8,0,0
4.7379,1.1024e+06,0.28808,487.03,-4.4203,0,4.3094e+05,-8.1473e+16,306.24,1,4.92,44.92,0,0
4.7364,1.1021e+06,0.28921,488.75,-4.4455,0,4.3074e+05,-8.2074e+16,306.2,1,5.04,45.04,0,0
4.7347,1.1017e+06,0.29044,490.61,-4.4776,0,4.3053e+05,-8.276e+16,306.16,1,5.16,45.16,0,0
4.733,1.1014e+06,0.29168,492.47,-4.5096,0,4.3031e+05,-8.3446e+16,306.11,1,5.28,45.28,0,0
4.7313,1.1011e+06,0.29292,494.32,-4.5416,0,4.3009e+05,-8.4133e+16,306.07,1,5.4,45.4,0,0
4.7295,1.1007e+06,0.29416,496.18,-4.5737,0,4.2987e+05,-8.4819e+16,306.03,1,5.52,45.52,0,0
4.7278,1.1004e+06,0.29539,498.04,-4.6057,0,4.2965e+05,-8.5505e+16,305.98,1,5.64,45.64,0,0
4.7261,1.1e+06,0.29663,499.9,-4.6377,0,4.2943e+05,-8.6191e+16,305.94,1,5.76,45.76,0,0
4.7244,1.0997e+06,0.29787,501.76,-4.6697,0,4.2921e+05,-8.6878e+16,305.89,1,5.88,45.88,0,0
4.7226,1.0994e+06,0.2991,503.61,-4.7018,0,4.2899e+05,-8.7564e+16,305.85,1,6,46,0,0
4.7209,1.099e+06,0.30034,505.47,-4.7338,0,4.2877e+05,-8.825e+16,305.8,1,6.12,46.12,0,0
4.7192,1.0987e+06,0.30158,507.33,-4.7658,0,4.2855e+05,-8.8936e+16,305.76,1,6.24,46.24,0,0
4.7175,1.0984e+06,0.30281,509.19,-4.7979,0,4.2833e+05,-8.9623e+16,305.71,1,6.36,46.36,0,0
4.7157,1.098e+06,0.30405,511.05,-4.8299,0,4.2811e+05,-9.0309e+16,305.67,1,6.48,46.48,0,0
4.714,1.0977e+06,0.30529,512.9,-4.8619,0,4.2789e+05,-9.0995e+16,305.62,1,6.6,46.6,0,0
4.7123,1.0973e+06,0.30652,514.76,-4.8939,0,4.2767e+05,-9.1681e+16,305.58,1,6.72,46.72,0,0
4.7105,1.097e+06,0.30776,516.62,-4.926,0,4.2745e+05,-9.2368e+16,305.53,1,6.84,46.84,0,0
4.7088,1.0967e+06,0.309,518.48,-4.958,0,4.2723e+05,-9.3054e+16,305.49,1,6.96,46.96,0,0
