"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.95234,81.344,0.077765,0.056754,6.1965e-05,0,0.99833,-6.439e+15,1.0076,,0,0,0,0
0.95234,81.343,0.077856,0.05682,5.3834e-05,0,0.99832,-6.455e+15,1.0076,,0.0001804,0.0001804,0,0
0.95233,81.342,0.077946,0.056886,4.5704e-05,0,0.99832,-6.471e+15,1.0076,,0.0003608,0.0003608,0,0
0.95232,81.342,0.078037,0.056952,3.7573e-05,0,0.99831,-6.487e+15,1.0076,,0.0005412,0.0005412,0,0
0.95231,81.341,0.078127,0.057018,2.9443e-05,0,0.99831,-6.503e+15,1.0076,,0.0007216,0.0007216,0,0
0.95231,81.341,0.078218,0.057083,2.1312e-05,0,0.99831,-6.519e+15,1.0076,,0.000902,0.000902,0,0
0.9523,81.34,0.078308,0.057149,1.3182e-05,0,0.9983,-6.535e+15,1.0076,,0.0010824,0.0010824,0,0
0.95229,81.339,0.078399,0.057215,5.051e-06,0,0.9983,-6.551e+15,1.0076,,0.0012628,0.0012628,0,0
0.95229,81.339,0.078489,0.057281,-3.0796e-06,0,0.99829,-6.567e+15,1.0076,,0.0014432,0.0014432,0,0
0.95228,81.338,0.07858,0.057347,-1.121e-05,0,0.99829,-6.5831e+15,1.0076,,0.0016236,0.0016236,0,0
0.95227,81.338,0.07867,0.057413,-1.9341e-05,0,0.99828,-6.5991e+15,1.0076,,0.001804,0.001804,0,0
0.95227,81.337,0.078761,0.057479,-2.7463e-05,0,0.99828,-6.6151e+15,1.0076,,0.0019844,0.0019844,0,0
0.95225,81.336,0.078903,0.057582,-3.4823e-05,0,0.99827,-6.6382e+15,1.0076,,0.0021648,0.0021648,0,0
0.95224,81.335,0.079045,0.057686,-4.2182e-05,0,0.99827,-6.6613e+15,1.0076,,0.0023452,0.0023452,0,0
0.95223,81.334,0.079187,0.057789,-4.9542e-05,0,0.99826,-6.6843e+15,1.0076,,0.0025256,0.0025256,0,0
0.95222,81.333,0.079329,0.057893,-5.6902e-05,0,0.99826,-6.7074e+15,1.0076,,0.002706,0.002706,0,0
0.95221,81.333,0.079471,0.057996,-6.4262e-05,0,0.99825,-6.7304e+15,1.0076,,0.0028864,0.0028864,0,0
0.9522,81.332,0.079613,0.058099,-7.1622e-05,0,0.99824,-6.7535e+15,1.0076,,0.0030668,0.0030668,0,0
0.95219,81.331,0.079755,0.058203,-7.8982e-05,0,0.99824,-6.7765e+15,1.0076,,0.0032472,0.0032472,0,0
0.95218,81.33,0.079897,0.058306,-8.6342e-05,0,0.99823,-6.7996e+15,1.0076,,0.0034276,0.0034276,0,0
0.95217,81.329,0.080039,0.058409,-9.3701e-05,0,0.99823,-6.8227e+15,1.0076,,0.003608,0.003608,0,0
0.95216,81.328,0.080182,0.058513,-0.00010106,0,0.99822,-6.8457e+15,1.0076,,0.0037884,0.0037884,0,0
0.95215,81.327,0.080325,0.058617,-0.00010841,0,0.99821,-6.8692e+15,1.0076,,0.0039688,0.0039688,0,0
0.95213,81.326,0.080534,0.058769,-0.00011523,0,0.9982,-6.9122e+15,1.0076,,0.0041492,0.0041492,0,0
0.95211,81.324,0.080743,0.058921,-0.00012206,0,0.99819,-6.9553e+15,1.0076,,0.0043296,0.0043296,0,0
0.9521,81.322,0.080951,0.059073,-0.00012888,0,0.99818,-6.9983e+15,1.0076,,0.00451,0.00451,0,0
0.95208,81.321,0.08116,0.059225,-0.00013571,0,0.99817,-7.0413e+15,1.0076,,0.0046904,0.0046904,0,0
0.95206,81.319,0.081369,0.059377,-0.00014253,0,0.99816,-7.0843e+15,1.0076,,0.0048708,0.0048708,0,0
0.95204,81.317,0.081578,0.059528,-0.00014935,0,0.99815,-7.1274e+15,1.0076,,0.0050512,0.0050512,0,0
0.95202,81.316,0.081787,0.05968,-0.00015618,0,0.99814,-7.1704e+15,1.0076,,0.0052316,0.0052316,0,0
0.952,81.314,0.081996,0.059832,-0.000163,0,0.99812,-7.2134e+15,1.0076,,0.005412,0.005412,0,0
0.95198,81.313,0.082204,0.059984,-0.00016983,0,0.99811,-7.2564e+15,1.0076,,0.0055924,0.0055924,0,0
0.95196,81.311,0.082413,0.060136,-0.00017665,0,0.9981,-7.2994e+15,1.0076,,0.0057728,0.0057728,0,0
0.95194,81.309,0.082624,0.060289,-0.00018346,0,0.99809,-7.3429e+15,1.0076,,0.0059532,0.0059532,0,0
0.95192,81.307,0.082898,0.060488,-0.00018969,0,0.99808,-7.4e+15,1.0076,,0.0061336,0.0061336,0,0
0.95189,81.305,0.083172,0.060687,-0.00019593,0,0.99806,-7.4571e+15,1.0076,,0.006314,0.006314,0,0
0.95187,81.303,0.083445,0.060886,-0.00020217,0,0.99805,-7.5142e+15,1.0076,,0.0064944,0.0064944,0,0
0.95184,81.301,0.083719,0.061085,-0.0002084,0,0.99803,-7.5713e+15,1.0076,,0.0066748,0.0066748,0,0
0.95182,81.298,0.083993,0.061284,-0.00021464,0,0.99802,-7.6284e+15,1.0076,,0.0068552,0.0068552,0,0
0.95179,81.296,0.084267,0.061483,-0.00022087,0,0.998,-7.6855e+15,1.0076,,0.0070356,0.0070356,0,0
0.95177,81.294,0.08454,0.061682,-0.00022711,0,0.99799,-7.7426e+15,1.0076,,0.007216,0.007216,0,0
0.95174,81.292,0.084814,0.061881,-0.00023335,0,0.99797,-7.7997e+15,1.0076,,0.0073964,0.0073964,0,0
0.95171,81.29,0.085088,0.06208,-0.00023958,0,0.99796,-7.8568e+15,1.0076,,0.0075768,0.0075768,0,0
0.95169,81.288,0.085362,0.062279,-0.00024582,0,0.99794,-7.9139e+15,1.0076,,0.0077572,0.0077572,0,0
0.95166,81.285,0.085638,0.062481,-0.00025206,0,0.99793,-7.9717e+15,1.0076,,0.0079376,0.0079376,0,0
0.95163,81.283,0.085978,0.062728,-0.00025836,0,0.99791,-8.0428e+15,1.0076,,0.008118,0.008118,0,0
0.9516,81.28,0.086318,0.062975,-0.00026466,0,0.99789,-8.1139e+15,1.0076,,0.0082984,0.0082984,0,0
