"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.083,4.5937e-06,1.137e+08,0,2.6841e-05,0.095497,802.12,0.92929,0,8.4661e-07,1.3964e+06,-9.791e+15,0,0,0,503.77,0,,0,0,0,0
90.072,4.6133e-06,1.1369e+08,0,2.6841e-05,0.096767,812.74,-0.39508,0,8.4766e-07,1.3963e+06,-1.0058e+16,0,0,0,503.77,0,,0.001804,0.001804,0,0
90.054,4.6617e-06,1.1367e+08,0,2.6841e-05,0.098772,829.51,-1.7133,0,8.5014e-07,1.3962e+06,-1.0494e+16,0,0,0,503.76,0,,0.003608,0.003608,0,0
90.023,4.7141e-06,1.1363e+08,0,2.684e-05,0.10171,854.02,-2.9966,0,8.5292e-07,1.3959e+06,-1.122e+16,0,0,0,503.76,0,,0.005412,0.005412,0,0
89.982,4.7715e-06,1.1358e+08,0,2.684e-05,0.10561,886.59,-4.1785,0,8.5601e-07,1.3956e+06,-1.2197e+16,0,0,0,503.75,0,,0.007216,0.007216,0,0
89.93,4.8288e-06,1.1351e+08,0,2.684e-05,0.11054,927.76,-5.3136,0,8.5919e-07,1.3951e+06,-1.3441e+16,0,0,0,503.74,0,,0.00902,0.00902,0,0
89.862,4.8802e-06,1.1342e+08,0,2.6839e-05,0.11663,978.58,-6.4785,0,8.6223e-07,1.3945e+06,-1.5082e+16,0,0,0,503.73,0,,0.010824,0.010824,0,0
89.772,4.9224e-06,1.1331e+08,0,2.6839e-05,0.12405,1040.3,-7.7109,0,8.6502e-07,1.3937e+06,-1.722e+16,0,0,0,503.71,0,,0.012628,0.012628,0,0
89.66,4.9505e-06,1.1317e+08,0,2.6838e-05,0.13295,1114.4,-9.0066,0,8.6739e-07,1.3928e+06,-1.9914e+16,0,0,0,503.69,0,,0.014432,0.014432,0,0
89.523,4.9512e-06,1.1299e+08,0,2.6837e-05,0.1436,1202.9,-10.296,0,8.6872e-07,1.3916e+06,-2.3192e+16,0,0,0,503.67,0,,0.016236,0.016236,0,0
89.358,4.9177e-06,1.1278e+08,0,2.6836e-05,0.1565,1309.9,-10.669,0,8.6875e-07,1.3901e+06,-2.7161e+16,0,0,0,503.64,0,,0.01804,0.01804,0,0
89.082,4.8524e-06,1.1243e+08,0,2.6835e-05,0.17316,1447.4,-7.6627,0,8.6836e-07,1.3877e+06,-3.3827e+16,0,0,0,503.59,0,,0.019844,0.019844,0,0
88.743,4.7473e-06,1.12e+08,0,2.6832e-05,0.19402,1619.1,-6.8838,0,8.666e-07,1.3847e+06,-4.2029e+16,0,0,0,503.53,0,,0.021648,0.021648,0,0
88.222,4.5036e-06,1.1134e+08,0,2.6829e-05,0.22083,1838.1,-5.452,0,8.5971e-07,1.3801e+06,-5.473e+16,0,0,0,503.44,0,,0.023452,0.023452,0,0
87.447,4.2012e-06,1.1036e+08,0,2.6824e-05,0.25639,2125.6,-5.1545,0,8.5159e-07,1.3731e+06,-7.3765e+16,0,0,0,503.3,0,,0.025256,0.025256,0,0
86.266,3.7581e-06,1.0886e+08,0,2.6816e-05,0.30263,2493.6,-5.1213,0,8.3838e-07,1.3625e+06,-1.0316e+17,0,0,0,503.09,0,,0.02706,0.02706,0,0
84.436,3.1728e-06,1.0654e+08,0,2.6804e-05,0.36265,2958.6,-3.958,0,8.1946e-07,1.3456e+06,-1.4954e+17,0,0,0,502.76,0,,0.028864,0.028864,0,0
81.602,2.4331e-06,1.0294e+08,0,2.6785e-05,0.44014,3532.4,-3.6128,0,7.9136e-07,1.3186e+06,-2.2352e+17,0,0,0,502.24,0,,0.030668,0.030668,0,0
77.334,1.5818e-06,9.7534e+07,0,2.6756e-05,0.53656,4190.7,-3.1355,0,7.4719e-07,1.2762e+06,-3.3999e+17,0,0,0,501.42,0,,0.032472,0.032472,0,0
71.231,8.3054e-07,8.98e+07,0,2.6712e-05,0.65243,4873.2,-2.519,0,6.8784e-07,1.2116e+06,-5.1761e+17,0,0,0,500.2,0,,0.034276,0.034276,0,0
63.139,3.1936e-07,7.9555e+07,0,2.6649e-05,0.78471,5456.8,-1.9732,0,6.0864e-07,1.1181e+06,-7.7448e+17,0,0,0,498.47,0,,0.03608,0.03608,0,0
53.57,8.6586e-08,6.7451e+07,0,2.6566e-05,0.92779,5794.9,-0.59827,0,5.1575e-07,9.9512e+05,-1.1123e+18,0,0,0,496.21,0,,0.037884,0.037884,0,0
43.266,1.5912e-08,5.4436e+07,0,2.6464e-05,1.0806,5788.1,0.99076,0,4.1664e-07,8.4628e+05,-1.5212e+18,0,0,0,493.41,0,,0.039688,0.039688,0,0
34.065,2.3892e-09,4.2828e+07,0,2.6354e-05,1.2273,5453.8,1.6233,0,3.2835e-07,6.9759e+05,-1.9297e+18,0,0,0,490.43,0,,0.041492,0.041492,0,0
32.623,1.7115e-09,4.1009e+07,0,2.6335e-05,1.2517,5370.1,-1.3298,0,3.1526e-07,6.7282e+05,-1.9978e+18,0,0,0,489.9,0,,0.043296,0.043296,0,0
33.263,2.0016e-09,4.1816e+07,0,2.6343e-05,1.2409,5408.6,-0.016894,0,3.2162e-07,6.8386e+05,-1.9674e+18,0,0,0,490.14,0,,0.0451,0.0451,0,0
25.77,2.7384e-10,3.2378e+07,0,2.6233e-05,1.3814,4862.8,0.92707,0,2.5167e-07,5.4971e+05,-2.336e+18,0,0,0,487.14,0,,0.046904,0.046904,0,0
25.884,2.84e-10,3.252e+07,0,2.6235e-05,1.3788,4871.9,-0.23192,0,2.5288e-07,5.518e+05,-2.3302e+18,0,0,0,487.18,0,,0.048708,0.048708,0,0
25.714,2.8904e-10,3.2306e+07,0,2.6232e-05,1.3827,4858,0.17616,0,2.5564e-07,5.4864e+05,-2.3389e+18,0,0,0,487.1,0,,0.050512,0.050512,0,0
30.435,1.5182e-09,3.8249e+07,0,2.6304e-05,1.2875,5215.8,-5.8653,0,3.2721e-07,6.345e+05,-2.103e+18,0,0,0,489.07,0,,0.052316,0.052316,0,0
32.856,3.3214e-08,4.1303e+07,0,2.6338e-05,1.2467,5379.7,-0.77833,0,6.2767e-07,6.7686e+05,-1.9867e+18,0,0,0,489.99,0,,0.05412,0.05412,0,0
32.961,5.1852e-06,4.1436e+07,0,2.634e-05,1.2461,5391.1,2.6649,0,2.3349e-06,6.7868e+05,-1.9817e+18,0,0,0,490.03,0,,0.055924,0.055924,0,0
28.509,8.0727e-05,3.5827e+07,0,2.6276e-05,1.3271,5090.6,4.1424,0,6.1851e-06,6.0004e+05,-2.1977e+18,0,0,0,488.31,0,,0.057728,0.057728,0,0
25.916,0.00026078,3.2559e+07,0,2.6236e-05,1.376,4867,1.9047,0,1.2147e-05,5.5242e+05,-2.3285e+18,0,0,0,487.2,0,,0.059532,0.059532,0,0
27.022,0.010958,3.3944e+07,0,2.6244e-05,1.3677,5010.9,-56.648,0,0.0004042,5.7249e+05,-2.2734e+18,0,0,0,487.45,0,,0.061336,0.061336,0,0
28.143,0.033858,3.5378e+07,0,2.6266e-05,1.3651,5178.1,-48.297,0,0.0011983,5.9317e+05,-2.2166e+18,0,0,0,488.04,0,,0.06314,0.06314,0,0
28.73,0.058739,3.6158e+07,0,2.6292e-05,1.3631,5266.1,-26.593,0,0.0020413,6.0461e+05,-2.1851e+18,0,0,0,488.73,0,,0.064944,0.064944,0,0
28.82,0.08388,3.6282e+07,0,2.6299e-05,1.3609,5273.2,-10.481,0,0.0029109,6.0651e+05,-2.1799e+18,0,0,0,488.92,0,,0.066748,0.066748,0,0
28.653,0.1084,3.6068e+07,0,2.6296e-05,1.3583,5237.7,-0.41073,0,0.0037852,6.035e+05,-2.1882e+18,0,0,0,488.85,0,,0.068552,0.068552,0,0
28.367,0.13226,3.5698e+07,0,2.629e-05,1.3549,5180.1,4.1391,0,0.0046658,5.9823e+05,-2.2027e+18,0,0,0,488.69,0,,0.070356,0.070356,0,0
28.072,0.15633,3.5314e+07,0,2.6284e-05,1.3503,5116.7,5.2302,0,0.0055712,5.9277e+05,-2.2177e+18,0,0,0,488.52,0,,0.07216,0.07216,0,0
