"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.773952575,      0.4751923466,    -0.09476566915,       4.329389185,      -5.392380547
          0,           0,           1,      -1.880145303,      0.3328442339,      -0.190900739,       4.223772209,      -5.474924647
          0,           0,           2,      -1.980797516,      0.2115310018,     -0.3436996979,       4.123391339,      -5.563306123
          0,           0,           3,      -2.064537762,       0.130639637,      -0.548932218,       4.040120615,      -5.652706653
          0,           0,           4,      -2.130014423,     0.05813901254,     -0.6597720025,       3.974972248,      -5.735944684
          0,           0,           5,      -2.213450203,      0.0447772847,     -0.6496642312,       3.892872331,      -5.804911354
          0,           0,           6,      -2.320470193,     0.07673946219,     -0.6239222785,       3.788037373,      -5.856114434
          0,           0,           7,      -2.422661056,      0.1145826991,     -0.6771349602,       3.686946852,      -5.892026717
          0,           0,           8,      -2.473292405,      0.1170392184,     -0.7099876125,       3.638854895,      -5.917236134
          0,           0,           9,      -2.513207937,      0.1319405958,     -0.7039399209,       3.602101234,      -5.935261472
          0,           0,          10,      -2.528326797,      0.1285487204,     -0.7384258887,       3.585970965,      -5.948026261
          0,           0,          11,      -2.556825387,       0.119186481,     -0.7493492292,       3.553263556,      -5.954253013
          0,           0,          12,      -2.572288054,      0.1263850963,     -0.7037202625,       3.534639893,      -5.951943611
          0,           0,          13,      -2.566631982,      0.1333511803,     -0.7201060919,       3.539677487,      -5.944109711
          0,           0,          14,      -2.565873248,      0.1231608018,     -0.7560376908,       3.541833425,       -5.93228118
          0,           0,          15,      -2.580634021,      0.1120208257,     -0.7703849119,       3.529107181,      -5.919313551
          0,           0,          16,      -2.578267255,      0.1184433154,     -0.7270821771,       3.530837249,      -5.904924756
          0,           0,          17,      -2.563177511,      0.1310680369,      -0.734458611,       3.544980399,      -5.891247735
          0,           0,          18,      -2.554871418,      0.1383144607,     -0.7337426211,       3.554405138,      -5.877689196
          0,           0,          19,      -2.550455607,      0.1444964027,     -0.7194663404,        3.55951315,      -5.866401525
          0,           0,          20,      -2.549341656,      0.1409837183,      -0.719978491,       3.558357964,      -5.857143918
          0,           0,          21,      -2.555090661,       0.128435382,     -0.7344054827,       3.551571806,      -5.850003301
          0,           0,          22,       -2.57148674,       0.112331749,     -0.7432337671,       3.537420259,      -5.846603629
          0,           0,          23,      -2.584381745,     0.09923816119,       -0.74904369,       3.524853097,      -5.848141362
          0,           0,          24,      -2.597311378,     0.08084351784,     -0.7406490155,       3.512397409,       -5.85210513
          0,           0,          25,      -2.617733186,     0.05945274605,     -0.7468412041,       3.492506983,      -5.858356864
          0,           0,          26,      -2.635392962,     0.05497923808,     -0.7610710182,        3.47476584,      -5.865725781
          0,           0,          27,      -2.628381491,     0.06326905121,     -0.7654114239,       3.480260946,      -5.874457315
          0,           0,          28,      -2.619827106,     0.05968984775,     -0.7491047132,       3.489292793,      -5.884010351
          0,           0,          29,      -2.625066032,     0.05587277169,     -0.7490306077,       3.486182836,      -5.893803249
          0,           0,          30,      -2.625176982,       0.070342036,     -0.7555881403,       3.484521867,       -5.90393651
          0,           0,          31,      -2.609245671,     0.08671679608,     -0.7588598708,       3.499066448,      -5.914890247
          0,           0,          32,      -2.593746324,     0.09283154123,     -0.7605519353,       3.513536598,      -5.926192965
          0,           0,          33,      -2.593199074,     0.09179280902,     -0.7564380512,        3.51395072,      -5.939222308
          0,           0,          34,      -2.597574824,     0.09942733923,     -0.7506332059,       3.509650322,      -5.953145473
          0,           0,          35,      -2.588973382,      0.1086738944,     -0.7442371906,       3.519690741,      -5.969360855
          0,           0,          36,      -2.581917561,      0.1083813597,     -0.7444688118,       3.525655147,      -5.985732489
          0,           0,          37,      -2.586404488,       0.103994289,      -0.751240787,       3.520785816,       -6.00009344
          0,           0,          38,      -2.588999706,      0.1115502038,     -0.7637638295,       3.518340519,      -6.014005448
          0,           0,          39,      -2.584475928,      0.1165269631,     -0.7628643447,       3.524123738,      -6.027809991
          0,           0,          40,      -2.580027643,      0.1141246993,     -0.7634631119,       3.528365191,      -6.038274726
          0,           0,          41,      -2.586784435,      0.1048499919,     -0.7680029563,       3.521055939,      -6.048342723
          0,           0,          42,      -2.591767175,      0.1018526865,     -0.7648680396,       3.514105358,      -6.058999271
          0,           0,          43,      -2.594635871,      0.1014504669,      -0.764263657,       3.512496464,      -6.068384552
          0,           0,          44,       -2.59562893,     0.09130318046,      -0.757710173,       3.510885063,      -6.074916116
          0,           0,          45,      -2.608731886,      0.0814449951,     -0.7657072232,       3.496655562,      -6.077863024
          0,           0,          46,      -2.611242983,     0.09206420297,     -0.7692837552,       3.493664414,      -6.077375538
          0,           0,          47,      -2.597580862,      0.1036197007,     -0.7621441918,       3.508751351,      -6.075011269
          0,           0,          48,      -2.593518182,     0.09735048868,     -0.7528505934,       3.513353443,      -6.070379351
          0,           0,          49,      -2.598926317,     0.09165375542,     -0.7724108383,       3.506963065,      -6.064966581
          0,           0,          50,      -2.599149507,     0.09974273186,       -0.77349332,       3.505311343,      -6.059596944
          0,           0,          51,      -2.593857534,      0.1080464996,     -0.7682873389,       3.512356623,      -6.054605699
          0,           0,          52,      -2.592322228,      0.1028862387,     -0.7681443278,       3.514238883,      -6.051574921
          0,           0,          53,      -2.599384091,     0.09362892978,     -0.7728280195,       3.507135696,      -6.051606827
          0,           0,          54,      -2.601660406,     0.09998936423,      -0.774944025,       3.503631206,      -6.054217486
          0,           0,          55,      -2.596523488,      0.1050844722,     -0.7713770317,       3.509300619,      -6.058843841
          0,           0,          56,      -2.599488945,     0.09632329297,      -0.775362818,       3.506769435,      -6.065519361
          0,           0,          57,      -2.608071353,     0.08616648509,      -0.770327258,       3.498013084,      -6.072459854
          0,           0,          58,      -2.609231392,     0.09288857461,     -0.7739855782,       3.496316389,      -6.080276392
          0,           0,          59,      -2.603263673,     0.09957991775,     -0.7741443084,       3.502258986,      -6.089835263
          0,           0,          60,      -2.603567253,     0.09279857902,     -0.7706964813,       3.502519383,       -6.09782063
          0,           0,          61,      -2.609690428,     0.08660003301,     -0.7749558472,       3.496657007,      -6.101276622
          0,           0,          62,      -2.605741457,     0.09970178957,     -0.7780796044,        3.50006815,      -6.102510174
          0,           0,          63,       -2.59431339,      0.1119045807,     -0.7746890414,       3.511705065,      -6.103230412
          0,           0,          64,      -2.590559516,      0.1068795227,     -0.7635274917,       3.516456053,      -6.102841351
          0,           0,          65,      -2.595324914,     0.09863658884,         -0.758534,       3.511998196,      -6.104737824
          0,           0,          66,      -2.597486716,      0.1035944748,     -0.7687821421,       3.508805726,      -6.108961735
          0,           0,          67,      -2.593352682,      0.1112136149,     -0.7696114848,       3.514814277,      -6.113165764
          0,           0,          68,      -2.589450118,      0.1068952977,     -0.7673499222,       3.518143294,       -6.11621138
          0,           0,          69,      -2.592995663,      0.1003776709,      -0.769087873,       3.513446315,      -6.121321069
          0,           0,          70,       -2.59500169,      0.1048922297,     -0.7694557837,        3.51138032,       -6.13305403
          0,           0,          71,      -2.591080299,      0.1126800124,     -0.7614380317,        3.51753921,      -6.146474991
          0,           0,          72,      -2.584530343,      0.1106973652,     -0.7623185914,       3.523288267,      -6.155154554
          0,           0,          73,       -2.58517485,      0.1037725947,     -0.7557132279,       3.520959198,      -6.162375783
          0,           0,          74,      -2.590863308,      0.1031185817,     -0.7486806975,       3.516004988,      -6.169869963
          0,           0,          75,      -2.594425432,      0.1045084682,     -0.7628674082,       3.514975726,      -6.181403738
          0,           0,          76,      -2.592709173,     0.09804537532,     -0.7625670768,       3.514450915,      -6.194421998
          0,           0,          77,      -2.596667046,     0.09182483274,     -0.7680949975,       3.508476357,      -6.202703898
          0,           0,          78,       -2.59994778,     0.09792693027,     -0.7712281503,       3.505797665,      -6.205028493
          0,           0,          79,       -2.59468254,      0.1086594784,     -0.7697102028,       3.514091887,      -6.205158693
          0,           0,          80,      -2.584682319,      0.1104927903,     -0.7680977588,       3.522796505,      -6.205284619
          0,           0,          81,      -2.584858101,       0.104754747,     -0.7566799248,       3.521674617,      -6.204078756
          0,           0,          82,      -2.589671946,      0.1046863518,     -0.7505678145,       3.516582756,      -6.207456195
          0,           0,          83,       -2.59089774,      0.1062521563,     -0.7633190258,       3.516632864,      -6.215904859
          0,           0,          84,      -2.590730056,     0.09889132455,     -0.7647456085,       3.515635432,      -6.228681656
          0,           0,          85,      -2.597814816,     0.09055812762,     -0.7662535992,       3.507330766,      -6.237078446
          0,           0,          86,      -2.601190416,     0.09728224426,     -0.7712984851,        3.50371586,      -6.238517718
          0,           0,          87,      -2.591992044,      0.1095550645,     -0.7692331876,       3.514361684,      -6.234648113
          0,           0,          88,      -2.583970123,      0.1100855479,     -0.7627859436,       3.523038157,      -6.228629267
          0,           0,          89,      -2.587166495,       0.103855816,     -0.7570872795,       3.519599421,      -6.222189292
          0,           0,          90,      -2.592149703,      0.1048287319,      -0.760917393,       3.513515429,      -6.223919068
          0,           0,          91,      -2.591179757,      0.1074923574,     -0.7639584299,       3.515690673,      -6.231515169
          0,           0,          92,      -2.590158021,      0.1005046657,     -0.7640912026,       3.516487693,      -6.243543867
          0,           0,          93,      -2.598213169,     0.09190150766,     -0.7714713238,       3.507492042,      -6.251224688
          0,           0,          94,      -2.600338183,     0.09901072375,     -0.7727882124,       3.504289502,      -6.250496927
          0,           0,          95,      -2.590489167,      0.1107311497,     -0.7674441922,        3.51551592,      -6.244319269
          0,           0,          96,       -2.58218861,      0.1109285999,     -0.7590230129,        3.52440009,      -6.235482833
          0,           0,          97,       -2.58726415,      0.1041497047,     -0.7579734411,       3.519913309,      -6.229228976
          0,           0,          98,      -2.592093325,      0.1055160832,     -0.7586569192,       3.513444985,      -6.228326361
          0,           0,          99,      -2.590451103,      0.1084312809,     -0.7636996457,       3.516277047,      -6.232139699
          0,           0,         100,      -2.590297763,      0.1008804299,     -0.7649222327,       3.515859502,      -6.241413097
          0,           0,         101,      -2.598950047,     0.09142543031,     -0.7681964072,       3.507056263,      -6.247673572
          0,           0,         102,      -2.600995884,     0.09944274507,     -0.7694402841,       3.504119832,      -6.248566379
          0,           0,         103,      -2.590902066,      0.1112112387,     -0.7690902917,       3.515054741,      -6.245156733
          0,           0,         104,      -2.583824659,      0.1105546998,     -0.7605690523,       3.522768959,      -6.239371498
          0,           0,         105,      -2.588829958,       0.103256375,     -0.7550223269,         3.5182911,      -6.234164912
          0,           0,         106,      -2.592611095,      0.1058586204,     -0.7513900548,        3.51311296,      -6.235466703
          0,           0,         107,      -2.590159155,      0.1095735191,     -0.7610293125,       3.516669211,      -6.242047915
          0,           0,         108,      -2.590063069,      0.1013750157,     -0.7614253609,       3.516186474,      -6.252538947
          0,           0,         109,      -2.600250374,     0.09180747961,     -0.7668856079,       3.506440802,      -6.262241181
          0,           0,         110,      -2.600857346,      0.1011647263,     -0.7724410622,       3.503754533,      -6.263541647
          0,           0,         111,      -2.590283497,      0.1126946923,     -0.7698315083,       3.515214908,        -6.2598987
          0,           0,         112,      -2.584613569,      0.1105273432,     -0.7645073218,       3.521886845,      -6.284256248
          0,           0,         113,       -2.61338828,     0.08552962641,      -0.794508224,       3.492838594,      -6.310638903
          0,           0,         114,      -2.696458087,   -0.004470862977,     -0.8548086292,       3.414293321,      -6.324922484
          0,           0,         115,      -2.779278901,    -0.07503720738,     -0.8455315863,       3.335982828,      -6.358475854
          0,           0,         116,      -2.764977037,    -0.01862850827,     -0.8304368003,       3.352649873,      -6.380840513
          0,           0,         117,      -2.698988367,     0.03180948403,     -0.8182297762,       3.421324206,      -6.384659607
          0,           0,         118,      -2.668917134,     0.03558758265,     -0.8058062334,       3.447309963,      -6.375304316
          0,           0,         119,      -2.655882675,     0.03946970813,     -0.7921040347,       3.456945643,       -6.35315417
          0,           0,         120,      -2.652962118,     0.05514824367,     -0.7740027495,       3.461745211,      -6.338519437
          0,           0,         121,      -2.631687452,     0.07797536707,     -0.7671819583,       3.480674455,       -6.32851436
          0,           0,         122,      -2.615298641,     0.07867879005,     -0.7610382958,       3.493620668,      -6.320573913
          0,           0,         123,      -2.617225106,     0.07583651948,     -0.7635502976,       3.490405725,      -6.312824497
          0,           0,         124,       -2.61472013,     0.08930937389,     -0.7654094922,       3.493398046,      -6.302681628
          0,           0,         125,      -2.597627934,      0.1043795617,     -0.7593989563,       3.511216233,      -6.290817837
          0,           0,         126,      -2.587905757,      0.1037722615,     -0.7514363512,       3.521182548,      -6.308946313
          0,           0,         127,       -2.60559638,     0.09292862608,      -0.786845909,       3.501073528,      -6.319417792
          0,           0,         128,      -2.679713249,    0.007220821044,     -0.8302025753,       3.430542745,      -6.346950711
          0,           0,         129,      -2.897821396,     -0.2379044387,     -0.8834834722,       3.202206507,      -6.348088686
          0,           0,         130,      -2.970160787,     -0.3214597043,     -0.9003039488,       3.127694965,      -6.350462768
          0,           0,         131,      -2.996488049,     -0.3385285077,     -0.8868773514,       3.104738657,      -6.360331624
          0,           0,         132,      -2.947227873,     -0.2541861456,     -0.8635869671,        3.15956647,      -6.373325139
          0,           0,         133,      -2.811130434,    -0.06642714748,     -0.8473761005,       3.302564647,      -6.381882848
          0,           0,         134,      -2.722733887,   -0.003622849314,     -0.8280967753,       3.392494932,      -6.377653508
          0,           0,         135,      -2.689156515,     0.01345415047,     -0.8193157216,       3.428139844,       -6.36418468
          0,           0,         136,       -2.66725385,     0.02031234603,     -0.8072682319,       3.448250016,       -6.34469303
          0,           0,         137,      -2.666074617,     0.01624788801,     -0.7848093393,        3.44721977,      -6.321348495
          0,           0,         138,      -2.671627088,      0.0341886414,     -0.7829791626,       3.441762458,      -6.307182561
          0,           0,         139,      -2.658972937,     0.05761201679,     -0.7837247836,       3.454858207,      -6.300036138
          0,           0,         140,      -2.641270692,       0.060193604,     -0.7723037377,       3.469703459,      -6.311589634
          0,           0,         141,      -2.665534275,     0.04863939754,     -0.8082396807,        3.44394755,       -6.31440596
          0,           0,         142,      -2.682329096,     0.02907817512,     -0.8526244858,       3.425400363,      -6.284320148
          0,           0,         143,      -2.690758981,    0.008907244145,     -0.8334956922,       3.416526354,      -6.256947584
          0,           0,         144,      -2.689942761,     0.03573111506,     -0.8246955517,       3.419743157,      -6.228535215
          0,           0,         145,       -2.65441769,     0.06281274782,     -0.8059060031,       3.458531665,      -6.232426968
          0,           0,         146,      -2.766891669,    -0.06746998164,      -0.847350874,       3.347377487,      -6.237699426
          0,           0,         147,      -2.957070103,      -0.255645536,     -0.8893092573,       3.145780696,       -6.22607704
          0,           0,         148,      -3.011580743,     -0.3492292263,      -0.889373981,       3.085017895,       -6.21304477
          0,           0,         149,      -3.010179834,     -0.4154252242,     -0.8634142641,       3.084334063,      -6.197175774
          0,           0,         150,      -3.013623757,     -0.4736829624,       -0.84160809,       3.084629706,      -6.180365206
          0,           0,         151,      -3.013342843,     -0.5197468013,     -0.8317328251,       3.081962511,      -6.165934439
          0,           0,         152,      -3.000559652,     -0.4752055691,     -0.8249566507,       3.098418392,      -6.155717476
          0,           0,         153,      -2.864443795,     -0.1542256561,     -0.8150915344,       3.244085388,      -6.153663259
          0,           0,         154,      -2.706990979,      0.0133960204,     -0.7927602899,       3.404335367,      -6.161837157
          0,           0,         155,      -2.641466637,       0.047547793,      -0.793015519,       3.470500909,       -6.19070453
          0,           0,         156,      -2.684485869,    0.003121554808,     -0.8251280138,       3.429719883,      -6.200680516
          0,           0,         157,      -2.746652679,    -0.01949234719,      -0.868190664,       3.365187722,      -6.204396508
          0,           0,         158,      -2.882336102,     -0.1416271299,     -0.8974012558,       3.225876394,      -6.197572343
          0,           0,         159,      -2.892290861,     -0.1635172127,      -0.890416631,       3.219543179,      -6.187793046
          0,           0,         160,      -2.884313043,     -0.1497307318,     -0.8894355367,       3.229113885,      -6.177112475
          0,           0,         161,      -2.873554266,     -0.1455312914,     -0.8773984801,        3.23777712,      -6.168217121
          0,           0,         162,      -2.859956303,     -0.1512601902,     -0.8490722334,       3.248194313,      -6.161760449
          0,           0,         163,       -2.85591548,       -0.16423313,      -0.838478413,       3.249009407,      -6.156891942
          0,           0,         164,      -2.802540395,    -0.07264957098,     -0.8313205465,       3.306971645,      -6.153531995
          0,           0,         165,      -2.693203793,     0.02812430242,     -0.8077539681,       3.417380406,      -6.153233743
          0,           0,         166,      -2.646506666,     0.05801198305,     -0.7991613491,       3.465300238,      -6.173970525
