"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
18.061,5.3234e-06,2.279e+07,0,2.6481e-05,0.15466,413.55,0.51308,0,4.3458e-06,4.2121e+05,-2.3968e+16,0,0,0,493.88,0,,0,0,0,0
18.061,5.323e-06,2.2789e+07,0,2.6481e-05,0.15474,413.77,0.47266,0,4.3458e-06,4.212e+05,-2.3984e+16,0,0,0,493.88,0,,0.16,0.16,0,0
18.061,5.3226e-06,2.2789e+07,0,2.6481e-05,0.15482,413.99,0.43223,0,4.3457e-06,4.212e+05,-2.4e+16,0,0,0,493.88,0,,0.32,0.32,0,0
18.061,5.3221e-06,2.2789e+07,0,2.6481e-05,0.15491,414.22,0.3918,0,4.3457e-06,4.212e+05,-2.4016e+16,0,0,0,493.88,0,,0.48,0.48,0,0
18.06,5.3217e-06,2.2789e+07,0,2.6481e-05,0.15499,414.44,0.35138,0,4.3456e-06,4.2119e+05,-2.4033e+16,0,0,0,493.88,0,,0.64,0.64,0,0
18.06,5.3213e-06,2.2789e+07,0,2.6481e-05,0.15507,414.66,0.31095,0,4.3456e-06,4.2119e+05,-2.4049e+16,0,0,0,493.88,0,,0.8,0.8,0,0
18.06,5.3209e-06,2.2789e+07,0,2.6481e-05,0.15516,414.88,0.27052,0,4.3455e-06,4.2119e+05,-2.4065e+16,0,0,0,493.88,0,,0.96,0.96,0,0
18.06,5.3205e-06,2.2788e+07,0,2.6481e-05,0.15524,415.1,0.2301,0,4.3454e-06,4.2118e+05,-2.4081e+16,0,0,0,493.88,0,,1.12,1.12,0,0
18.06,5.3201e-06,2.2788e+07,0,2.6481e-05,0.15533,415.32,0.18967,0,4.3454e-06,4.2118e+05,-2.4097e+16,0,0,0,493.88,0,,1.28,1.28,0,0
18.06,5.3196e-06,2.2788e+07,0,2.6481e-05,0.15541,415.54,0.14924,0,4.3453e-06,4.2118e+05,-2.4113e+16,0,0,0,493.88,0,,1.44,1.44,0,0
18.059,5.3192e-06,2.2788e+07,0,2.6481e-05,0.15549,415.76,0.10882,0,4.3453e-06,4.2117e+05,-2.413e+16,0,0,0,493.88,0,,1.6,1.6,0,0
18.059,5.3188e-06,2.2788e+07,0,2.6481e-05,0.15558,415.98,0.068389,0,4.3452e-06,4.2117e+05,-2.4146e+16,0,0,0,493.88,0,,1.76,1.76,0,0
18.059,5.3184e-06,2.2787e+07,0,2.6481e-05,0.15566,416.2,0.027963,0,4.3452e-06,4.2117e+05,-2.4162e+16,0,0,0,493.88,0,,1.92,1.92,0,0
18.059,5.318e-06,2.2787e+07,0,2.6481e-05,0.15574,416.42,-0.012464,0,4.3451e-06,4.2116e+05,-2.4178e+16,0,0,0,493.88,0,,2.08,2.08,0,0
18.059,5.3175e-06,2.2787e+07,0,2.6481e-05,0.15583,416.64,-0.05289,0,4.3451e-06,4.2116e+05,-2.4194e+16,0,0,0,493.88,0,,2.24,2.24,0,0
18.059,5.3171e-06,2.2787e+07,0,2.6481e-05,0.15591,416.86,-0.093317,0,4.345e-06,4.2116e+05,-2.421e+16,0,0,0,493.88,0,,2.4,2.4,0,0
18.059,5.3167e-06,2.2787e+07,0,2.6481e-05,0.156,417.09,-0.13374,0,4.345e-06,4.2115e+05,-2.4227e+16,0,0,0,493.88,0,,2.56,2.56,0,0
18.058,5.3163e-06,2.2786e+07,0,2.6481e-05,0.15608,417.31,-0.17417,0,4.3449e-06,4.2115e+05,-2.4243e+16,0,0,0,493.88,0,,2.72,2.72,0,0
18.058,5.3159e-06,2.2786e+07,0,2.6481e-05,0.15616,417.53,-0.2146,0,4.3448e-06,4.2115e+05,-2.4259e+16,0,0,0,493.88,0,,2.88,2.88,0,0
