"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.953,4.0587e-10,81.402,0,2.3307e-09,0.093409,0.068187,0.00082889,0,6.9807e-09,0.99872,-4919.4,0,0,0,1.0076,0,,0,0,0,0
0.95288,4.0642e-10,81.391,0,2.3307e-09,0.093276,0.068087,0.00076189,0,6.984e-09,0.99865,-5188.6,0,0,0,1.0076,0,,0.0001804,0.0001804,0,0
0.95276,4.0697e-10,81.381,0,2.3307e-09,0.093143,0.067987,0.00069489,0,6.9874e-09,0.99858,-5457.8,0,0,0,1.0076,0,,0.0003608,0.0003608,0,0
0.95265,4.0753e-10,81.371,0,2.3307e-09,0.09301,0.067886,0.00062789,0,6.9907e-09,0.99851,-5727,0,0,0,1.0076,0,,0.0005412,0.0005412,0,0
0.95253,4.0808e-10,81.361,0,2.3307e-09,0.092877,0.067786,0.00056089,0,6.9941e-09,0.99844,-5996.2,0,0,0,1.0076,0,,0.0007216,0.0007216,0,0
0.95241,4.0864e-10,81.35,0,2.3307e-09,0.092744,0.067686,0.00049389,0,6.9974e-09,0.99837,-6265.4,0,0,0,1.0076,0,,0.000902,0.000902,0,0
0.95229,4.0919e-10,81.34,0,2.3307e-09,0.092611,0.067585,0.00042689,0,7.0007e-09,0.9983,-6534.7,0,0,0,1.0076,0,,0.0010824,0.0010824,0,0
0.95217,4.0975e-10,81.33,0,2.3307e-09,0.092477,0.067485,0.00035989,0,7.0041e-09,0.99823,-6803.9,0,0,0,1.0076,0,,0.0012628,0.0012628,0,0
0.95205,4.103e-10,81.32,0,2.3307e-09,0.092344,0.067385,0.00029289,0,7.0074e-09,0.99816,-7073.1,0,0,0,1.0076,0,,0.0014432,0.0014432,0,0
0.95194,4.1085e-10,81.309,0,2.3307e-09,0.092211,0.067284,0.00022589,0,7.0108e-09,0.99809,-7342.3,0,0,0,1.0076,0,,0.0016236,0.0016236,0,0
0.95182,4.1141e-10,81.299,0,2.3307e-09,0.092078,0.067184,0.0001589,0,7.0141e-09,0.99802,-7611.5,0,0,0,1.0076,0,,0.001804,0.001804,0,0
0.9517,4.1196e-10,81.289,0,2.3307e-09,0.091947,0.067085,9.2485e-05,0,7.0174e-09,0.99795,-7878.1,0,0,0,1.0076,0,,0.0019844,0.0019844,0,0
0.95169,4.1274e-10,81.288,0,2.3307e-09,0.091982,0.067111,7.9135e-05,0,7.021e-09,0.99794,-7905.1,0,0,0,1.0076,0,,0.0021648,0.0021648,0,0
0.95168,4.1351e-10,81.287,0,2.3306e-09,0.092018,0.067136,6.5784e-05,0,7.0245e-09,0.99794,-7932.2,0,0,0,1.0076,0,,0.0023452,0.0023452,0,0
0.95166,4.1428e-10,81.286,0,2.3306e-09,0.092054,0.067162,5.2434e-05,0,7.028e-09,0.99793,-7959.2,0,0,0,1.0076,0,,0.0025256,0.0025256,0,0
0.95165,4.1505e-10,81.285,0,2.3306e-09,0.09209,0.067188,3.9083e-05,0,7.0315e-09,0.99792,-7986.3,0,0,0,1.0076,0,,0.002706,0.002706,0,0
0.95164,4.1582e-10,81.284,0,2.3306e-09,0.092125,0.067213,2.5733e-05,0,7.035e-09,0.99792,-8013.4,0,0,0,1.0076,0,,0.0028864,0.0028864,0,0
0.95163,4.166e-10,81.283,0,2.3306e-09,0.092161,0.067239,1.2382e-05,0,7.0385e-09,0.99791,-8040.4,0,0,0,1.0076,0,,0.0030668,0.0030668,0,0
0.95162,4.1737e-10,81.282,0,2.3306e-09,0.092197,0.067265,-9.6798e-07,0,7.042e-09,0.9979,-8067.5,0,0,0,1.0076,0,,0.0032472,0.0032472,0,0
0.95161,4.1814e-10,81.281,0,2.3306e-09,0.092232,0.06729,-1.4318e-05,0,7.0455e-09,0.9979,-8094.5,0,0,0,1.0076,0,,0.0034276,0.0034276,0,0
0.9516,4.1891e-10,81.28,0,2.3306e-09,0.092268,0.067316,-2.7669e-05,0,7.049e-09,0.99789,-8121.6,0,0,0,1.0076,0,,0.003608,0.003608,0,0
0.95158,4.1969e-10,81.279,0,2.3306e-09,0.092304,0.067342,-4.1019e-05,0,7.0525e-09,0.99788,-8148.7,0,0,0,1.0076,0,,0.0037884,0.0037884,0,0
