"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -6.075398713,      -5.729964327,      -6.066977799,      -4.160791855,       -7.65518325
          0,           0,           1,      -6.245390236,      -5.897109855,      -6.219621551,      -4.329373517,      -7.660160655
          0,           0,           2,      -6.435427364,       -6.08311349,      -6.382654714,      -4.514199501,      -7.663413538
          0,           0,           3,      -6.612746109,      -6.255555077,      -6.534826555,      -4.682358043,       -7.66490049
          0,           0,           4,       -6.75144861,      -6.376238688,      -6.637287355,      -4.809940469,       -7.66506425
          0,           0,           5,      -6.844420629,      -6.438225925,      -6.647541232,      -4.897799532,      -7.664985279
          0,           0,           6,      -6.904618589,      -6.490294955,      -6.691337902,      -4.968449677,      -7.664772257
          0,           0,           7,      -6.959912123,      -6.541580576,      -6.742148252,         -4.997334,      -7.664553545
          0,           0,           8,      -7.001849822,      -6.599636421,       -6.77420117,      -5.054838181,      -7.664300905
          0,           0,           9,      -7.022394072,      -6.613824839,      -6.731934054,      -5.062023451,      -7.664027704
          0,           0,          10,      -7.035533523,      -6.665022784,      -6.756858499,      -5.082417453,      -7.663767392
          0,           0,          11,      -7.073819568,      -6.717150767,      -6.780993232,      -5.111810062,      -7.663509673
          0,           0,          12,      -7.119078546,      -6.749612572,      -6.803918126,      -5.158106157,      -7.663224816
          0,           0,          13,      -7.112412136,      -6.709234142,      -6.734703135,      -5.185996559,      -7.662863985
          0,           0,          14,      -7.117140662,      -6.732946809,      -6.759421385,      -5.138008283,      -7.662356238
          0,           0,          15,      -7.099171655,      -6.746227067,      -6.771084245,      -5.142489048,      -7.661641456
          0,           0,          16,      -7.127045007,      -6.760378442,      -6.806075342,      -5.155136562,      -7.660652763
          0,           0,          17,      -7.088469911,      -6.718792093,      -6.748525645,      -5.129351077,      -7.659349939
          0,           0,          18,       -7.08795876,      -6.742520295,      -6.776882972,      -5.124358592,      -7.657709392
          0,           0,          19,      -7.124555043,      -6.761307473,      -6.797745282,      -5.161261983,      -7.655743509
          0,           0,          20,      -7.103797888,      -6.783087474,      -6.804281362,      -5.164806172,      -7.653474332
          0,           0,          21,       -7.05948342,      -6.709191821,      -6.711455345,      -5.109540636,       -7.65097435
          0,           0,          22,      -7.056792696,      -6.725646764,      -6.724705861,      -5.092899708,       -7.64830446
          0,           0,          23,      -7.066712897,      -6.737526193,      -6.736660329,      -5.111798183,      -7.645596582
          0,           0,          24,      -7.080182146,      -6.788843195,       -6.79902619,      -5.118557115,      -7.642882912
