"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.09,4.5961e-06,1.1371e+08,0,2.6841e-05,0.094626,794.83,0.98275,0,8.4666e-07,1.3965e+06,-9.6188e+15,0,0,0,503.77,0,,0,0,0,0
90.089,4.5982e-06,1.1371e+08,0,2.6841e-05,0.094758,795.93,0.84424,0,8.4677e-07,1.3965e+06,-9.6489e+15,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.088,4.6003e-06,1.1371e+08,0,2.6841e-05,0.09489,797.04,0.70573,0,8.4688e-07,1.3965e+06,-9.6789e+15,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.087,4.6024e-06,1.1371e+08,0,2.6841e-05,0.095021,798.14,0.56722,0,8.47e-07,1.3965e+06,-9.709e+15,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.085,4.6045e-06,1.1371e+08,0,2.6841e-05,0.095153,799.24,0.4287,0,8.4711e-07,1.3965e+06,-9.739e+15,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.084,4.6066e-06,1.137e+08,0,2.6841e-05,0.095285,800.34,0.29019,0,8.4722e-07,1.3964e+06,-9.7691e+15,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.083,4.6087e-06,1.137e+08,0,2.6841e-05,0.095416,801.44,0.15168,0,8.4734e-07,1.3964e+06,-9.7991e+15,0,0,0,503.77,0,,0.0010824,0.0010824,0,0
90.082,4.6108e-06,1.137e+08,0,2.6841e-05,0.095548,802.54,0.013169,0,8.4745e-07,1.3964e+06,-9.8292e+15,0,0,0,503.77,0,,0.0012628,0.0012628,0,0
90.08,4.6129e-06,1.137e+08,0,2.6841e-05,0.09568,803.64,-0.12534,0,8.4756e-07,1.3964e+06,-9.8593e+15,0,0,0,503.77,0,,0.0014432,0.0014432,0,0
90.079,4.6151e-06,1.137e+08,0,2.6841e-05,0.095811,804.75,-0.26385,0,8.4768e-07,1.3964e+06,-9.8893e+15,0,0,0,503.77,0,,0.0016236,0.0016236,0,0
