"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.775,5.3533e-06,4.8111e+07,0,2.6693e-05,0.15839,807.93,1.001,0,2.0932e-06,8.1425e+05,-2.5205e+16,0,0,0,499.69,0,,0,0,0,0
37.775,5.3528e-06,4.8111e+07,0,2.6693e-05,0.15848,808.37,0.9176,0,2.0931e-06,8.1424e+05,-2.5223e+16,0,0,0,499.69,0,,0.16,0.16,0,0
37.774,5.3524e-06,4.8111e+07,0,2.6693e-05,0.15857,808.82,0.83417,0,2.0931e-06,8.1424e+05,-2.524e+16,0,0,0,499.69,0,,0.32,0.32,0,0
37.774,5.352e-06,4.811e+07,0,2.6693e-05,0.15866,809.27,0.75073,0,2.0931e-06,8.1423e+05,-2.5258e+16,0,0,0,499.69,0,,0.48,0.48,0,0
37.774,5.3516e-06,4.811e+07,0,2.6693e-05,0.15875,809.71,0.6673,0,2.0931e-06,8.1423e+05,-2.5276e+16,0,0,0,499.69,0,,0.64,0.64,0,0
37.773,5.3511e-06,4.8109e+07,0,2.6693e-05,0.15883,810.16,0.58386,0,2.093e-06,8.1422e+05,-2.5293e+16,0,0,0,499.69,0,,0.8,0.8,0,0
37.773,5.3507e-06,4.8109e+07,0,2.6693e-05,0.15892,810.61,0.50043,0,2.093e-06,8.1421e+05,-2.5311e+16,0,0,0,499.69,0,,0.96,0.96,0,0
37.773,5.3503e-06,4.8108e+07,0,2.6693e-05,0.15901,811.05,0.417,0,2.093e-06,8.1421e+05,-2.5329e+16,0,0,0,499.69,0,,1.12,1.12,0,0
37.772,5.3499e-06,4.8108e+07,0,2.6693e-05,0.1591,811.5,0.33356,0,2.093e-06,8.142e+05,-2.5347e+16,0,0,0,499.69,0,,1.28,1.28,0,0
37.772,5.3494e-06,4.8108e+07,0,2.6693e-05,0.15919,811.95,0.25013,0,2.093e-06,8.142e+05,-2.5364e+16,0,0,0,499.69,0,,1.44,1.44,0,0
