"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
78.601,7.9429e+07,0.28881,2444,-33.082,0,1.4212e+06,-8.5466e+16,509.51,1,0,40,0,0
78.577,7.9405e+07,0.28985,2452.3,-32.952,0,1.4209e+06,-8.6074e+16,509.51,1,0.12,40.12,0,0
78.553,7.9381e+07,0.29088,2460.7,-32.821,0,1.4206e+06,-8.6681e+16,509.51,1,0.24,40.24,0,0
78.53,7.9357e+07,0.29192,2469,-32.691,0,1.4204e+06,-8.7288e+16,509.5,1,0.36,40.36,0,0
78.506,7.9333e+07,0.29295,2477.4,-32.56,0,1.4201e+06,-8.7895e+16,509.5,1,0.48,40.48,0,0
78.482,7.9309e+07,0.29399,2485.7,-32.43,0,1.4198e+06,-8.8503e+16,509.49,1,0.6,40.6,0,0
78.458,7.9285e+07,0.29502,2494.1,-32.299,0,1.4195e+06,-8.911e+16,509.49,1,0.72,40.72,0,0
78.435,7.9261e+07,0.29606,2502.4,-32.169,0,1.4192e+06,-8.9717e+16,509.48,1,0.84,40.84,0,0
78.411,7.9237e+07,0.2971,2510.8,-32.039,0,1.419e+06,-9.0325e+16,509.48,1,0.96,40.96,0,0
78.387,7.9213e+07,0.29813,2519.1,-31.908,0,1.4187e+06,-9.0932e+16,509.47,1,1.08,41.08,0,0
78.364,7.9189e+07,0.29917,2527.5,-31.778,0,1.4184e+06,-9.1539e+16,509.47,1,1.2,41.2,0,0
78.34,7.9165e+07,0.3002,2535.8,-31.647,0,1.4181e+06,-9.2146e+16,509.47,1,1.32,41.32,0,0
78.316,7.9141e+07,0.30124,2544.2,-31.517,0,1.4179e+06,-9.2754e+16,509.46,1,1.44,41.44,0,0
78.293,7.9117e+07,0.30227,2552.5,-31.386,0,1.4176e+06,-9.3361e+16,509.46,1,1.56,41.56,0,0
78.269,7.9092e+07,0.30331,2560.9,-31.256,0,1.4173e+06,-9.3968e+16,509.45,1,1.68,41.68,0,0
78.245,7.9068e+07,0.30434,2569.2,-31.126,0,1.417e+06,-9.4575e+16,509.45,1,1.8,41.8,0,0
78.221,7.9044e+07,0.30538,2577.6,-30.995,0,1.4168e+06,-9.5183e+16,509.44,1,1.92,41.92,0,0
78.198,7.902e+07,0.30642,2585.9,-30.865,0,1.4165e+06,-9.579e+16,509.44,1,2.04,42.04,0,0
78.174,7.8996e+07,0.30745,2594.3,-30.734,0,1.4162e+06,-9.6397e+16,509.43,1,2.16,42.16,0,0
78.15,7.8972e+07,0.30849,2602.6,-30.604,0,1.4159e+06,-9.7005e+16,509.43,1,2.28,42.28,0,0
78.127,7.8948e+07,0.30952,2611,-30.473,0,1.4157e+06,-9.7612e+16,509.43,1,2.4,42.4,0,0
78.103,7.8924e+07,0.31056,2619.3,-30.343,0,1.4154e+06,-9.8219e+16,509.42,1,2.52,42.52,0,0
78.079,7.89e+07,0.31159,2627.7,-30.212,0,1.4151e+06,-9.8826e+16,509.42,1,2.64,42.64,0,0
78.055,7.8876e+07,0.31263,2636,-30.082,0,1.4148e+06,-9.9434e+16,509.41,1,2.76,42.76,0,0
78.032,7.8852e+07,0.31366,2644.4,-29.952,0,1.4146e+06,-1.0004e+17,509.41,1,2.88,42.88,0,0
78.008,7.8828e+07,0.3147,2652.7,-29.821,0,1.4143e+06,-1.0065e+17,509.4,1,3,43,0,0
77.984,7.8804e+07,0.31574,2661.1,-29.691,0,1.414e+06,-1.0126e+17,509.4,1,3.12,43.12,0,0
77.961,7.878e+07,0.31677,2669.4,-29.56,0,1.4137e+06,-1.0186e+17,509.4,1,3.24,43.24,0,0
77.937,7.8756e+07,0.31781,2677.8,-29.43,0,1.4135e+06,-1.0247e+17,509.39,1,3.36,43.36,0,0
77.913,7.8732e+07,0.31884,2686.2,-29.299,0,1.4132e+06,-1.0308e+17,509.39,1,3.48,43.48,0,0
77.89,7.8708e+07,0.31988,2694.5,-29.169,0,1.4129e+06,-1.0368e+17,509.38,1,3.6,43.6,0,0
77.866,7.8684e+07,0.32091,2702.9,-29.039,0,1.4126e+06,-1.0429e+17,509.38,1,3.72,43.72,0,0
77.842,7.866e+07,0.32195,2711.2,-28.908,0,1.4124e+06,-1.049e+17,509.37,1,3.84,43.84,0,0
77.818,7.8635e+07,0.32298,2719.6,-28.778,0,1.4121e+06,-1.0551e+17,509.37,1,3.96,43.96,0,0
77.795,7.8611e+07,0.32402,2727.9,-28.647,0,1.4118e+06,-1.0611e+17,509.36,1,4.08,44.08,0,0
77.771,7.8587e+07,0.32506,2736.3,-28.517,0,1.4115e+06,-1.0672e+17,509.36,1,4.2,44.2,0,0
77.747,7.8563e+07,0.32609,2744.6,-28.386,0,1.4112e+06,-1.0733e+17,509.36,1,4.32,44.32,0,0
77.724,7.8539e+07,0.32713,2753,-28.256,0,1.411e+06,-1.0794e+17,509.35,1,4.44,44.44,0,0
77.7,7.8515e+07,0.32816,2761.3,-28.126,0,1.4107e+06,-1.0854e+17,509.35,1,4.56,44.56,0,0
77.676,7.8491e+07,0.3292,2769.7,-27.995,0,1.4104e+06,-1.0915e+17,509.34,1,4.68,44.68,0,0
77.652,7.8467e+07,0.33023,2778,-27.865,0,1.4101e+06,-1.0976e+17,509.34,1,4.8,44.8,0,0
77.629,7.8443e+07,0.33127,2786.4,-27.734,0,1.4099e+06,-1.1036e+17,509.33,1,4.92,44.92,0,0
77.598,7.8411e+07,0.33244,2795.6,-27.515,0,1.4095e+06,-1.1117e+17,509.33,1,5.04,45.04,0,0
77.551,7.8364e+07,0.33387,2806.8,-27.119,0,1.409e+06,-1.1238e+17,509.32,1,5.16,45.16,0,0
77.505,7.8317e+07,0.3353,2817.9,-26.722,0,1.4084e+06,-1.1358e+17,509.31,1,5.28,45.28,0,0
77.459,7.827e+07,0.33673,2829,-26.326,0,1.4079e+06,-1.1479e+17,509.3,1,5.4,45.4,0,0
77.412,7.8223e+07,0.33816,2840.1,-25.93,0,1.4073e+06,-1.1599e+17,509.29,1,5.52,45.52,0,0
77.366,7.8175e+07,0.33959,2851.2,-25.533,0,1.4068e+06,-1.172e+17,509.28,1,5.64,45.64,0,0
