"PointID" "x" "y" "Density" "Momentum_x" "Momentum_y" "Energy" "Pressure" "Temperature" "Pressure_Coefficient" "Mach"
0  1.156522000000000e+02  1.373823000000000e+01  1.843195287619823e+00  7.293742015267829e+02  -2.916453806800184e+00  1.813757944846065e+06  4.223892090715042e+04  4.516367624444444e+02  -1.905893387213880e+18  2.592377980591085e+00
1  1.156522000000000e+02  1.478961228994697e+01  4.258435040405129e+00  2.855371945638838e-02  -1.484014589291875e+02  4.181698674390688e+06  1.047421985344080e+05  4.895265328778602e+02  -1.595479981585109e+18  2.213911450313149e-01
2  1.156522000000000e+02  1.611194663019460e+01  4.141213196984861e+00  1.945074568891210e-02  -1.977776789933518e+02  4.100346962723036e+06  1.027214772668010e+05  4.933152585094413e+02  -1.605515598824977e+18  3.020224858456538e-01
3  1.156522000000000e+02  1.777620561967176e+01  4.076110823731714e+00  1.504137385104068e-02  -2.164960473689859e+02  4.037630732812048e+06  1.011512042993377e+05  4.933888887415122e+02  -1.613314130327660e+18  3.357664007733495e-01
4  1.156522000000000e+02  1.987077489190240e+01  4.034274897026501e+00  9.217563848151863e-03  -2.256313129248891e+02  3.995696690699613e+06  1.001022712652334e+05  4.932482516011027e+02  -1.618523503143828e+18  3.535521975267136e-01
5  1.156522000000000e+02  2.250695982889727e+01  4.059187588807019e+00  4.310025407136850e-03  -2.224047057246504e+02  4.018512507224642e+06  1.006685389639226e+05  4.930533164316436e+02  -1.615711217268263e+18  3.464666334246966e-01
6  1.156522000000000e+02  2.582469136319304e+01  4.184460863949645e+00  -1.028966951676765e-02  -1.738496921652787e+02  4.136455457667477e+06  1.036323667922422e+05  4.926572025141944e+02  -1.600991798946354e+18  2.629723287691471e-01
7  1.156522000000000e+02  3.000000000000000e+01  4.391654900905889e+00  6.866549407763877e-03  -2.445980578623205e+00  4.290121769807979e+06  1.074494906509275e+05  4.872972071512689e+02  -1.582034610433017e+18  3.548929678805332e-03
8  1.156622000000000e+02  1.373822999953590e+01  4.252245520773519e+00  9.824373312310970e+02  -9.606268701897804e+01  4.201411993041852e+06  1.023763058389963e+05  4.794206111663786e+02  -1.607229842341447e+18  1.491022451415589e+00
9  1.156680188258584e+02  1.478961228921281e+01  4.242391919724560e+00  1.639477148891405e+00  -1.566013387313874e+02  4.181125426180495e+06  1.047370430646562e+05  4.912720986412107e+02  -1.595505585473162e+18  2.340650558528133e-01
