"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
87.604,4.0543e-06,1.1172e+08,0,2.7014e-05,0.093633,800.89,0.93448,0,8.4663e-07,1.4114e+06,3.1183e+16,0,0,0,508.57,0,,0,0,0,0
87.603,4.0561e-06,1.1172e+08,0,2.7014e-05,0.09376,801.97,0.80093,0,8.4674e-07,1.4113e+06,3.1157e+16,0,0,0,508.57,0,,0.0001804,0.0001804,0,0
87.602,4.0579e-06,1.1172e+08,0,2.7014e-05,0.093886,803.04,0.66737,0,8.4685e-07,1.4113e+06,3.113e+16,0,0,0,508.57,0,,0.0003608,0.0003608,0,0
87.601,4.0597e-06,1.1172e+08,0,2.7014e-05,0.094012,804.12,0.53382,0,8.4695e-07,1.4113e+06,3.1104e+16,0,0,0,508.57,0,,0.0005412,0.0005412,0,0
87.6,4.0615e-06,1.1172e+08,0,2.7014e-05,0.094139,805.2,0.40027,0,8.4706e-07,1.4113e+06,3.1077e+16,0,0,0,508.57,0,,0.0007216,0.0007216,0,0
87.599,4.0632e-06,1.1172e+08,0,2.7014e-05,0.094265,806.27,0.26671,0,8.4716e-07,1.4113e+06,3.1051e+16,0,0,0,508.57,0,,0.000902,0.000902,0,0
87.598,4.065e-06,1.1171e+08,0,2.7014e-05,0.094391,807.35,0.13316,0,8.4727e-07,1.4113e+06,3.1024e+16,0,0,0,508.56,0,,0.0010824,0.0010824,0,0
87.597,4.0668e-06,1.1171e+08,0,2.7014e-05,0.094518,808.43,-0.00039267,0,8.4738e-07,1.4113e+06,3.0997e+16,0,0,0,508.56,0,,0.0012628,0.0012628,0,0
87.596,4.0686e-06,1.1171e+08,0,2.7014e-05,0.094644,809.5,-0.13395,0,8.4748e-07,1.4113e+06,3.0971e+16,0,0,0,508.56,0,,0.0014432,0.0014432,0,0
87.595,4.0704e-06,1.1171e+08,0,2.7014e-05,0.094771,810.58,-0.2675,0,8.4759e-07,1.4113e+06,3.0944e+16,0,0,0,508.56,0,,0.0016236,0.0016236,0,0
87.594,4.0721e-06,1.1171e+08,0,2.7014e-05,0.094897,811.66,-0.40105,0,8.477e-07,1.4113e+06,3.0918e+16,0,0,0,508.56,0,,0.001804,0.001804,0,0
87.593,4.074e-06,1.1171e+08,0,2.7014e-05,0.095024,812.74,-0.5346,0,8.478e-07,1.4112e+06,3.0891e+16,0,0,0,508.56,0,,0.0019844,0.0019844,0,0
87.592,4.0786e-06,1.1171e+08,0,2.7014e-05,0.095231,814.5,-0.66746,0,8.4807e-07,1.4112e+06,3.0845e+16,0,0,0,508.56,0,,0.0021648,0.0021648,0,0
87.59,4.0833e-06,1.117e+08,0,2.7014e-05,0.095439,816.27,-0.80032,0,8.4834e-07,1.4112e+06,3.0799e+16,0,0,0,508.56,0,,0.0023452,0.0023452,0,0
87.588,4.088e-06,1.117e+08,0,2.7014e-05,0.095646,818.03,-0.93318,0,8.4861e-07,1.4112e+06,3.0753e+16,0,0,0,508.56,0,,0.0025256,0.0025256,0,0
87.586,4.0927e-06,1.117e+08,0,2.7014e-05,0.095853,819.79,-1.066,0,8.4888e-07,1.4112e+06,3.0707e+16,0,0,0,508.56,0,,0.002706,0.002706,0,0
87.584,4.0973e-06,1.117e+08,0,2.7014e-05,0.09606,821.56,-1.1989,0,8.4915e-07,1.4112e+06,3.0661e+16,0,0,0,508.56,0,,0.0028864,0.0028864,0,0
87.583,4.102e-06,1.1169e+08,0,2.7014e-05,0.096267,823.32,-1.3318,0,8.4942e-07,1.4111e+06,3.0615e+16,0,0,0,508.56,0,,0.0030668,0.0030668,0,0
87.581,4.1067e-06,1.1169e+08,0,2.7014e-05,0.096475,825.08,-1.4646,0,8.4969e-07,1.4111e+06,3.0569e+16,0,0,0,508.56,0,,0.0032472,0.0032472,0,0
87.579,4.1114e-06,1.1169e+08,0,2.7014e-05,0.096682,826.85,-1.5975,0,8.4996e-07,1.4111e+06,3.0523e+16,0,0,0,508.56,0,,0.0034276,0.0034276,0,0
87.577,4.116e-06,1.1169e+08,0,2.7014e-05,0.096889,828.61,-1.7303,0,8.5023e-07,1.4111e+06,3.0477e+16,0,0,0,508.56,0,,0.003608,0.003608,0,0
87.576,4.1207e-06,1.1169e+08,0,2.7014e-05,0.097096,830.38,-1.8632,0,8.505e-07,1.4111e+06,3.0431e+16,0,0,0,508.56,0,,0.0037884,0.0037884,0,0
87.574,4.1254e-06,1.1168e+08,0,2.7014e-05,0.097306,832.16,-1.996,0,8.5077e-07,1.4111e+06,3.0384e+16,0,0,0,508.56,0,,0.0039688,0.0039688,0,0
87.571,4.1302e-06,1.1168e+08,0,2.7014e-05,0.097618,834.82,-2.1254,0,8.5106e-07,1.411e+06,3.0302e+16,0,0,0,508.56,0,,0.0041492,0.0041492,0,0
87.568,4.135e-06,1.1168e+08,0,2.7014e-05,0.097931,837.48,-2.2549,0,8.5134e-07,1.411e+06,3.022e+16,0,0,0,508.56,0,,0.0043296,0.0043296,0,0
87.565,4.1398e-06,1.1167e+08,0,2.7014e-05,0.098244,840.13,-2.3843,0,8.5163e-07,1.411e+06,3.0138e+16,0,0,0,508.56,0,,0.00451,0.00451,0,0
87.561,4.1446e-06,1.1167e+08,0,2.7014e-05,0.098556,842.79,-2.5137,0,8.5192e-07,1.4109e+06,3.0056e+16,0,0,0,508.56,0,,0.0046904,0.0046904,0,0
87.558,4.1495e-06,1.1166e+08,0,2.7014e-05,0.098869,845.45,-2.6432,0,8.5221e-07,1.4109e+06,2.9974e+16,0,0,0,508.56,0,,0.0048708,0.0048708,0,0
87.555,4.1543e-06,1.1166e+08,0,2.7014e-05,0.099182,848.11,-2.7726,0,8.525e-07,1.4109e+06,2.9893e+16,0,0,0,508.56,0,,0.0050512,0.0050512,0,0
87.552,4.1591e-06,1.1165e+08,0,2.7014e-05,0.099494,850.77,-2.902,0,8.5278e-07,1.4109e+06,2.9811e+16,0,0,0,508.56,0,,0.0052316,0.0052316,0,0
87.549,4.1639e-06,1.1165e+08,0,2.7014e-05,0.099807,853.43,-3.0315,0,8.5307e-07,1.4108e+06,2.9729e+16,0,0,0,508.56,0,,0.005412,0.005412,0,0
87.546,4.1687e-06,1.1165e+08,0,2.7014e-05,0.10012,856.09,-3.1609,0,8.5336e-07,1.4108e+06,2.9647e+16,0,0,0,508.56,0,,0.0055924,0.0055924,0,0
87.543,4.1735e-06,1.1164e+08,0,2.7014e-05,0.10043,858.74,-3.2904,0,8.5365e-07,1.4108e+06,2.9565e+16,0,0,0,508.56,0,,0.0057728,0.0057728,0,0
87.539,4.1784e-06,1.1164e+08,0,2.7014e-05,0.10075,861.43,-3.4194,0,8.5394e-07,1.4107e+06,2.9482e+16,0,0,0,508.55,0,,0.0059532,0.0059532,0,0
87.535,4.1839e-06,1.1163e+08,0,2.7014e-05,0.10117,865.01,-3.537,0,8.5427e-07,1.4107e+06,2.9371e+16,0,0,0,508.55,0,,0.0061336,0.0061336,0,0
87.531,4.1893e-06,1.1163e+08,0,2.7014e-05,0.10159,868.59,-3.6546,0,8.546e-07,1.4107e+06,2.926e+16,0,0,0,508.55,0,,0.006314,0.006314,0,0
87.527,4.1948e-06,1.1162e+08,0,2.7014e-05,0.10201,872.17,-3.7722,0,8.5493e-07,1.4106e+06,2.9149e+16,0,0,0,508.55,0,,0.0064944,0.0064944,0,0
87.522,4.2003e-06,1.1162e+08,0,2.7014e-05,0.10243,875.75,-3.8899,0,8.5526e-07,1.4106e+06,2.9038e+16,0,0,0,508.55,0,,0.0066748,0.0066748,0,0
87.518,4.2058e-06,1.1161e+08,0,2.7014e-05,0.10286,879.33,-4.0075,0,8.556e-07,1.4105e+06,2.8927e+16,0,0,0,508.55,0,,0.0068552,0.0068552,0,0
87.514,4.2113e-06,1.1161e+08,0,2.7014e-05,0.10328,882.91,-4.1251,0,8.5593e-07,1.4105e+06,2.8816e+16,0,0,0,508.55,0,,0.0070356,0.0070356,0,0
87.51,4.2168e-06,1.116e+08,0,2.7014e-05,0.1037,886.49,-4.2427,0,8.5626e-07,1.4104e+06,2.8705e+16,0,0,0,508.55,0,,0.007216,0.007216,0,0
87.506,4.2223e-06,1.116e+08,0,2.7014e-05,0.10412,890.07,-4.3603,0,8.5659e-07,1.4104e+06,2.8594e+16,0,0,0,508.55,0,,0.0073964,0.0073964,0,0
87.501,4.2278e-06,1.1159e+08,0,2.7014e-05,0.10454,893.65,-4.4779,0,8.5693e-07,1.4104e+06,2.8483e+16,0,0,0,508.55,0,,0.0075768,0.0075768,0,0
87.497,4.2333e-06,1.1158e+08,0,2.7013e-05,0.10496,897.23,-4.5955,0,8.5726e-07,1.4103e+06,2.8372e+16,0,0,0,508.55,0,,0.0077572,0.0077572,0,0
87.493,4.2388e-06,1.1158e+08,0,2.7013e-05,0.10539,900.86,-4.7132,0,8.5759e-07,1.4103e+06,2.826e+16,0,0,0,508.55,0,,0.0079376,0.0079376,0,0
87.487,4.2441e-06,1.1157e+08,0,2.7013e-05,0.10593,905.44,-4.8322,0,8.5792e-07,1.4102e+06,2.8118e+16,0,0,0,508.55,0,,0.008118,0.008118,0,0
87.482,4.2494e-06,1.1157e+08,0,2.7013e-05,0.10647,910.03,-4.9513,0,8.5825e-07,1.4102e+06,2.7976e+16,0,0,0,508.54,0,,0.0082984,0.0082984,0,0
87.476,4.2546e-06,1.1156e+08,0,2.7013e-05,0.10701,914.61,-5.0703,0,8.5858e-07,1.4101e+06,2.7833e+16,0,0,0,508.54,0,,0.0084788,0.0084788,0,0
87.471,4.2599e-06,1.1155e+08,0,2.7013e-05,0.10755,919.2,-5.1893,0,8.5891e-07,1.4101e+06,2.7691e+16,0,0,0,508.54,0,,0.0086592,0.0086592,0,0
87.466,4.2652e-06,1.1154e+08,0,2.7013e-05,0.10809,923.79,-5.3083,0,8.5924e-07,1.41e+06,2.7549e+16,0,0,0,508.54,0,,0.0088396,0.0088396,0,0
87.46,4.2705e-06,1.1154e+08,0,2.7013e-05,0.10863,928.37,-5.4274,0,8.5958e-07,1.41e+06,2.7407e+16,0,0,0,508.54,0,,0.00902,0.00902,0,0
87.455,4.2758e-06,1.1153e+08,0,2.7013e-05,0.10917,932.96,-5.5464,0,8.5991e-07,1.4099e+06,2.7264e+16,0,0,0,508.54,0,,0.0092004,0.0092004,0,0
87.449,4.2811e-06,1.1152e+08,0,2.7013e-05,0.10971,937.54,-5.6654,0,8.6024e-07,1.4099e+06,2.7122e+16,0,0,0,508.54,0,,0.0093808,0.0093808,0,0
87.444,4.2864e-06,1.1152e+08,0,2.7013e-05,0.11025,942.13,-5.7845,0,8.6057e-07,1.4098e+06,2.698e+16,0,0,0,508.54,0,,0.0095612,0.0095612,0,0
87.438,4.2917e-06,1.1151e+08,0,2.7013e-05,0.11079,946.71,-5.9035,0,8.609e-07,1.4098e+06,2.6837e+16,0,0,0,508.54,0,,0.0097416,0.0097416,0,0
87.433,4.2969e-06,1.115e+08,0,2.7013e-05,0.11134,951.37,-6.0234,0,8.6123e-07,1.4097e+06,2.6692e+16,0,0,0,508.54,0,,0.009922,0.009922,0,0
87.425,4.3016e-06,1.1149e+08,0,2.7013e-05,0.11202,957.15,-6.1581,0,8.6155e-07,1.4096e+06,2.6491e+16,0,0,0,508.53,0,,0.010102,0.010102,0,0
87.418,4.3062e-06,1.1148e+08,0,2.7013e-05,0.1127,962.94,-6.2929,0,8.6186e-07,1.4096e+06,2.629e+16,0,0,0,508.53,0,,0.010283,0.010283,0,0
87.41,4.3109e-06,1.1147e+08,0,2.7013e-05,0.11338,968.73,-6.4277,0,8.6218e-07,1.4095e+06,2.6089e+16,0,0,0,508.53,0,,0.010463,0.010463,0,0
87.402,4.3155e-06,1.1146e+08,0,2.7013e-05,0.11407,974.52,-6.5624,0,8.625e-07,1.4094e+06,2.5887e+16,0,0,0,508.53,0,,0.010644,0.010644,0,0
87.395,4.3201e-06,1.1145e+08,0,2.7013e-05,0.11475,980.31,-6.6972,0,8.6281e-07,1.4093e+06,2.5686e+16,0,0,0,508.53,0,,0.010824,0.010824,0,0
87.387,4.3248e-06,1.1144e+08,0,2.7013e-05,0.11543,986.1,-6.8319,0,8.6313e-07,1.4093e+06,2.5485e+16,0,0,0,508.53,0,,0.011004,0.011004,0,0
87.379,4.3294e-06,1.1143e+08,0,2.7013e-05,0.11611,991.89,-6.9667,0,8.6345e-07,1.4092e+06,2.5284e+16,0,0,0,508.53,0,,0.011185,0.011185,0,0
87.372,4.3341e-06,1.1142e+08,0,2.7013e-05,0.1168,997.68,-7.1015,0,8.6376e-07,1.4091e+06,2.5083e+16,0,0,0,508.52,0,,0.011365,0.011365,0,0
87.364,4.3387e-06,1.1141e+08,0,2.7013e-05,0.11748,1003.5,-7.2362,0,8.6408e-07,1.4091e+06,2.4882e+16,0,0,0,508.52,0,,0.011546,0.011546,0,0
87.356,4.3434e-06,1.114e+08,0,2.7013e-05,0.11816,1009.3,-7.371,0,8.644e-07,1.409e+06,2.4681e+16,0,0,0,508.52,0,,0.011726,0.011726,0,0
87.348,4.3479e-06,1.1139e+08,0,2.7013e-05,0.11886,1015.1,-7.5073,0,8.6471e-07,1.4089e+06,2.4475e+16,0,0,0,508.52,0,,0.011906,0.011906,0,0
87.338,4.3517e-06,1.1138e+08,0,2.7012e-05,0.11971,1022.4,-7.6655,0,8.6501e-07,1.4088e+06,2.4209e+16,0,0,0,508.52,0,,0.012087,0.012087,0,0
