"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
87.588,4.0497e-06,1.117e+08,0,2.7014e-05,0.095523,816.98,0.8898,0,8.4654e-07,1.4112e+06,3.0757e+16,0,0,0,508.56,0,,0,0,0,0
87.587,4.0514e-06,1.117e+08,0,2.7014e-05,0.095646,818.03,0.76032,0,8.4664e-07,1.4112e+06,3.0731e+16,0,0,0,508.56,0,,0.0001804,0.0001804,0,0
87.586,4.053e-06,1.117e+08,0,2.7014e-05,0.095769,819.08,0.63084,0,8.4674e-07,1.4112e+06,3.0705e+16,0,0,0,508.56,0,,0.0003608,0.0003608,0,0
87.585,4.0547e-06,1.117e+08,0,2.7014e-05,0.095892,820.13,0.50135,0,8.4684e-07,1.4112e+06,3.0679e+16,0,0,0,508.56,0,,0.0005412,0.0005412,0,0
87.584,4.0564e-06,1.117e+08,0,2.7014e-05,0.096016,821.18,0.37187,0,8.4694e-07,1.4112e+06,3.0653e+16,0,0,0,508.56,0,,0.0007216,0.0007216,0,0
87.583,4.058e-06,1.1169e+08,0,2.7014e-05,0.096139,822.23,0.24239,0,8.4704e-07,1.4111e+06,3.0627e+16,0,0,0,508.56,0,,0.000902,0.000902,0,0
87.582,4.0597e-06,1.1169e+08,0,2.7014e-05,0.096262,823.28,0.11291,0,8.4714e-07,1.4111e+06,3.0601e+16,0,0,0,508.56,0,,0.0010824,0.0010824,0,0
87.581,4.0614e-06,1.1169e+08,0,2.7014e-05,0.096386,824.33,-0.016571,0,8.4724e-07,1.4111e+06,3.0575e+16,0,0,0,508.56,0,,0.0012628,0.0012628,0,0
87.58,4.063e-06,1.1169e+08,0,2.7014e-05,0.096509,825.38,-0.14605,0,8.4734e-07,1.4111e+06,3.0549e+16,0,0,0,508.56,0,,0.0014432,0.0014432,0,0
87.579,4.0647e-06,1.1169e+08,0,2.7014e-05,0.096632,826.43,-0.27553,0,8.4744e-07,1.4111e+06,3.0523e+16,0,0,0,508.56,0,,0.0016236,0.0016236,0,0
87.578,4.0664e-06,1.1169e+08,0,2.7014e-05,0.096755,827.48,-0.40502,0,8.4754e-07,1.4111e+06,3.0497e+16,0,0,0,508.56,0,,0.001804,0.001804,0,0
87.577,4.0681e-06,1.1169e+08,0,2.7014e-05,0.096879,828.53,-0.5345,0,8.4764e-07,1.4111e+06,3.0471e+16,0,0,0,508.56,0,,0.0019844,0.0019844,0,0
87.575,4.0725e-06,1.1169e+08,0,2.7014e-05,0.097082,830.26,-0.66442,0,8.4789e-07,1.4111e+06,3.0425e+16,0,0,0,508.56,0,,0.0021648,0.0021648,0,0
87.574,4.0769e-06,1.1168e+08,0,2.7014e-05,0.097285,831.98,-0.79434,0,8.4815e-07,1.4111e+06,3.0379e+16,0,0,0,508.56,0,,0.0023452,0.0023452,0,0
87.572,4.0813e-06,1.1168e+08,0,2.7014e-05,0.097488,833.71,-0.92427,0,8.4841e-07,1.411e+06,3.0333e+16,0,0,0,508.56,0,,0.0025256,0.0025256,0,0
87.57,4.0858e-06,1.1168e+08,0,2.7014e-05,0.097691,835.44,-1.0542,0,8.4866e-07,1.411e+06,3.0286e+16,0,0,0,508.56,0,,0.002706,0.002706,0,0
87.568,4.0902e-06,1.1168e+08,0,2.7014e-05,0.097894,837.16,-1.1841,0,8.4892e-07,1.411e+06,3.024e+16,0,0,0,508.56,0,,0.0028864,0.0028864,0,0
87.567,4.0946e-06,1.1167e+08,0,2.7014e-05,0.098097,838.89,-1.314,0,8.4918e-07,1.411e+06,3.0194e+16,0,0,0,508.56,0,,0.0030668,0.0030668,0,0
87.565,4.099e-06,1.1167e+08,0,2.7014e-05,0.098299,840.62,-1.444,0,8.4943e-07,1.411e+06,3.0148e+16,0,0,0,508.56,0,,0.0032472,0.0032472,0,0
87.563,4.1035e-06,1.1167e+08,0,2.7014e-05,0.098502,842.34,-1.5739,0,8.4969e-07,1.411e+06,3.0102e+16,0,0,0,508.56,0,,0.0034276,0.0034276,0,0
87.561,4.1079e-06,1.1167e+08,0,2.7014e-05,0.098705,844.07,-1.7038,0,8.4994e-07,1.4109e+06,3.0056e+16,0,0,0,508.56,0,,0.003608,0.003608,0,0
87.56,4.1123e-06,1.1166e+08,0,2.7014e-05,0.098908,845.79,-1.8337,0,8.502e-07,1.4109e+06,3.001e+16,0,0,0,508.56,0,,0.0037884,0.0037884,0,0
87.558,4.1167e-06,1.1166e+08,0,2.7014e-05,0.099113,847.54,-1.9636,0,8.5046e-07,1.4109e+06,2.9963e+16,0,0,0,508.56,0,,0.0039688,0.0039688,0,0
87.555,4.1213e-06,1.1166e+08,0,2.7014e-05,0.099419,850.14,-2.0897,0,8.5073e-07,1.4109e+06,2.9882e+16,0,0,0,508.56,0,,0.0041492,0.0041492,0,0
87.552,4.1259e-06,1.1165e+08,0,2.7014e-05,0.099724,852.73,-2.2158,0,8.5101e-07,1.4108e+06,2.9801e+16,0,0,0,508.56,0,,0.0043296,0.0043296,0,0
87.549,4.1305e-06,1.1165e+08,0,2.7014e-05,0.10003,855.33,-2.3419,0,8.5128e-07,1.4108e+06,2.972e+16,0,0,0,508.56,0,,0.00451,0.00451,0,0
87.545,4.1351e-06,1.1165e+08,0,2.7014e-05,0.10034,857.93,-2.4681,0,8.5156e-07,1.4108e+06,2.9639e+16,0,0,0,508.56,0,,0.0046904,0.0046904,0,0
