"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.5377,3.7635e-06,1.4545e+06,0,1.8361e-05,0.14321,329.53,0.047972,0,8.3673e-06,5.785e+05,-2.0335e+16,0,0,0,297.94,0,,0,0,0,0
6.5376,3.7637e-06,1.4545e+06,0,1.8361e-05,0.14324,329.6,0.039804,0,8.3675e-06,5.7849e+05,-2.0342e+16,0,0,0,297.93,0,,0.16,0.16,0,0
6.5376,3.764e-06,1.4545e+06,0,1.8361e-05,0.14327,329.67,0.031637,0,8.3676e-06,5.7849e+05,-2.0348e+16,0,0,0,297.93,0,,0.32,0.32,0,0
6.5376,3.7642e-06,1.4545e+06,0,1.8361e-05,0.1433,329.75,0.023469,0,8.3678e-06,5.7849e+05,-2.0354e+16,0,0,0,297.93,0,,0.48,0.48,0,0
6.5376,3.7645e-06,1.4545e+06,0,1.8361e-05,0.14334,329.82,0.015301,0,8.3679e-06,5.7849e+05,-2.0361e+16,0,0,0,297.93,0,,0.64,0.64,0,0
6.5376,3.7647e-06,1.4545e+06,0,1.8361e-05,0.14337,329.89,0.0071339,0,8.3681e-06,5.7848e+05,-2.0367e+16,0,0,0,297.93,0,,0.8,0.8,0,0
6.5376,3.7649e-06,1.4545e+06,0,1.8361e-05,0.1434,329.96,-0.0010337,0,8.3682e-06,5.7848e+05,-2.0374e+16,0,0,0,297.93,0,,0.96,0.96,0,0
6.5375,3.7652e-06,1.4545e+06,0,1.8361e-05,0.14343,330.03,-0.0092012,0,8.3684e-06,5.7848e+05,-2.038e+16,0,0,0,297.93,0,,1.12,1.12,0,0
6.5375,3.7654e-06,1.4545e+06,0,1.8361e-05,0.14346,330.1,-0.017369,0,8.3685e-06,5.7848e+05,-2.0387e+16,0,0,0,297.93,0,,1.28,1.28,0,0
6.5375,3.7657e-06,1.4545e+06,0,1.8361e-05,0.14349,330.17,-0.025536,0,8.3687e-06,5.7847e+05,-2.0393e+16,0,0,0,297.93,0,,1.44,1.44,0,0
6.5375,3.7659e-06,1.4545e+06,0,1.8361e-05,0.14352,330.24,-0.033704,0,8.3689e-06,5.7847e+05,-2.04e+16,0,0,0,297.93,0,,1.6,1.6,0,0
6.5375,3.7662e-06,1.4545e+06,0,1.8361e-05,0.14356,330.31,-0.041872,0,8.369e-06,5.7847e+05,-2.0406e+16,0,0,0,297.93,0,,1.76,1.76,0,0
6.5375,3.7664e-06,1.4545e+06,0,1.8361e-05,0.14359,330.39,-0.050039,0,8.3692e-06,5.7846e+05,-2.0413e+16,0,0,0,297.93,0,,1.92,1.92,0,0
6.5374,3.7668e-06,1.4545e+06,0,1.8361e-05,0.14363,330.48,-0.058508,0,8.3694e-06,5.7846e+05,-2.0423e+16,0,0,0,297.93,0,,2.08,2.08,0,0
6.5374,3.7673e-06,1.4545e+06,0,1.8361e-05,0.14368,330.6,-0.067327,0,8.3698e-06,5.7845e+05,-2.0438e+16,0,0,0,297.93,0,,2.24,2.24,0,0
6.5373,3.7679e-06,1.4545e+06,0,1.8361e-05,0.14374,330.72,-0.076146,0,8.3702e-06,5.7845e+05,-2.0453e+16,0,0,0,297.93,0,,2.4,2.4,0,0
6.5373,3.7684e-06,1.4545e+06,0,1.8361e-05,0.14379,330.85,-0.084965,0,8.3705e-06,5.7844e+05,-2.0468e+16,0,0,0,297.92,0,,2.56,2.56,0,0
6.5372,3.769e-06,1.4545e+06,0,1.8361e-05,0.14385,330.97,-0.093784,0,8.3709e-06,5.7844e+05,-2.0483e+16,0,0,0,297.92,0,,2.72,2.72,0,0
6.5372,3.7695e-06,1.4545e+06,0,1.8361e-05,0.1439,331.09,-0.1026,0,8.3713e-06,5.7843e+05,-2.0498e+16,0,0,0,297.92,0,,2.88,2.88,0,0
6.5371,3.7701e-06,1.4544e+06,0,1.8361e-05,0.14396,331.21,-0.11142,0,8.3716e-06,5.7842e+05,-2.0513e+16,0,0,0,297.92,0,,3.04,3.04,0,0
6.5371,3.7706e-06,1.4544e+06,0,1.8361e-05,0.14401,331.34,-0.12024,0,8.372e-06,5.7842e+05,-2.0528e+16,0,0,0,297.92,0,,3.2,3.2,0,0
6.537,3.7712e-06,1.4544e+06,0,1.8361e-05,0.14406,331.46,-0.12906,0,8.3724e-06,5.7841e+05,-2.0542e+16,0,0,0,297.92,0,,3.36,3.36,0,0
6.537,3.7717e-06,1.4544e+06,0,1.8361e-05,0.14412,331.58,-0.13788,0,8.3727e-06,5.7841e+05,-2.0557e+16,0,0,0,297.92,0,,3.52,3.52,0,0
6.5369,3.7723e-06,1.4544e+06,0,1.836e-05,0.14417,331.7,-0.1467,0,8.3731e-06,5.784e+05,-2.0572e+16,0,0,0,297.92,0,,3.68,3.68,0,0
6.5369,3.7728e-06,1.4544e+06,0,1.836e-05,0.14423,331.82,-0.15552,0,8.3735e-06,5.7839e+05,-2.0587e+16,0,0,0,297.92,0,,3.84,3.84,0,0
6.5368,3.7734e-06,1.4544e+06,0,1.836e-05,0.14428,331.95,-0.16434,0,8.3738e-06,5.7839e+05,-2.0602e+16,0,0,0,297.92,0,,4,4,0,0
6.5368,3.7739e-06,1.4544e+06,0,1.836e-05,0.14436,332.12,-0.17297,0,8.3742e-06,5.7838e+05,-2.0627e+16,0,0,0,297.91,0,,4.16,4.16,0,0
6.5367,3.7745e-06,1.4544e+06,0,1.836e-05,0.14444,332.31,-0.18159,0,8.3746e-06,5.7837e+05,-2.0652e+16,0,0,0,297.91,0,,4.32,4.32,0,0
6.5366,3.775e-06,1.4543e+06,0,1.836e-05,0.14453,332.49,-0.1902,0,8.375e-06,5.7836e+05,-2.0677e+16,0,0,0,297.91,0,,4.48,4.48,0,0
6.5365,3.7755e-06,1.4543e+06,0,1.836e-05,0.14461,332.68,-0.19882,0,8.3754e-06,5.7835e+05,-2.0702e+16,0,0,0,297.91,0,,4.64,4.64,0,0
6.5364,3.7761e-06,1.4543e+06,0,1.836e-05,0.14469,332.86,-0.20744,0,8.3758e-06,5.7834e+05,-2.0728e+16,0,0,0,297.91,0,,4.8,4.8,0,0
6.5363,3.7766e-06,1.4543e+06,0,1.836e-05,0.14477,333.04,-0.21605,0,8.3762e-06,5.7832e+05,-2.0753e+16,0,0,0,297.91,0,,4.96,4.96,0,0
6.5363,3.7772e-06,1.4543e+06,0,1.836e-05,0.14485,333.23,-0.22467,0,8.3766e-06,5.7831e+05,-2.0778e+16,0,0,0,297.91,0,,5.12,5.12,0,0
6.5362,3.7777e-06,1.4543e+06,0,1.836e-05,0.14494,333.41,-0.23329,0,8.377e-06,5.783e+05,-2.0803e+16,0,0,0,297.9,0,,5.28,5.28,0,0
6.5361,3.7783e-06,1.4542e+06,0,1.836e-05,0.14502,333.59,-0.2419,0,8.3774e-06,5.7829e+05,-2.0829e+16,0,0,0,297.9,0,,5.44,5.44,0,0
6.536,3.7788e-06,1.4542e+06,0,1.836e-05,0.1451,333.78,-0.25052,0,8.3778e-06,5.7828e+05,-2.0854e+16,0,0,0,297.9,0,,5.6,5.6,0,0
6.5359,3.7793e-06,1.4542e+06,0,1.836e-05,0.14518,333.96,-0.25914,0,8.3782e-06,5.7827e+05,-2.0879e+16,0,0,0,297.9,0,,5.76,5.76,0,0
6.5358,3.7799e-06,1.4542e+06,0,1.836e-05,0.14526,334.14,-0.26775,0,8.3786e-06,5.7826e+05,-2.0904e+16,0,0,0,297.9,0,,5.92,5.92,0,0
6.5357,3.7805e-06,1.4542e+06,0,1.8359e-05,0.14536,334.35,-0.27607,0,8.3791e-06,5.7825e+05,-2.0933e+16,0,0,0,297.9,0,,6.08,6.08,0,0
6.5356,3.781e-06,1.4542e+06,0,1.8359e-05,0.14547,334.59,-0.28393,0,8.3795e-06,5.7824e+05,-2.0966e+16,0,0,0,297.89,0,,6.24,6.24,0,0
6.5355,3.7816e-06,1.4541e+06,0,1.8359e-05,0.14557,334.84,-0.29178,0,8.38e-06,5.7822e+05,-2.0999e+16,0,0,0,297.89,0,,6.4,6.4,0,0
6.5354,3.7822e-06,1.4541e+06,0,1.8359e-05,0.14568,335.08,-0.29963,0,8.3805e-06,5.7821e+05,-2.1032e+16,0,0,0,297.89,0,,6.56,6.56,0,0
6.5353,3.7828e-06,1.4541e+06,0,1.8359e-05,0.14579,335.33,-0.30748,0,8.3809e-06,5.782e+05,-2.1065e+16,0,0,0,297.89,0,,6.72,6.72,0,0
6.5352,3.7834e-06,1.4541e+06,0,1.8359e-05,0.1459,335.57,-0.31533,0,8.3814e-06,5.7818e+05,-2.1098e+16,0,0,0,297.89,0,,6.88,6.88,0,0
6.5351,3.784e-06,1.4541e+06,0,1.8359e-05,0.14601,335.82,-0.32318,0,8.3818e-06,5.7817e+05,-2.1131e+16,0,0,0,297.88,0,,7.04,7.04,0,0
6.535,3.7846e-06,1.454e+06,0,1.8359e-05,0.14612,336.06,-0.33103,0,8.3823e-06,5.7816e+05,-2.1164e+16,0,0,0,297.88,0,,7.2,7.2,0,0
