"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.538,3.7644e-06,1.4546e+06,0,1.8362e-05,0.14283,328.68,0.046903,0,8.3675e-06,5.7854e+05,-2.0219e+16,0,0,0,297.94,0,1,0,0,0,0
6.538,3.7647e-06,1.4546e+06,0,1.8362e-05,0.14286,328.75,0.038598,0,8.3676e-06,5.7854e+05,-2.0225e+16,0,0,0,297.94,0,1,0.16,0.16,0,0
6.538,3.765e-06,1.4546e+06,0,1.8362e-05,0.14289,328.82,0.030294,0,8.3678e-06,5.7854e+05,-2.023e+16,0,0,0,297.94,0,1,0.32,0.32,0,0
6.538,3.7652e-06,1.4546e+06,0,1.8362e-05,0.14292,328.9,0.02199,0,8.368e-06,5.7854e+05,-2.0235e+16,0,0,0,297.94,0,1,0.48,0.48,0,0
6.538,3.7655e-06,1.4546e+06,0,1.8362e-05,0.14296,328.97,0.013686,0,8.3682e-06,5.7854e+05,-2.024e+16,0,0,0,297.94,0,1,0.64,0.64,0,0
6.538,3.7658e-06,1.4546e+06,0,1.8362e-05,0.14299,329.04,0.0053818,0,8.3683e-06,5.7853e+05,-2.0246e+16,0,0,0,297.94,0,1,0.8,0.8,0,0
6.538,3.7661e-06,1.4546e+06,0,1.8361e-05,0.14302,329.12,-0.0029224,0,8.3685e-06,5.7853e+05,-2.0251e+16,0,0,0,297.94,0,1,0.96,0.96,0,0
6.538,3.7663e-06,1.4546e+06,0,1.8361e-05,0.14305,329.19,-0.011227,0,8.3687e-06,5.7853e+05,-2.0256e+16,0,0,0,297.94,0,1,1.12,1.12,0,0
6.5379,3.7666e-06,1.4546e+06,0,1.8361e-05,0.14309,329.26,-0.019531,0,8.3688e-06,5.7853e+05,-2.0261e+16,0,0,0,297.94,0,1,1.28,1.28,0,0
6.5379,3.7669e-06,1.4546e+06,0,1.8361e-05,0.14312,329.34,-0.027835,0,8.369e-06,5.7852e+05,-2.0267e+16,0,0,0,297.94,0,1,1.44,1.44,0,0
6.5379,3.7672e-06,1.4546e+06,0,1.8361e-05,0.14315,329.41,-0.036139,0,8.3692e-06,5.7852e+05,-2.0272e+16,0,0,0,297.94,0,1,1.6,1.6,0,0
6.5379,3.7674e-06,1.4546e+06,0,1.8361e-05,0.14318,329.48,-0.044443,0,8.3693e-06,5.7852e+05,-2.0277e+16,0,0,0,297.94,0,1,1.76,1.76,0,0
6.5379,3.7677e-06,1.4546e+06,0,1.8361e-05,0.14321,329.56,-0.052747,0,8.3695e-06,5.7852e+05,-2.0282e+16,0,0,0,297.94,0,1,1.92,1.92,0,0
6.5379,3.7681e-06,1.4546e+06,0,1.8361e-05,0.14326,329.65,-0.061369,0,8.3698e-06,5.7851e+05,-2.0292e+16,0,0,0,297.94,0,1,2.08,2.08,0,0
6.5378,3.7687e-06,1.4546e+06,0,1.8361e-05,0.14331,329.78,-0.070358,0,8.3702e-06,5.7851e+05,-2.0305e+16,0,0,0,297.93,0,1,2.24,2.24,0,0
6.5378,3.7693e-06,1.4546e+06,0,1.8361e-05,0.14337,329.9,-0.079348,0,8.3706e-06,5.785e+05,-2.0319e+16,0,0,0,297.93,0,1,2.4,2.4,0,0
6.5377,3.7699e-06,1.4546e+06,0,1.8361e-05,0.14342,330.03,-0.088338,0,8.3709e-06,5.785e+05,-2.0333e+16,0,0,0,297.93,0,1,2.56,2.56,0,0
6.5377,3.7705e-06,1.4546e+06,0,1.8361e-05,0.14348,330.15,-0.097327,0,8.3713e-06,5.7849e+05,-2.0347e+16,0,0,0,297.93,0,1,2.72,2.72,0,0
6.5376,3.7711e-06,1.4546e+06,0,1.8361e-05,0.14353,330.28,-0.10632,0,8.3717e-06,5.7849e+05,-2.0361e+16,0,0,0,297.93,0,1,2.88,2.88,0,0
6.5376,3.7717e-06,1.4545e+06,0,1.8361e-05,0.14359,330.4,-0.11531,0,8.3721e-06,5.7848e+05,-2.0374e+16,0,0,0,297.93,0,1,3.04,3.04,0,0
6.5375,3.7723e-06,1.4545e+06,0,1.8361e-05,0.14364,330.52,-0.1243,0,8.3725e-06,5.7847e+05,-2.0388e+16,0,0,0,297.93,0,1,3.2,3.2,0,0
6.5375,3.7729e-06,1.4545e+06,0,1.8361e-05,0.1437,330.65,-0.13329,0,8.3729e-06,5.7847e+05,-2.0402e+16,0,0,0,297.93,0,1,3.36,3.36,0,0
6.5375,3.7734e-06,1.4545e+06,0,1.8361e-05,0.14376,330.77,-0.14228,0,8.3733e-06,5.7846e+05,-2.0416e+16,0,0,0,297.93,0,1,3.52,3.52,0,0
6.5374,3.774e-06,1.4545e+06,0,1.8361e-05,0.14381,330.9,-0.15127,0,8.3737e-06,5.7846e+05,-2.043e+16,0,0,0,297.93,0,1,3.68,3.68,0,0
6.5374,3.7746e-06,1.4545e+06,0,1.8361e-05,0.14387,331.02,-0.16026,0,8.374e-06,5.7845e+05,-2.0443e+16,0,0,0,297.93,0,1,3.84,3.84,0,0
6.5373,3.7752e-06,1.4545e+06,0,1.8361e-05,0.14392,331.15,-0.16924,0,8.3744e-06,5.7845e+05,-2.0457e+16,0,0,0,297.92,0,1,4,4,0,0
6.5372,3.7758e-06,1.4545e+06,0,1.8361e-05,0.144,331.33,-0.17805,0,8.3749e-06,5.7844e+05,-2.0481e+16,0,0,0,297.92,0,1,4.16,4.16,0,0
6.5372,3.7764e-06,1.4545e+06,0,1.8361e-05,0.14409,331.52,-0.18683,0,8.3753e-06,5.7843e+05,-2.0506e+16,0,0,0,297.92,0,1,4.32,4.32,0,0
6.5371,3.7769e-06,1.4545e+06,0,1.8361e-05,0.14417,331.7,-0.19561,0,8.3757e-06,5.7842e+05,-2.0531e+16,0,0,0,297.92,0,1,4.48,4.48,0,0
6.537,3.7775e-06,1.4544e+06,0,1.8361e-05,0.14425,331.89,-0.2044,0,8.3761e-06,5.7841e+05,-2.0555e+16,0,0,0,297.92,0,1,4.64,4.64,0,0
6.5369,3.7781e-06,1.4544e+06,0,1.836e-05,0.14434,332.08,-0.21318,0,8.3765e-06,5.784e+05,-2.058e+16,0,0,0,297.92,0,1,4.8,4.8,0,0
6.5368,3.7787e-06,1.4544e+06,0,1.836e-05,0.14442,332.27,-0.22197,0,8.377e-06,5.7839e+05,-2.0605e+16,0,0,0,297.92,0,1,4.96,4.96,0,0
6.5367,3.7793e-06,1.4544e+06,0,1.836e-05,0.14451,332.45,-0.23075,0,8.3774e-06,5.7838e+05,-2.0629e+16,0,0,0,297.91,0,1,5.12,5.12,0,0
6.5367,3.7798e-06,1.4544e+06,0,1.836e-05,0.14459,332.64,-0.23954,0,8.3778e-06,5.7837e+05,-2.0654e+16,0,0,0,297.91,0,1,5.28,5.28,0,0
6.5366,3.7804e-06,1.4544e+06,0,1.836e-05,0.14467,332.83,-0.24832,0,8.3782e-06,5.7836e+05,-2.0679e+16,0,0,0,297.91,0,1,5.44,5.44,0,0
6.5365,3.781e-06,1.4543e+06,0,1.836e-05,0.14476,333.02,-0.25711,0,8.3786e-06,5.7835e+05,-2.0703e+16,0,0,0,297.91,0,1,5.6,5.6,0,0
6.5364,3.7816e-06,1.4543e+06,0,1.836e-05,0.14484,333.2,-0.26589,0,8.3791e-06,5.7834e+05,-2.0728e+16,0,0,0,297.91,0,1,5.76,5.76,0,0
6.5363,3.7821e-06,1.4543e+06,0,1.836e-05,0.14492,333.39,-0.27468,0,8.3795e-06,5.7832e+05,-2.0753e+16,0,0,0,297.91,0,1,5.92,5.92,0,0
6.5362,3.7828e-06,1.4543e+06,0,1.836e-05,0.14502,333.6,-0.28316,0,8.3799e-06,5.7831e+05,-2.0781e+16,0,0,0,297.91,0,1,6.08,6.08,0,0
6.5361,3.7834e-06,1.4543e+06,0,1.836e-05,0.14513,333.85,-0.29116,0,8.3804e-06,5.783e+05,-2.0814e+16,0,0,0,297.9,0,1,6.24,6.24,0,0
6.536,3.7841e-06,1.4543e+06,0,1.836e-05,0.14524,334.1,-0.29916,0,8.3809e-06,5.7829e+05,-2.0847e+16,0,0,0,297.9,0,1,6.4,6.4,0,0
6.5359,3.7847e-06,1.4542e+06,0,1.836e-05,0.14535,334.35,-0.30716,0,8.3814e-06,5.7827e+05,-2.088e+16,0,0,0,297.9,0,1,6.56,6.56,0,0
6.5358,3.7854e-06,1.4542e+06,0,1.836e-05,0.14546,334.6,-0.31516,0,8.3819e-06,5.7826e+05,-2.0913e+16,0,0,0,297.9,0,1,6.72,6.72,0,0
6.5357,3.786e-06,1.4542e+06,0,1.8359e-05,0.14558,334.85,-0.32316,0,8.3824e-06,5.7825e+05,-2.0946e+16,0,0,0,297.9,0,1,6.88,6.88,0,0
