"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
36.914,4.7012e+07,0.2683,1342.9,-18.104,0,7.9848e+05,-7.0641e+16,499.44,1,0,40,0,0
36.903,4.6999e+07,0.26927,1347.5,-17.885,0,7.9829e+05,-7.1186e+16,499.44,1,0.12,40.12,0,0
36.893,4.6986e+07,0.27025,1352,-17.666,0,7.981e+05,-7.1732e+16,499.43,1,0.24,40.24,0,0
36.883,4.6973e+07,0.27122,1356.6,-17.448,0,7.9791e+05,-7.2278e+16,499.43,1,0.36,40.36,0,0
36.873,4.6959e+07,0.2722,1361.1,-17.229,0,7.9772e+05,-7.2823e+16,499.43,1,0.48,40.48,0,0
36.862,4.6946e+07,0.27317,1365.7,-17.01,0,7.9753e+05,-7.3369e+16,499.43,1,0.6,40.6,0,0
36.852,4.6933e+07,0.27415,1370.3,-16.791,0,7.9734e+05,-7.3914e+16,499.42,1,0.72,40.72,0,0
36.842,4.692e+07,0.27513,1374.8,-16.573,0,7.9715e+05,-7.446e+16,499.42,1,0.84,40.84,0,0
36.831,4.6907e+07,0.2761,1379.4,-16.354,0,7.9696e+05,-7.5006e+16,499.42,1,0.96,40.96,0,0
36.821,4.6894e+07,0.27708,1383.9,-16.135,0,7.9678e+05,-7.5551e+16,499.41,1,1.08,41.08,0,0
36.811,4.6881e+07,0.27805,1388.5,-15.916,0,7.9659e+05,-7.6097e+16,499.41,1,1.2,41.2,0,0
36.801,4.6867e+07,0.27903,1393,-15.698,0,7.964e+05,-7.6642e+16,499.41,1,1.32,41.32,0,0
36.79,4.6854e+07,0.28,1397.6,-15.479,0,7.9621e+05,-7.7188e+16,499.41,1,1.44,41.44,0,0
36.78,4.6841e+07,0.28098,1402.2,-15.26,0,7.9602e+05,-7.7734e+16,499.4,1,1.56,41.56,0,0
36.77,4.6828e+07,0.28196,1406.7,-15.041,0,7.9583e+05,-7.8279e+16,499.4,1,1.68,41.68,0,0
36.759,4.6815e+07,0.28293,1411.3,-14.823,0,7.9564e+05,-7.8825e+16,499.4,1,1.8,41.8,0,0
36.749,4.6802e+07,0.28391,1415.8,-14.604,0,7.9545e+05,-7.937e+16,499.39,1,1.92,41.92,0,0
36.739,4.6789e+07,0.28488,1420.4,-14.385,0,7.9526e+05,-7.9916e+16,499.39,1,2.04,42.04,0,0
36.728,4.6775e+07,0.28586,1424.9,-14.166,0,7.9507e+05,-8.0461e+16,499.39,1,2.16,42.16,0,0
36.718,4.6762e+07,0.28683,1429.5,-13.948,0,7.9488e+05,-8.1007e+16,499.38,1,2.28,42.28,0,0
36.708,4.6749e+07,0.28781,1434.1,-13.729,0,7.9469e+05,-8.1553e+16,499.38,1,2.4,42.4,0,0
36.697,4.6735e+07,0.28881,1438.7,-13.543,0,7.9449e+05,-8.2126e+16,499.38,1,2.52,42.52,0,0
36.684,4.6718e+07,0.28996,1444,-13.518,0,7.9425e+05,-8.2838e+16,499.37,1,2.64,42.64,0,0
36.67,4.6701e+07,0.29111,1449.2,-13.494,0,7.94e+05,-8.355e+16,499.37,1,2.76,42.76,0,0
36.657,4.6684e+07,0.29225,1454.5,-13.469,0,7.9375e+05,-8.4261e+16,499.37,1,2.88,42.88,0,0
36.644,4.6667e+07,0.2934,1459.7,-13.444,0,7.935e+05,-8.4973e+16,499.36,1,3,43,0,0
36.63,4.665e+07,0.29454,1464.9,-13.42,0,7.9326e+05,-8.5685e+16,499.36,1,3.12,43.12,0,0
36.617,4.6633e+07,0.29569,1470.2,-13.395,0,7.9301e+05,-8.6397e+16,499.36,1,3.24,43.24,0,0
36.603,4.6616e+07,0.29683,1475.4,-13.371,0,7.9276e+05,-8.7109e+16,499.35,1,3.36,43.36,0,0
36.59,4.6599e+07,0.29798,1480.7,-13.346,0,7.9252e+05,-8.782e+16,499.35,1,3.48,43.48,0,0
36.577,4.6581e+07,0.29913,1485.9,-13.322,0,7.9227e+05,-8.8532e+16,499.34,1,3.6,43.6,0,0
36.563,4.6564e+07,0.30027,1491.2,-13.297,0,7.9202e+05,-8.9244e+16,499.34,1,3.72,43.72,0,0
36.55,4.6547e+07,0.30142,1496.4,-13.273,0,7.9178e+05,-8.9956e+16,499.34,1,3.84,43.84,0,0
36.536,4.653e+07,0.30256,1501.6,-13.248,0,7.9153e+05,-9.0668e+16,499.33,1,3.96,43.96,0,0
