"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
86.739,5.3921e-06,1.1061e+08,0,2.7009e-05,0.16844,1433.7,0.17624,0,9.2126e-07,1.4031e+06,-2.8601e+16,0,0,0,508.41,0,,0,0,0,0
86.739,5.3924e-06,1.1061e+08,0,2.7009e-05,0.16848,1434,0.14261,0,9.2127e-07,1.4031e+06,-2.8608e+16,0,0,0,508.41,0,,0.16,0.16,0,0
86.738,5.3926e-06,1.1061e+08,0,2.7009e-05,0.16851,1434.3,0.10897,0,9.2129e-07,1.4031e+06,-2.8615e+16,0,0,0,508.41,0,,0.32,0.32,0,0
86.738,5.3929e-06,1.1061e+08,0,2.7009e-05,0.16855,1434.6,0.07533,0,9.213e-07,1.403e+06,-2.8622e+16,0,0,0,508.41,0,,0.48,0.48,0,0
86.738,5.3931e-06,1.1061e+08,0,2.7009e-05,0.16859,1434.9,0.041693,0,9.2132e-07,1.403e+06,-2.8629e+16,0,0,0,508.41,0,,0.64,0.64,0,0
86.737,5.3934e-06,1.1061e+08,0,2.7009e-05,0.16862,1435.2,0.0080547,0,9.2133e-07,1.403e+06,-2.8636e+16,0,0,0,508.41,0,,0.8,0.8,0,0
86.737,5.3937e-06,1.1061e+08,0,2.7009e-05,0.16866,1435.5,-0.025583,0,9.2135e-07,1.403e+06,-2.8642e+16,0,0,0,508.41,0,,0.96,0.96,0,0
86.737,5.3939e-06,1.1061e+08,0,2.7009e-05,0.16869,1435.8,-0.059221,0,9.2136e-07,1.403e+06,-2.8649e+16,0,0,0,508.41,0,,1.12,1.12,0,0
86.736,5.3942e-06,1.1061e+08,0,2.7009e-05,0.16873,1436.1,-0.092859,0,9.2138e-07,1.403e+06,-2.8656e+16,0,0,0,508.41,0,,1.28,1.28,0,0
86.736,5.3944e-06,1.1061e+08,0,2.7009e-05,0.16876,1436.4,-0.1265,0,9.2139e-07,1.403e+06,-2.8663e+16,0,0,0,508.41,0,,1.44,1.44,0,0
