"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.95309,4.0623e-10,81.409,0,2.3307e-09,0.093215,0.068047,0.0008496,0,6.9817e-09,0.99876,-4751.6,0,0,0,1.0076,0,,0,0,0,0
0.95297,4.068e-10,81.398,0,2.3307e-09,0.093075,0.067942,0.00078096,0,6.9851e-09,0.99869,-5027.8,0,0,0,1.0076,0,,0.0001804,0.0001804,0,0
0.95285,4.0737e-10,81.388,0,2.3307e-09,0.092936,0.067837,0.00071232,0,6.9886e-09,0.99862,-5304.1,0,0,0,1.0076,0,,0.0003608,0.0003608,0,0
0.95272,4.0794e-10,81.377,0,2.3307e-09,0.092796,0.067732,0.00064368,0,6.992e-09,0.99855,-5580.4,0,0,0,1.0076,0,,0.0005412,0.0005412,0,0
0.9526,4.0852e-10,81.367,0,2.3307e-09,0.092656,0.067626,0.00057504,0,6.9955e-09,0.99848,-5856.7,0,0,0,1.0076,0,,0.0007216,0.0007216,0,0
0.95248,4.0909e-10,81.356,0,2.3307e-09,0.092517,0.067521,0.00050639,0,6.9989e-09,0.99841,-6132.9,0,0,0,1.0076,0,,0.000902,0.000902,0,0
0.95236,4.0966e-10,81.346,0,2.3307e-09,0.092377,0.067416,0.00043775,0,7.0024e-09,0.99833,-6409.2,0,0,0,1.0076,0,,0.0010824,0.0010824,0,0
0.95223,4.1023e-10,81.335,0,2.3307e-09,0.092237,0.067311,0.00036911,0,7.0058e-09,0.99826,-6685.5,0,0,0,1.0076,0,,0.0012628,0.0012628,0,0
0.95211,4.1081e-10,81.324,0,2.3307e-09,0.092097,0.067206,0.00030047,0,7.0093e-09,0.99819,-6961.8,0,0,0,1.0076,0,,0.0014432,0.0014432,0,0
0.95199,4.1138e-10,81.314,0,2.3307e-09,0.091958,0.067101,0.00023183,0,7.0127e-09,0.99812,-7238,0,0,0,1.0076,0,,0.0016236,0.0016236,0,0
0.95187,4.1195e-10,81.303,0,2.3307e-09,0.091818,0.066995,0.00016319,0,7.0162e-09,0.99805,-7514.3,0,0,0,1.0076,0,,0.001804,0.001804,0,0
0.95175,4.1253e-10,81.293,0,2.3307e-09,0.09168,0.066892,9.5157e-05,0,7.0196e-09,0.99798,-7787.8,0,0,0,1.0076,0,,0.0019844,0.0019844,0,0
0.95173,4.1331e-10,81.292,0,2.3307e-09,0.091713,0.066915,8.1724e-05,0,7.0232e-09,0.99797,-7814.7,0,0,0,1.0076,0,,0.0021648,0.0021648,0,0
0.95172,4.141e-10,81.291,0,2.3306e-09,0.091746,0.066939,6.8291e-05,0,7.0268e-09,0.99796,-7841.5,0,0,0,1.0076,0,,0.0023452,0.0023452,0,0
0.95171,4.1489e-10,81.29,0,2.3306e-09,0.09178,0.066963,5.4858e-05,0,7.0303e-09,0.99795,-7868.4,0,0,0,1.0076,0,,0.0025256,0.0025256,0,0
0.9517,4.1567e-10,81.289,0,2.3306e-09,0.091813,0.066987,4.1424e-05,0,7.0339e-09,0.99795,-7895.2,0,0,0,1.0076,0,,0.002706,0.002706,0,0
0.95169,4.1646e-10,81.288,0,2.3306e-09,0.091846,0.06701,2.7991e-05,0,7.0375e-09,0.99794,-7922.1,0,0,0,1.0076,0,,0.0028864,0.0028864,0,0
0.95167,4.1725e-10,81.287,0,2.3306e-09,0.091879,0.067034,1.4558e-05,0,7.041e-09,0.99793,-7948.9,0,0,0,1.0076,0,,0.0030668,0.0030668,0,0
0.95166,4.1803e-10,81.286,0,2.3306e-09,0.091912,0.067058,1.1248e-06,0,7.0446e-09,0.99793,-7975.7,0,0,0,1.0076,0,,0.0032472,0.0032472,0,0
0.95165,4.1882e-10,81.285,0,2.3306e-09,0.091945,0.067082,-1.2308e-05,0,7.0482e-09,0.99792,-8002.6,0,0,0,1.0076,0,,0.0034276,0.0034276,0,0
0.95164,4.1961e-10,81.283,0,2.3306e-09,0.091978,0.067105,-2.5742e-05,0,7.0517e-09,0.99791,-8029.4,0,0,0,1.0076,0,,0.003608,0.003608,0,0
0.95163,4.2039e-10,81.282,0,2.3306e-09,0.092011,0.067129,-3.9175e-05,0,7.0553e-09,0.99791,-8056.3,0,0,0,1.0076,0,,0.0037884,0.0037884,0,0
0.95161,4.2117e-10,81.281,0,2.3306e-09,0.092046,0.067155,-5.2513e-05,0,7.0589e-09,0.9979,-8083.6,0,0,0,1.0076,0,,0.0039688,0.0039688,0,0
0.95159,4.218e-10,81.28,0,2.3306e-09,0.092187,0.067256,-6.162e-05,0,7.0617e-09,0.99789,-8130,0,0,0,1.0076,0,,0.0041492,0.0041492,0,0
0.95157,4.2242e-10,81.278,0,2.3306e-09,0.092327,0.067358,-7.0728e-05,0,7.0646e-09,0.99787,-8176.4,0,0,0,1.0076,0,,0.0043296,0.0043296,0,0
0.95155,4.2304e-10,81.276,0,2.3306e-09,0.092468,0.06746,-7.9835e-05,0,7.0675e-09,0.99786,-8222.8,0,0,0,1.0076,0,,0.00451,0.00451,0,0
0.95153,4.2366e-10,81.274,0,2.3306e-09,0.092608,0.067562,-8.8942e-05,0,7.0703e-09,0.99785,-8269.3,0,0,0,1.0076,0,,0.0046904,0.0046904,0,0
0.95151,4.2428e-10,81.273,0,2.3306e-09,0.092748,0.067664,-9.8049e-05,0,7.0732e-09,0.99784,-8315.7,0,0,0,1.0076,0,,0.0048708,0.0048708,0,0
0.95149,4.2491e-10,81.271,0,2.3306e-09,0.092889,0.067766,-0.00010716,0,7.0761e-09,0.99783,-8362.1,0,0,0,1.0076,0,,0.0050512,0.0050512,0,0
0.95147,4.2553e-10,81.269,0,2.3306e-09,0.093029,0.067867,-0.00011626,0,7.079e-09,0.99781,-8408.5,0,0,0,1.0076,0,,0.0052316,0.0052316,0,0
0.95145,4.2615e-10,81.267,0,2.3306e-09,0.09317,0.067969,-0.00012537,0,7.0818e-09,0.9978,-8455,0,0,0,1.0076,0,,0.005412,0.005412,0,0
0.95143,4.2677e-10,81.266,0,2.3306e-09,0.09331,0.068071,-0.00013448,0,7.0847e-09,0.99779,-8501.4,0,0,0,1.0076,0,,0.0055924,0.0055924,0,0
0.95141,4.2739e-10,81.264,0,2.3306e-09,0.093451,0.068173,-0.00014359,0,7.0876e-09,0.99778,-8547.8,0,0,0,1.0076,0,,0.0057728,0.0057728,0,0
0.95139,4.2801e-10,81.262,0,2.3306e-09,0.093594,0.068277,-0.00015265,0,7.0904e-09,0.99777,-8594.7,0,0,0,1.0076,0,,0.0059532,0.0059532,0,0
0.95136,4.2863e-10,81.26,0,2.3306e-09,0.093811,0.068434,-0.00016053,0,7.0933e-09,0.99775,-8656.6,0,0,0,1.0076,0,,0.0061336,0.0061336,0,0
0.95133,4.2924e-10,81.257,0,2.3306e-09,0.094028,0.068591,-0.00016842,0,7.0961e-09,0.99773,-8718.5,0,0,0,1.0076,0,,0.006314,0.006314,0,0
0.95131,4.2985e-10,81.255,0,2.3306e-09,0.094244,0.068749,-0.0001763,0,7.099e-09,0.99772,-8780.3,0,0,0,1.0076,0,,0.0064944,0.0064944,0,0
0.95128,4.3047e-10,81.253,0,2.3306e-09,0.094461,0.068906,-0.00018418,0,7.1018e-09,0.9977,-8842.2,0,0,0,1.0076,0,,0.0066748,0.0066748,0,0
