"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.95308,4.0617e-10,81.408,0,2.3307e-09,0.093158,0.068005,0.00084374,0,6.9815e-09,0.99876,-4775.5,0,0,0,1.0076,0,,0,0,0,0
0.95296,4.0673e-10,81.398,0,2.3307e-09,0.09302,0.067902,0.00077559,0,6.9849e-09,0.99869,-5049.4,0,0,0,1.0076,0,,0.0001804,0.0001804,0,0
0.95284,4.073e-10,81.387,0,2.3307e-09,0.092882,0.067798,0.00070744,0,6.9883e-09,0.99862,-5323.4,0,0,0,1.0076,0,,0.0003608,0.0003608,0,0
0.95272,4.0787e-10,81.377,0,2.3307e-09,0.092745,0.067694,0.00063928,0,6.9918e-09,0.99854,-5597.3,0,0,0,1.0076,0,,0.0005412,0.0005412,0,0
0.95259,4.0844e-10,81.366,0,2.3307e-09,0.092607,0.06759,0.00057113,0,6.9952e-09,0.99847,-5871.2,0,0,0,1.0076,0,,0.0007216,0.0007216,0,0
0.95247,4.0901e-10,81.356,0,2.3307e-09,0.092469,0.067486,0.00050298,0,6.9986e-09,0.9984,-6145.1,0,0,0,1.0076,0,,0.000902,0.000902,0,0
0.95235,4.0958e-10,81.345,0,2.3307e-09,0.092331,0.067383,0.00043482,0,7.002e-09,0.99833,-6419.1,0,0,0,1.0076,0,,0.0010824,0.0010824,0,0
0.95223,4.1015e-10,81.335,0,2.3307e-09,0.092193,0.067279,0.00036667,0,7.0055e-09,0.99826,-6693,0,0,0,1.0076,0,,0.0012628,0.0012628,0,0
0.95211,4.1072e-10,81.324,0,2.3307e-09,0.092056,0.067175,0.00029852,0,7.0089e-09,0.99819,-6966.9,0,0,0,1.0076,0,,0.0014432,0.0014432,0,0
0.95199,4.1129e-10,81.314,0,2.3307e-09,0.091918,0.067071,0.00023037,0,7.0123e-09,0.99812,-7240.8,0,0,0,1.0076,0,,0.0016236,0.0016236,0,0
0.95187,4.1186e-10,81.303,0,2.3307e-09,0.09178,0.066968,0.00016221,0,7.0157e-09,0.99805,-7514.7,0,0,0,1.0076,0,,0.001804,0.001804,0,0
0.95175,4.1243e-10,81.293,0,2.3307e-09,0.091644,0.066865,9.4661e-05,0,7.0192e-09,0.99798,-7786,0,0,0,1.0076,0,,0.0019844,0.0019844,0,0
0.95173,4.1321e-10,81.292,0,2.3307e-09,0.091678,0.06689,8.1242e-05,0,7.0227e-09,0.99797,-7812.7,0,0,0,1.0076,0,,0.0021648,0.0021648,0,0
0.95172,4.14e-10,81.291,0,2.3306e-09,0.091712,0.066914,6.7823e-05,0,7.0263e-09,0.99796,-7839.5,0,0,0,1.0076,0,,0.0023452,0.0023452,0,0
0.95171,4.1478e-10,81.29,0,2.3306e-09,0.091746,0.066938,5.4404e-05,0,7.0298e-09,0.99795,-7866.3,0,0,0,1.0076,0,,0.0025256,0.0025256,0,0
0.9517,4.1556e-10,81.289,0,2.3306e-09,0.09178,0.066963,4.0985e-05,0,7.0334e-09,0.99795,-7893.1,0,0,0,1.0076,0,,0.002706,0.002706,0,0
0.95169,4.1635e-10,81.288,0,2.3306e-09,0.091814,0.066987,2.7566e-05,0,7.037e-09,0.99794,-7919.9,0,0,0,1.0076,0,,0.0028864,0.0028864,0,0
0.95168,4.1713e-10,81.287,0,2.3306e-09,0.091848,0.067012,1.4147e-05,0,7.0405e-09,0.99793,-7946.6,0,0,0,1.0076,0,,0.0030668,0.0030668,0,0
0.95166,4.1791e-10,81.286,0,2.3306e-09,0.091882,0.067036,7.2816e-07,0,7.0441e-09,0.99793,-7973.4,0,0,0,1.0076,0,,0.0032472,0.0032472,0,0
0.95165,4.187e-10,81.285,0,2.3306e-09,0.091916,0.067061,-1.2691e-05,0,7.0476e-09,0.99792,-8000.2,0,0,0,1.0076,0,,0.0034276,0.0034276,0,0
0.95164,4.1948e-10,81.284,0,2.3306e-09,0.09195,0.067085,-2.611e-05,0,7.0512e-09,0.99791,-8027,0,0,0,1.0076,0,,0.003608,0.003608,0,0
0.95163,4.2026e-10,81.283,0,2.3306e-09,0.091984,0.067109,-3.9529e-05,0,7.0548e-09,0.99791,-8053.8,0,0,0,1.0076,0,,0.0037884,0.0037884,0,0
0.95162,4.2104e-10,81.282,0,2.3306e-09,0.09202,0.067135,-5.2853e-05,0,7.0583e-09,0.9979,-8081,0,0,0,1.0076,0,,0.0039688,0.0039688,0,0
0.9516,4.2166e-10,81.28,0,2.3306e-09,0.092161,0.067238,-6.1979e-05,0,7.0612e-09,0.99789,-8127.5,0,0,0,1.0076,0,,0.0041492,0.0041492,0,0
0.95157,4.2228e-10,81.278,0,2.3306e-09,0.092302,0.06734,-7.1104e-05,0,7.064e-09,0.99787,-8174,0,0,0,1.0076,0,,0.0043296,0.0043296,0,0
0.95155,4.229e-10,81.276,0,2.3306e-09,0.092443,0.067442,-8.023e-05,0,7.0669e-09,0.99786,-8220.5,0,0,0,1.0076,0,,0.00451,0.00451,0,0
0.95153,4.2352e-10,81.274,0,2.3306e-09,0.092584,0.067545,-8.9355e-05,0,7.0697e-09,0.99785,-8266.9,0,0,0,1.0076,0,,0.0046904,0.0046904,0,0
0.95151,4.2414e-10,81.273,0,2.3306e-09,0.092725,0.067647,-9.848e-05,0,7.0726e-09,0.99784,-8313.4,0,0,0,1.0076,0,,0.0048708,0.0048708,0,0
0.95149,4.2476e-10,81.271,0,2.3306e-09,0.092866,0.067749,-0.00010761,0,7.0755e-09,0.99783,-8359.9,0,0,0,1.0076,0,,0.0050512,0.0050512,0,0
0.95147,4.2538e-10,81.269,0,2.3306e-09,0.093008,0.067851,-0.00011673,0,7.0783e-09,0.99781,-8406.4,0,0,0,1.0076,0,,0.0052316,0.0052316,0,0
0.95145,4.26e-10,81.267,0,2.3306e-09,0.093149,0.067954,-0.00012586,0,7.0812e-09,0.9978,-8452.9,0,0,0,1.0076,0,,0.005412,0.005412,0,0
0.95143,4.2662e-10,81.266,0,2.3306e-09,0.09329,0.068056,-0.00013498,0,7.084e-09,0.99779,-8499.4,0,0,0,1.0076,0,,0.0055924,0.0055924,0,0
0.95141,4.2724e-10,81.264,0,2.3306e-09,0.093431,0.068158,-0.00014411,0,7.0869e-09,0.99778,-8545.9,0,0,0,1.0076,0,,0.0057728,0.0057728,0,0
0.95139,4.2786e-10,81.262,0,2.3306e-09,0.093574,0.068262,-0.00015319,0,7.0898e-09,0.99777,-8592.9,0,0,0,1.0076,0,,0.0059532,0.0059532,0,0
0.95136,4.2847e-10,81.26,0,2.3306e-09,0.093792,0.06842,-0.0001611,0,7.0926e-09,0.99775,-8654.8,0,0,0,1.0076,0,,0.0061336,0.0061336,0,0
0.95133,4.2909e-10,81.257,0,2.3306e-09,0.094009,0.068578,-0.000169,0,7.0955e-09,0.99773,-8716.7,0,0,0,1.0076,0,,0.006314,0.006314,0,0
0.95131,4.297e-10,81.255,0,2.3306e-09,0.094227,0.068736,-0.0001769,0,7.0983e-09,0.99772,-8778.6,0,0,0,1.0076,0,,0.0064944,0.0064944,0,0
