"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -6.904484778,      -6.254167566,      -7.122205671,      -4.970020961,      -9.758381227
          0,           0,           1,      -7.023046462,      -6.433528135,      -7.106671391,      -5.089387237,       -9.89428334
          0,           0,           2,      -7.089597523,      -6.597604577,      -7.068820069,      -5.156184217,      -10.03411629
          0,           0,           3,      -7.125988837,      -6.732097105,      -7.036869403,      -5.194220227,       -10.1621653
          0,           0,           4,      -7.177010612,      -6.850055344,      -7.044859352,       -5.24116953,      -10.26343777
          0,           0,           5,      -7.191217505,      -6.936376969,      -7.019764175,      -5.256441904,      -10.33410478
          0,           0,           6,      -7.179440968,      -7.006357108,      -6.998185072,      -5.250239879,      -10.38530865
          0,           0,           7,      -7.167701632,      -7.062453858,      -6.982311754,       -5.24072348,      -10.42803157
          0,           0,           8,      -7.164289617,      -7.078103147,      -6.963112812,      -5.235032191,      -10.46698719
          0,           0,           9,      -7.139073766,       -7.14814842,      -6.940815971,      -5.207349329,      -10.50801835
          0,           0,          10,       -7.14355178,      -7.081600051,      -6.957897287,      -5.218814391,      -10.54319449
          0,           0,          11,      -7.123197425,      -6.985712385,      -6.938495233,       -5.20125754,      -10.56710121
          0,           0,          12,      -7.086729881,      -6.818118597,      -6.911767373,      -5.156021698,      -10.58090398
          0,           0,          13,      -7.059059256,      -6.667908849,      -6.931648695,      -5.133904514,      -10.59072804
          0,           0,          14,      -6.942125254,      -6.428185368,      -6.893920379,      -5.007499419,      -10.58638937
          0,           0,          15,      -6.806001676,      -6.153039729,      -6.901243661,      -4.861064556,      -10.53353713
          0,           0,          16,      -6.734662161,      -6.106886553,      -6.921973395,      -4.782658116,      -10.49595348
          0,           0,          17,      -6.780600016,      -6.153303337,      -6.912537677,       -4.82933314,      -10.46062599
          0,           0,          18,       -6.81384022,      -6.179490474,       -6.92703422,      -4.867168309,      -10.43667946
          0,           0,          19,      -6.804676899,      -6.191531447,       -6.91158234,      -4.863772044,      -10.41833838
          0,           0,          20,      -6.794267699,      -6.192635857,      -6.910588569,      -4.855599786,      -10.40621626
          0,           0,          21,         -6.797854,      -6.181502215,      -6.921360114,      -4.856015531,      -10.40114405
          0,           0,          22,      -6.749116394,      -6.135075602,      -6.886093601,      -4.805755794,      -10.39129444
          0,           0,          23,      -6.712026754,       -6.09617501,      -6.881284239,      -4.769981486,      -10.37249061
          0,           0,          24,      -6.718328998,      -6.089504966,      -6.897097364,      -4.776164844,      -10.35585341
          0,           0,          25,      -6.722975326,       -6.09014283,      -6.898843447,      -4.777290597,      -10.34290454
          0,           0,          26,      -6.712433439,      -6.097527134,      -6.894830487,      -4.765843524,      -10.33931582
          0,           0,          27,      -6.728535641,      -6.108201794,      -6.910895038,      -4.786156344,      -10.33789525
          0,           0,          28,      -6.716225031,      -6.108785583,       -6.89990347,      -4.774121462,      -10.33223806
          0,           0,          29,      -6.724510802,      -6.132657859,      -6.898619537,      -4.781698712,      -10.32940595
          0,           0,          30,      -6.741442227,      -6.162186054,      -6.862982125,      -4.798158179,      -10.33690217
          0,           0,          31,      -6.787303805,      -6.217094178,      -6.881274876,      -4.843233204,      -10.36711933
          0,           0,          32,      -6.804188162,      -6.237980937,      -6.900088854,       -4.86132363,      -10.39625692
          0,           0,          33,      -6.817478591,      -6.261818043,      -6.904975597,      -4.873738714,      -10.41926748
          0,           0,          34,       -6.85332852,      -6.300322984,      -6.923343564,      -4.908532799,      -10.43613372
          0,           0,          35,       -6.88742972,      -6.367914608,      -6.911739066,      -4.944650151,      -10.44104503
          0,           0,          36,      -6.932489041,      -6.419552911,      -6.908070699,      -4.989325948,      -10.45181978
          0,           0,          37,      -6.947585175,      -6.400480606,      -6.922580512,         -5.004555,      -10.48262601
          0,           0,          38,      -6.864315538,      -6.276319676,      -6.910469587,      -4.919900431,      -10.50828061
          0,           0,          39,      -6.776257541,      -6.156649151,      -6.904220382,      -4.828526407,       -10.4984063
