"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.087,4.5945e-06,1.1371e+08,0,2.6841e-05,0.094724,795.64,1.0603,0,8.4662e-07,1.3965e+06,-9.7114e+15,0,0,0,503.77,0,,0,0,0,0
90.084,4.597e-06,1.137e+08,0,2.6841e-05,0.094856,796.74,0.91765,0,8.4676e-07,1.3964e+06,-9.7604e+15,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.082,4.5995e-06,1.137e+08,0,2.6841e-05,0.094988,797.84,0.77503,0,8.4689e-07,1.3964e+06,-9.8093e+15,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.08,4.602e-06,1.137e+08,0,2.6841e-05,0.09512,798.94,0.6324,0,8.4703e-07,1.3964e+06,-9.8582e+15,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.078,4.6045e-06,1.137e+08,0,2.6841e-05,0.095252,800.05,0.48978,0,8.4717e-07,1.3964e+06,-9.9072e+15,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.076,4.607e-06,1.1369e+08,0,2.6841e-05,0.095384,801.15,0.34716,0,8.4731e-07,1.3964e+06,-9.9561e+15,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.074,4.6095e-06,1.1369e+08,0,2.6841e-05,0.095516,802.25,0.20453,0,8.4745e-07,1.3964e+06,-1.0005e+16,0,0,0,503.77,0,,0.0010824,0.0010824,0,0
90.072,4.612e-06,1.1369e+08,0,2.6841e-05,0.095648,803.35,0.061908,0,8.4759e-07,1.3963e+06,-1.0054e+16,0,0,0,503.77,0,,0.0012628,0.0012628,0,0
90.07,4.6145e-06,1.1369e+08,0,2.6841e-05,0.09578,804.45,-0.080717,0,8.4773e-07,1.3963e+06,-1.0103e+16,0,0,0,503.77,0,,0.0014432,0.0014432,0,0
90.068,4.617e-06,1.1368e+08,0,2.6841e-05,0.095912,805.55,-0.22334,0,8.4787e-07,1.3963e+06,-1.0152e+16,0,0,0,503.77,0,,0.0016236,0.0016236,0,0
90.066,4.6195e-06,1.1368e+08,0,2.6841e-05,0.096045,806.65,-0.36596,0,8.4801e-07,1.3963e+06,-1.0201e+16,0,0,0,503.77,0,,0.001804,0.001804,0,0
90.064,4.622e-06,1.1368e+08,0,2.6841e-05,0.096177,807.76,-0.50853,0,8.4815e-07,1.3963e+06,-1.025e+16,0,0,0,503.76,0,,0.0019844,0.0019844,0,0
90.061,4.6282e-06,1.1367e+08,0,2.6841e-05,0.096396,809.59,-0.64609,0,8.4847e-07,1.3962e+06,-1.0317e+16,0,0,0,503.76,0,,0.0021648,0.0021648,0,0
90.058,4.6345e-06,1.1367e+08,0,2.6841e-05,0.096614,811.41,-0.78366,0,8.488e-07,1.3962e+06,-1.0384e+16,0,0,0,503.76,0,,0.0023452,0.0023452,0,0
90.056,4.6408e-06,1.1367e+08,0,2.6841e-05,0.096833,813.23,-0.92122,0,8.4912e-07,1.3962e+06,-1.0451e+16,0,0,0,503.76,0,,0.0025256,0.0025256,0,0
90.053,4.647e-06,1.1366e+08,0,2.6841e-05,0.097051,815.06,-1.0588,0,8.4945e-07,1.3962e+06,-1.0518e+16,0,0,0,503.76,0,,0.002706,0.002706,0,0
90.05,4.6533e-06,1.1366e+08,0,2.6841e-05,0.09727,816.88,-1.1963,0,8.4977e-07,1.3961e+06,-1.0585e+16,0,0,0,503.76,0,,0.0028864,0.0028864,0,0
90.047,4.6596e-06,1.1366e+08,0,2.6841e-05,0.097488,818.7,-1.3339,0,8.501e-07,1.3961e+06,-1.0652e+16,0,0,0,503.76,0,,0.0030668,0.0030668,0,0
90.044,4.6658e-06,1.1365e+08,0,2.6841e-05,0.097707,820.53,-1.4715,0,8.5043e-07,1.3961e+06,-1.0719e+16,0,0,0,503.76,0,,0.0032472,0.0032472,0,0
90.042,4.6721e-06,1.1365e+08,0,2.6841e-05,0.097925,822.35,-1.609,0,8.5075e-07,1.3961e+06,-1.0786e+16,0,0,0,503.76,0,,0.0034276,0.0034276,0,0
90.039,4.6783e-06,1.1365e+08,0,2.6841e-05,0.098144,824.18,-1.7466,0,8.5108e-07,1.396e+06,-1.0853e+16,0,0,0,503.76,0,,0.003608,0.003608,0,0
90.036,4.6846e-06,1.1364e+08,0,2.6841e-05,0.098362,826,-1.8841,0,8.514e-07,1.396e+06,-1.092e+16,0,0,0,503.76,0,,0.0037884,0.0037884,0,0
90.033,4.6909e-06,1.1364e+08,0,2.6841e-05,0.098583,827.84,-2.0216,0,8.5173e-07,1.396e+06,-1.0987e+16,0,0,0,503.76,0,,0.0039688,0.0039688,0,0
90.029,4.6978e-06,1.1363e+08,0,2.6841e-05,0.098911,830.58,-2.1524,0,8.521e-07,1.396e+06,-1.1088e+16,0,0,0,503.76,0,,0.0041492,0.0041492,0,0
90.025,4.7048e-06,1.1363e+08,0,2.684e-05,0.099239,833.31,-2.2832,0,8.5247e-07,1.3959e+06,-1.1188e+16,0,0,0,503.76,0,,0.0043296,0.0043296,0,0
90.02,4.7118e-06,1.1362e+08,0,2.684e-05,0.099567,836.05,-2.414,0,8.5284e-07,1.3959e+06,-1.1288e+16,0,0,0,503.76,0,,0.00451,0.00451,0,0
90.016,4.7188e-06,1.1362e+08,0,2.684e-05,0.099895,838.79,-2.5448,0,8.5321e-07,1.3959e+06,-1.1389e+16,0,0,0,503.76,0,,0.0046904,0.0046904,0,0
90.012,4.7258e-06,1.1361e+08,0,2.684e-05,0.10022,841.52,-2.6756,0,8.5358e-07,1.3958e+06,-1.1489e+16,0,0,0,503.76,0,,0.0048708,0.0048708,0,0
90.008,4.7328e-06,1.1361e+08,0,2.684e-05,0.10055,844.26,-2.8064,0,8.5394e-07,1.3958e+06,-1.159e+16,0,0,0,503.75,0,,0.0050512,0.0050512,0,0
90.004,4.7397e-06,1.136e+08,0,2.684e-05,0.10088,846.99,-2.9372,0,8.5431e-07,1.3957e+06,-1.169e+16,0,0,0,503.75,0,,0.0052316,0.0052316,0,0
89.999,4.7467e-06,1.136e+08,0,2.684e-05,0.10121,849.73,-3.068,0,8.5468e-07,1.3957e+06,-1.1791e+16,0,0,0,503.75,0,,0.005412,0.005412,0,0
89.995,4.7537e-06,1.1359e+08,0,2.684e-05,0.10153,852.46,-3.1988,0,8.5505e-07,1.3957e+06,-1.1891e+16,0,0,0,503.75,0,,0.0055924,0.0055924,0,0
89.991,4.7607e-06,1.1359e+08,0,2.684e-05,0.10186,855.2,-3.3296,0,8.5542e-07,1.3956e+06,-1.1991e+16,0,0,0,503.75,0,,0.0057728,0.0057728,0,0
