"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.4825,6.6865e-07,278.41,0,4.36e-08,0.084405,0.4228,0.0077107,0,1.3159e-07,4.997,7.9871e+06,0,0,0,0.99999,0,,0,0,0,0
5.4815,6.6909e-07,278.36,0,4.36e-08,0.08418,0.42161,0.0070996,0,1.3169e-07,4.9962,7.9855e+06,0,0,0,0.99998,0,,0.0001804,0.0001804,0,0
5.4805,6.6953e-07,278.31,0,4.36e-08,0.083956,0.42043,0.0064884,0,1.3178e-07,4.9954,7.9839e+06,0,0,0,0.99998,0,,0.0003608,0.0003608,0,0
5.4796,6.6997e-07,278.26,0,4.36e-08,0.083731,0.41924,0.0058773,0,1.3188e-07,4.9946,7.9823e+06,0,0,0,0.99997,0,,0.0005412,0.0005412,0,0
5.4786,6.7041e-07,278.21,0,4.36e-08,0.083506,0.41806,0.0052662,0,1.3197e-07,4.9937,7.9806e+06,0,0,0,0.99997,0,,0.0007216,0.0007216,0,0
5.4776,6.7085e-07,278.16,0,4.36e-08,0.083282,0.41687,0.0046551,0,1.3207e-07,4.9929,7.979e+06,0,0,0,0.99996,0,,0.000902,0.000902,0,0
5.4766,6.7129e-07,278.11,0,4.3599e-08,0.083057,0.41568,0.004044,0,1.3216e-07,4.9921,7.9774e+06,0,0,0,0.99996,0,,0.0010824,0.0010824,0,0
5.4757,6.7173e-07,278.06,0,4.3599e-08,0.082832,0.4145,0.0034328,0,1.3226e-07,4.9913,7.9758e+06,0,0,0,0.99996,0,,0.0012628,0.0012628,0,0
5.4747,6.7217e-07,278.01,0,4.3599e-08,0.082608,0.41331,0.0028217,0,1.3235e-07,4.9905,7.9741e+06,0,0,0,0.99995,0,,0.0014432,0.0014432,0,0
5.4737,6.7261e-07,277.96,0,4.3599e-08,0.082383,0.41213,0.0022106,0,1.3245e-07,4.9897,7.9725e+06,0,0,0,0.99995,0,,0.0016236,0.0016236,0,0
5.4727,6.7305e-07,277.91,0,4.3599e-08,0.082158,0.41094,0.0015995,0,1.3254e-07,4.9889,7.9709e+06,0,0,0,0.99994,0,,0.001804,0.001804,0,0
5.4718,6.7349e-07,277.86,0,4.3599e-08,0.081936,0.40977,0.00099394,0,1.3264e-07,4.9881,7.9693e+06,0,0,0,0.99994,0,,0.0019844,0.0019844,0,0
5.4717,6.7404e-07,277.85,0,4.3599e-08,0.081925,0.40971,0.00089286,0,1.3273e-07,4.988,7.9692e+06,0,0,0,0.99994,0,,0.0021648,0.0021648,0,0
5.4717,6.7459e-07,277.85,0,4.3599e-08,0.081914,0.40965,0.00079177,0,1.3282e-07,4.9879,7.9691e+06,0,0,0,0.99994,0,,0.0023452,0.0023452,0,0
5.4716,6.7513e-07,277.85,0,4.3599e-08,0.081903,0.40959,0.00069069,0,1.3291e-07,4.9879,7.969e+06,0,0,0,0.99994,0,,0.0025256,0.0025256,0,0
5.4715,6.7568e-07,277.84,0,4.3599e-08,0.081892,0.40953,0.0005896,0,1.33e-07,4.9878,7.9689e+06,0,0,0,0.99994,0,,0.002706,0.002706,0,0
5.4715,6.7622e-07,277.84,0,4.3599e-08,0.081881,0.40947,0.00048852,0,1.3309e-07,4.9878,7.9688e+06,0,0,0,0.99994,0,,0.0028864,0.0028864,0,0
5.4714,6.7677e-07,277.84,0,4.3599e-08,0.08187,0.40942,0.00038743,0,1.3318e-07,4.9877,7.9687e+06,0,0,0,0.99994,0,,0.0030668,0.0030668,0,0
5.4714,6.7732e-07,277.83,0,4.3599e-08,0.081859,0.40936,0.00028635,0,1.3327e-07,4.9877,7.9686e+06,0,0,0,0.99994,0,,0.0032472,0.0032472,0,0
5.4713,6.7786e-07,277.83,0,4.3599e-08,0.081848,0.4093,0.00018526,0,1.3336e-07,4.9876,7.9685e+06,0,0,0,0.99994,0,,0.0034276,0.0034276,0,0
5.4712,6.7841e-07,277.83,0,4.3599e-08,0.081837,0.40924,8.4176e-05,0,1.3345e-07,4.9876,7.9684e+06,0,0,0,0.99994,0,,0.003608,0.003608,0,0
