"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,       1.339570971,       3.900755939,         3.5504606,       7.352576301
          0,           0,           1,        1.29243047,       3.864374057,       3.461239412,       7.306542342
          0,           0,           2,       1.236379807,       3.839344073,       3.405332058,       7.253354184
          0,           0,           3,       1.178860809,       3.825199133,       3.372877512,       7.200479956
          0,           0,           4,       1.122677638,       3.817833781,       3.355647637,       7.149768875
          0,           0,           5,       1.068856737,        3.79667338,       3.350816175,         7.1028882
          0,           0,           6,       1.019716921,       3.783344834,       3.344527004,       7.061170127
          0,           0,           7,      0.9776962364,       3.787336256,       3.336247142,       7.027651408
          0,           0,           8,      0.9447908707,       3.794376143,       3.337724192,        7.00325176
          0,           0,           9,      0.9214737333,        3.80820305,       3.347662997,        6.98793869
          0,           0,          10,      0.9071696965,       3.823616072,        3.36123707,       6.981509922
          0,           0,          11,      0.9000815796,       3.841305937,       3.381508842,       6.981269468
          0,           0,          12,      0.8904443529,       3.843178733,       3.393068839,       6.975580445
          0,           0,          13,      0.8860626616,       3.836818744,       3.396159954,       6.971187219
          0,           0,          14,      0.8864859228,       3.835108734,         3.4005677,       6.970977523
          0,           0,          15,      0.8810375094,       3.833264813,       3.400103853,       6.967109077
          0,           0,          16,      0.8777828082,       3.829208417,       3.401911541,       6.964505191
          0,           0,          17,      0.8788463409,       3.827594108,       3.404786359,       6.963445536
          0,           0,          18,      0.8864851949,       3.835256405,       3.409601567,       6.968319723
          0,           0,          19,      0.9007413731,       3.850455175,       3.418490498,       6.981265291
          0,           0,          20,      0.9254174615,        3.87886793,        3.44173442,       7.006540765
          0,           0,          21,      0.9574352909,        3.92241766,       3.472110439,       7.040998946
          0,           0,          22,      0.9871140332,       3.972382279,       3.493311612,        7.07958945
          0,           0,          23,       1.021011271,       4.004865952,       3.512320159,       7.113142305
          0,           0,          24,       1.055299684,       4.042959854,       3.534945054,       7.149936127
          0,           0,          25,       1.082731666,       4.074180483,       3.556838634,       7.181804306
          0,           0,          26,       1.100928005,       4.089335587,       3.574605615,       7.199626548
          0,           0,          27,       1.112516946,       4.092463197,       3.597261214,        7.20510685
          0,           0,          28,       1.121627718,       4.090172648,       3.606435691,       7.204641814
          0,           0,          29,       1.133206077,       4.091349049,       3.619125761,       7.207179249
          0,           0,          30,       1.155052565,       4.097514366,       3.640624448,       7.221639514
          0,           0,          31,       1.177576738,       4.101076647,       3.662219629,       7.240133087
          0,           0,          32,       1.210331595,       4.105618398,       3.678451734,        7.26052018
          0,           0,          33,       1.258590506,        4.13039381,        3.70239256,       7.302709803
          0,           0,          34,       1.319506413,       4.163653356,       3.735576423,       7.357815353
          0,           0,          35,        1.39241102,       4.213879909,       3.776214807,       7.425779304
          0,           0,          36,       1.470732797,       4.282537955,       3.825199288,       7.502255188
          0,           0,          37,       1.540119099,       4.343003819,       3.876626197,       7.570586153
          0,           0,          38,       1.594712573,       4.390551251,       3.917408892,       7.624745852
          0,           0,          39,       1.630707177,       4.422352891,       3.947772656,       7.657977629
          0,           0,          40,       1.651383137,       4.441331188,       3.970508773,       7.678916121
          0,           0,          41,       1.649867155,       4.439858093,       4.005924934,       7.677225222
          0,           0,          42,       1.629121489,       4.420842212,       4.036005082,       7.652461801
          0,           0,          43,       1.595971665,        4.38774457,        4.06075329,       7.620417351
          0,           0,          44,       1.561696858,       4.343873257,       4.079489004,       7.589572589
          0,           0,          45,       1.559150694,       4.326099635,       4.085313895,        7.59784237
          0,           0,          46,       1.602340348,       4.345766211,       4.097160075,       7.639038638
          0,           0,          47,        1.62296876,       4.350821445,       4.103219364,       7.660763512
          0,           0,          48,       1.631594065,        4.35601971,       4.082197117,        7.67001446
          0,           0,          49,       1.636427363,       4.356420945,       4.073624649,        7.67091891
          0,           0,          50,       1.667175715,       4.393957088,        4.06414234,       7.703672234
          0,           0,          51,        1.65368933,       4.382484971,       4.069265696,       7.685960427
          0,           0,          52,       1.657869571,       4.389006266,       4.040453305,       7.687769264
          0,           0,          53,        1.64150446,        4.36978517,       4.026620389,       7.668711935
          0,           0,          54,       1.632496884,       4.379884593,        4.01643696,       7.662037477
          0,           0,          55,       1.610449937,       4.374209887,       3.993906811,       7.642551697
          0,           0,          56,        1.58490356,       4.344170467,        3.99781896,       7.616877112
          0,           0,          57,       1.601111518,       4.335387655,       3.988205153,        7.61433683
          0,           0,          58,       1.618386517,       4.344881482,       3.945791057,       7.633115915
          0,           0,          59,       1.623769323,       4.330977244,       3.892596085,       7.639769372
          0,           0,          60,       1.604201788,       4.285813765,       3.860832227,       7.626608198
          0,           0,          61,       1.593418481,        4.26503814,       3.793391512,       7.616340118
          0,           0,          62,       1.576785972,        4.24350362,       3.755144911,       7.599874364
          0,           0,          63,       1.556830822,       4.219998823,       3.725594114,       7.577815943
          0,           0,          64,       1.540720658,       4.204074899,       3.724397419,       7.561698987
