"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.5363,1.4543e+06,0.14471,332.9,0.0418,0,5.7833e+05,-2.0745e+16,297.91,,0,0,0,0
6.5363,1.4543e+06,0.14474,332.97,0.033955,0,5.7833e+05,-2.0749e+16,297.91,,0.16,0.16,0,0
6.5363,1.4543e+06,0.14477,333.04,0.026111,0,5.7832e+05,-2.0753e+16,297.91,,0.32,0.32,0,0
6.5363,1.4543e+06,0.1448,333.11,0.018266,0,5.7832e+05,-2.0757e+16,297.91,,0.48,0.48,0,0
6.5363,1.4543e+06,0.14483,333.18,0.010421,0,5.7832e+05,-2.076e+16,297.91,,0.64,0.64,0,0
6.5363,1.4543e+06,0.14487,333.26,0.002576,0,5.7832e+05,-2.0764e+16,297.91,,0.8,0.8,0,0
6.5363,1.4543e+06,0.1449,333.33,-0.0052688,0,5.7832e+05,-2.0768e+16,297.91,,0.96,0.96,0,0
6.5362,1.4543e+06,0.14493,333.4,-0.013114,0,5.7832e+05,-2.0772e+16,297.91,,1.12,1.12,0,0
6.5362,1.4543e+06,0.14496,333.47,-0.020959,0,5.7832e+05,-2.0776e+16,297.91,,1.28,1.28,0,0
6.5362,1.4543e+06,0.14499,333.54,-0.028803,0,5.7831e+05,-2.078e+16,297.91,,1.44,1.44,0,0
6.5362,1.4543e+06,0.14502,333.61,-0.036648,0,5.7831e+05,-2.0784e+16,297.91,,1.6,1.6,0,0
6.5362,1.4543e+06,0.14505,333.68,-0.044493,0,5.7831e+05,-2.0788e+16,297.91,,1.76,1.76,0,0
6.5362,1.4543e+06,0.14508,333.76,-0.052338,0,5.7831e+05,-2.0792e+16,297.9,,1.92,1.92,0,0
6.5362,1.4543e+06,0.14513,333.85,-0.060584,0,5.7831e+05,-2.08e+16,297.9,,2.08,2.08,0,0
6.5361,1.4543e+06,0.14518,333.97,-0.069297,0,5.783e+05,-2.0813e+16,297.9,,2.24,2.24,0,0
