"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,       -5.13764233,      -5.293941355,      -6.003304346,      -3.431865514,      -9.301270298
          0,           0,           1,      -5.166216544,      -5.351330164,      -6.143394109,      -3.460056605,      -9.492374303
          0,           0,           2,      -5.216586671,       -5.41049078,      -6.244606509,      -3.510268389,      -9.672947624
          0,           0,           3,      -5.279304781,      -5.470754869,      -6.242364513,      -3.572956698,      -9.851552195
          0,           0,           4,      -5.349770312,      -5.534272652,      -6.280585746,      -3.643522379,      -10.01899293
          0,           0,           5,      -5.426267522,      -5.599878381,      -6.302624735,      -3.720206834,      -10.16199763
          0,           0,           6,      -5.508999351,      -5.667981952,      -6.319115273,      -3.803201667,      -10.26947797
          0,           0,           7,      -5.599556298,      -5.739312484,      -6.275606806,      -3.894084775,      -10.34046699
          0,           0,           8,      -5.704568441,      -5.829853228,      -6.294423263,      -3.999504714,      -10.38203011
          0,           0,           9,      -5.835515823,      -5.961184344,      -6.332905608,      -4.131017177,      -10.40590247
          0,           0,          10,      -5.992994521,      -6.138899902,      -6.349902553,       -4.28902146,      -10.42630124
          0,           0,          11,      -6.142247033,      -6.241719566,      -6.353048155,      -4.436905398,      -10.45910459
          0,           0,          12,      -6.223794261,      -6.170772909,      -6.323292615,      -4.514767695,      -10.49523201
          0,           0,          13,      -6.242961408,      -6.104616213,       -6.25030274,      -4.531488951,       -10.5245435
          0,           0,          14,      -6.268111677,      -6.117434901,      -6.291209257,      -4.557872972,      -10.53946648
          0,           0,          15,      -6.342967591,      -6.198093609,       -6.30078029,      -4.632790944,      -10.54448451
          0,           0,          16,      -6.403198922,      -6.253246361,       -6.30076147,      -4.692947633,      -10.53839464
          0,           0,          17,      -6.441967339,      -6.259836544,      -6.246499065,      -4.731646342,      -10.52338963
          0,           0,          18,       -6.48587437,       -6.28412206,      -6.269509276,      -4.775238899,       -10.5024774
          0,           0,          19,      -6.512467969,      -6.310461183,      -6.301075553,      -4.802116927,      -10.48330721
          0,           0,          20,      -6.510802669,      -6.330743187,      -6.306730233,      -4.800976432,      -10.47159406
          0,           0,          21,      -6.480559356,      -6.292773263,      -6.225330207,      -4.771351356,      -10.47065249
          0,           0,          22,      -6.469270609,      -6.304702688,      -6.218515009,      -4.759706986,      -10.48272904
          0,           0,          23,      -6.492841281,      -6.327746087,      -6.269154867,      -4.782685494,      -10.50122062
          0,           0,          24,      -6.514012982,      -6.359233617,      -6.301571764,      -4.803368475,      -10.51239932
          0,           0,          25,      -6.531706847,      -6.371677584,      -6.323034121,      -4.821307115,      -10.50372264
          0,           0,          26,      -6.548367404,      -6.365188112,      -6.329415565,      -4.838342229,       -10.4752221
          0,           0,          27,      -6.545241912,      -6.344400336,      -6.314355561,      -4.834558952,      -10.43716112
          0,           0,          28,      -6.545890368,       -6.32870912,      -6.276684538,      -4.834599245,      -10.40539967
          0,           0,          29,      -6.560240817,      -6.346002384,      -6.316476194,      -4.848538429,      -10.38666044
          0,           0,          30,      -6.580943506,      -6.369732944,      -6.361038597,      -4.869039493,      -10.38387962
          0,           0,          31,      -6.591829488,      -6.395284535,      -6.384662241,       -4.87979507,      -10.39535465
          0,           0,          32,      -6.574806328,      -6.341433571,      -6.315795578,      -4.862249874,      -10.41498031
          0,           0,          33,      -6.580784903,      -6.349831458,      -6.334643436,      -4.868152547,       -10.4311156
          0,           0,          34,      -6.591218833,      -6.382655399,      -6.379740739,      -4.878741358,      -10.42993863
          0,           0,          35,      -6.606658893,      -6.417997242,      -6.411290957,      -4.894336741,      -10.40837676
          0,           0,          36,      -6.587836666,      -6.364890745,      -6.334547301,      -4.875105538,      -10.36906656
          0,           0,          37,      -6.590364382,      -6.362464455,      -6.350406194,      -4.877609295,      -10.32780704
          0,           0,          38,      -6.601628984,      -6.382001591,      -6.367158737,      -4.888961699,      -10.28868861
          0,           0,          39,      -6.605761913,      -6.398593418,      -6.379715876,      -4.892934896,      -10.25722508
          0,           0,          40,      -6.603627515,      -6.390978793,      -6.368809037,      -4.890625241,      -10.23080022
          0,           0,          41,       -6.59855915,      -6.407528701,      -6.378081115,      -4.885608045,       -10.2076433
          0,           0,          42,      -6.612852083,      -6.414714034,      -6.395913666,      -4.899851265,      -10.18532438
          0,           0,          43,      -6.624786701,      -6.436047013,      -6.420556986,      -4.911806927,       -10.1640969
          0,           0,          44,      -6.642798966,      -6.466642509,      -6.454578623,      -4.929873274,       -10.1441213
          0,           0,          45,      -6.643610379,      -6.417973885,      -6.411797833,      -4.930427612,      -10.12406675
          0,           0,          46,       -6.62802512,      -6.428223447,      -6.411786131,      -4.914894931,      -10.10541647
          0,           0,          47,      -6.619390974,      -6.449332392,      -6.420786061,      -4.906424016,      -10.08914766
          0,           0,          48,      -6.640572389,      -6.448266897,      -6.428353146,      -4.927888877,      -10.07436964
          0,           0,          49,      -6.615715683,       -6.38980342,      -6.340721104,      -4.902890131,      -10.06368369
          0,           0,          50,      -6.614614319,      -6.393100083,       -6.35840149,      -4.901982095,      -10.05563174
          0,           0,          51,      -6.627429542,      -6.438015209,      -6.419779376,      -4.915043133,      -10.05086967
          0,           0,          52,      -6.621751834,      -6.455983706,      -6.437154755,      -4.909620096,      -10.04738313
          0,           0,          53,       -6.61057651,      -6.418802957,      -6.408558457,       -4.89852083,      -10.04458237
          0,           0,          54,      -6.583942274,      -6.351079736,      -6.308461624,       -4.87183851,      -10.04115255
          0,           0,          55,      -6.586738923,      -6.368569558,      -6.349558051,      -4.874801545,      -10.03683378
          0,           0,          56,      -6.605153999,      -6.401809723,      -6.400329121,      -4.893657603,      -10.02983143
          0,           0,          57,      -6.611332714,      -6.406585314,      -6.414161747,      -4.899934234,      -10.02087696
          0,           0,          58,       -6.57743964,      -6.347067453,      -6.327367732,      -4.865596631,      -10.01002306
          0,           0,          59,      -6.588440735,      -6.361255412,      -6.357507693,      -4.876930514,      -9.997753674
          0,           0,          60,      -6.612082754,      -6.395191818,      -6.399721213,      -4.901108403,      -9.984249402
          0,           0,          61,      -6.604071313,      -6.397198849,      -6.393623588,      -4.893124196,      -9.970476857
          0,           0,          62,      -6.609942067,      -6.388584677,       -6.38136832,      -4.899070851,      -9.956969325
          0,           0,          63,      -6.597733192,      -6.379286589,      -6.362419747,      -4.886822713,      -9.944301692
          0,           0,          64,       -6.60444441,      -6.389280724,      -6.379228562,      -4.893733645,      -9.932620089
