"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.4827,6.6877e-07,278.42,0,4.36e-08,0.084636,0.42397,0.0078108,0,1.3161e-07,4.9971,7.9874e+06,0,0,0,0.99999,0,,0,0,0,0
5.4817,6.6921e-07,278.37,0,4.36e-08,0.084406,0.42275,0.0071926,0,1.3171e-07,4.9963,7.9858e+06,0,0,0,0.99998,0,,0.0001804,0.0001804,0,0
5.4807,6.6966e-07,278.32,0,4.36e-08,0.084175,0.42154,0.0065744,0,1.318e-07,4.9955,7.9841e+06,0,0,0,0.99998,0,,0.0003608,0.0003608,0,0
5.4797,6.701e-07,278.27,0,4.36e-08,0.083945,0.42032,0.0059562,0,1.319e-07,4.9947,7.9825e+06,0,0,0,0.99997,0,,0.0005412,0.0005412,0,0
5.4787,6.7055e-07,278.21,0,4.36e-08,0.083715,0.41911,0.005338,0,1.3199e-07,4.9938,7.9808e+06,0,0,0,0.99997,0,,0.0007216,0.0007216,0,0
5.4777,6.7099e-07,278.16,0,4.36e-08,0.083484,0.41789,0.0047198,0,1.3209e-07,4.993,7.9792e+06,0,0,0,0.99997,0,,0.000902,0.000902,0,0
5.4767,6.7144e-07,278.11,0,4.3599e-08,0.083254,0.41668,0.0041016,0,1.3218e-07,4.9922,7.9775e+06,0,0,0,0.99996,0,,0.0010824,0.0010824,0,0
5.4757,6.7188e-07,278.06,0,4.3599e-08,0.083024,0.41546,0.0034834,0,1.3228e-07,4.9914,7.9759e+06,0,0,0,0.99996,0,,0.0012628,0.0012628,0,0
5.4748,6.7232e-07,278.01,0,4.3599e-08,0.082793,0.41425,0.0028652,0,1.3238e-07,4.9905,7.9742e+06,0,0,0,0.99995,0,,0.0014432,0.0014432,0,0
5.4738,6.7277e-07,277.96,0,4.3599e-08,0.082563,0.41303,0.002247,0,1.3247e-07,4.9897,7.9726e+06,0,0,0,0.99995,0,,0.0016236,0.0016236,0,0
5.4728,6.7321e-07,277.91,0,4.3599e-08,0.082333,0.41182,0.0016288,0,1.3257e-07,4.9889,7.9709e+06,0,0,0,0.99994,0,,0.001804,0.001804,0,0
5.4718,6.7366e-07,277.86,0,4.3599e-08,0.082105,0.41062,0.0010163,0,1.3266e-07,4.9881,7.9693e+06,0,0,0,0.99994,0,,0.0019844,0.0019844,0,0
