"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.089,4.5958e-06,1.1371e+08,0,2.6841e-05,0.094808,796.35,0.9595,0,8.4665e-07,1.3965e+06,-9.6469e+15,0,0,0,503.77,0,,0,0,0,0
90.088,4.5979e-06,1.1371e+08,0,2.6841e-05,0.094937,797.43,0.82339,0,8.4677e-07,1.3965e+06,-9.675e+15,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.087,4.6e-06,1.1371e+08,0,2.6841e-05,0.095066,798.51,0.68727,0,8.4688e-07,1.3965e+06,-9.7032e+15,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.086,4.602e-06,1.1371e+08,0,2.6841e-05,0.095195,799.6,0.55115,0,8.4699e-07,1.3965e+06,-9.7314e+15,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.085,4.6041e-06,1.137e+08,0,2.6841e-05,0.095325,800.68,0.41503,0,8.471e-07,1.3964e+06,-9.7596e+15,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.083,4.6062e-06,1.137e+08,0,2.6841e-05,0.095454,801.76,0.27891,0,8.4721e-07,1.3964e+06,-9.7878e+15,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.082,4.6082e-06,1.137e+08,0,2.6841e-05,0.095583,802.84,0.14279,0,8.4732e-07,1.3964e+06,-9.816e+15,0,0,0,503.77,0,,0.0010824,0.0010824,0,0
90.081,4.6103e-06,1.137e+08,0,2.6841e-05,0.095712,803.92,0.0066761,0,8.4743e-07,1.3964e+06,-9.8442e+15,0,0,0,503.77,0,,0.0012628,0.0012628,0,0
90.08,4.6124e-06,1.137e+08,0,2.6841e-05,0.095842,805,-0.12944,0,8.4754e-07,1.3964e+06,-9.8724e+15,0,0,0,503.77,0,,0.0014432,0.0014432,0,0
90.079,4.6145e-06,1.137e+08,0,2.6841e-05,0.095971,806.08,-0.26556,0,8.4765e-07,1.3964e+06,-9.9006e+15,0,0,0,503.77,0,,0.0016236,0.0016236,0,0
