"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.448198649,      0.9756557595,      0.6193301655,       4.660380993,      -4.454469735
          0,           0,           1,      -1.635955907,      0.8294479277,      0.4591830836,       4.472515384,      -4.568335618
          0,           0,           2,       -1.82788529,       0.698171521,      0.3041604116,        4.28077021,      -4.680091435
          0,           0,           3,      -1.993240849,      0.5744269645,      0.1716057181,       4.115568181,      -4.782064857
          0,           0,           4,      -2.093478184,      0.4561613527,     0.06179853389,       4.016093045,       -4.86978876
          0,           0,           5,      -2.140074103,      0.3573660535,    -0.01797003948,       3.969638153,      -4.942800889
          0,           0,           6,      -2.181820454,      0.2763622194,     -0.0711086235,       3.927956315,      -5.004591969
          0,           0,           7,      -2.234712732,      0.2119545787,     -0.1102371257,       3.874627879,      -5.058331074
          0,           0,           8,      -2.292155034,       0.157096957,      -0.134949775,       3.816206425,      -5.105046973
          0,           0,           9,      -2.342800902,      0.1092313017,      -0.173012305,       3.764549017,      -5.147285155
          0,           0,          10,      -2.369397492,     0.06997556702,     -0.1833052041,       3.739106776,      -5.187204033
          0,           0,          11,      -2.386854969,     0.02995968888,     -0.2085978311,       3.722499222,      -5.231465159
          0,           0,          12,      -2.392587739,    0.004479801516,     -0.2147793323,       3.718459256,       -5.27002029
          0,           0,          13,      -2.403521977,    -0.02502550012,     -0.2370129793,       3.708928222,      -5.297183035
          0,           0,          14,      -2.410253569,    -0.03893870414,      -0.231694423,       3.703130404,      -5.313380865
          0,           0,          15,      -2.419921953,    -0.05186856791,     -0.2406166402,       3.694041723,      -5.321126347
          0,           0,          16,      -2.434629962,     -0.0662714862,     -0.2445545245,       3.679566266,      -5.324147996
          0,           0,          17,       -2.44698516,    -0.07469185687,       -0.25725187,       3.667013303,      -5.325365755
          0,           0,          18,      -2.459496244,    -0.08137192568,     -0.2665210256,       3.654425303,      -5.326703762
          0,           0,          19,      -2.476415771,    -0.09054081437,     -0.2706484761,       3.637559393,      -5.328837174
          0,           0,          20,      -2.489965695,    -0.09408848183,     -0.2665967497,       3.623996693,      -5.331618716
          0,           0,          21,      -2.511086769,     -0.1073628842,     -0.2719465716,       3.603039654,       -5.33462219
          0,           0,          22,      -2.524125475,     -0.1085634956,     -0.2585650277,        3.59011967,      -5.337404015
          0,           0,          23,       -2.54351209,     -0.1219584018,     -0.2696950147,       3.570298155,      -5.339483399
          0,           0,          24,      -2.555205792,     -0.1257625761,      -0.258941321,       3.558163207,      -5.340124282
          0,           0,          25,      -2.565834021,     -0.1260322479,      -0.254549393,       3.547149233,      -5.339290984
          0,           0,          26,       -2.57871359,     -0.1359219016,     -0.2691866115,       3.533927227,      -5.335517917
          0,           0,          27,      -2.587251579,     -0.1366705094,     -0.2628683759,        3.52495538,      -5.327030967
          0,           0,          28,      -2.596439136,     -0.1376180949,     -0.2535564692,       3.515550434,      -5.313844194
          0,           0,          29,      -2.596196032,     -0.1400653284,     -0.2525718273,       3.515286703,      -5.297281934
          0,           0,          30,      -2.605471017,     -0.1459764331,     -0.2596748087,       3.505554496,      -5.278900547
          0,           0,          31,      -2.609554291,     -0.1520588658,     -0.2580980713,       3.501110676,      -5.259901481
          0,           0,          32,       -2.61009206,     -0.1530645547,     -0.2490757148,       3.500115807,      -5.240869889
          0,           0,          33,      -2.607198132,     -0.1562743553,      -0.242339083,       3.502469695,      -5.221707252
          0,           0,          34,       -2.60342072,     -0.1583508254,     -0.2368823114,       3.505454956,       -5.20192485
          0,           0,          35,      -2.600457609,     -0.1627349157,     -0.2384963355,       3.507752183,       -5.18257326
          0,           0,          36,      -2.594023443,     -0.1591499469,     -0.2239413247,       3.513812264,        -5.1634114
          0,           0,          37,      -2.585515551,     -0.1600074812,     -0.2210622926,       3.521984062,      -5.143498457
          0,           0,          38,      -2.584205995,     -0.1646624676,     -0.2297223767,       3.522940832,      -5.122215041
