"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.08,4.5945e-06,1.137e+08,0,2.6841e-05,0.09586,805.16,0.96767,0,8.4667e-07,1.3964e+06,-9.859e+15,0,0,0,503.77,0,,0,0,0,0
90.079,4.5965e-06,1.137e+08,0,2.6841e-05,0.095989,806.24,0.83175,0,8.4678e-07,1.3964e+06,-9.8871e+15,0,0,0,503.77,0,,0.0001804,0.0001804,0,0
90.078,4.5985e-06,1.137e+08,0,2.6841e-05,0.096118,807.32,0.69583,0,8.4689e-07,1.3964e+06,-9.9152e+15,0,0,0,503.77,0,,0.0003608,0.0003608,0,0
90.077,4.6006e-06,1.1369e+08,0,2.6841e-05,0.096247,808.4,0.55991,0,8.47e-07,1.3964e+06,-9.9433e+15,0,0,0,503.77,0,,0.0005412,0.0005412,0,0
90.076,4.6026e-06,1.1369e+08,0,2.6841e-05,0.096376,809.47,0.42399,0,8.4711e-07,1.3964e+06,-9.9714e+15,0,0,0,503.77,0,,0.0007216,0.0007216,0,0
90.074,4.6046e-06,1.1369e+08,0,2.6841e-05,0.096505,810.55,0.28807,0,8.4722e-07,1.3964e+06,-9.9995e+15,0,0,0,503.77,0,,0.000902,0.000902,0,0
90.073,4.6067e-06,1.1369e+08,0,2.6841e-05,0.096634,811.63,0.15215,0,8.4732e-07,1.3964e+06,-1.0028e+16,0,0,0,503.77,0,,0.0010824,0.0010824,0,0
90.072,4.6087e-06,1.1369e+08,0,2.6841e-05,0.096763,812.71,0.016232,0,8.4743e-07,1.3963e+06,-1.0056e+16,0,0,0,503.77,0,,0.0012628,0.0012628,0,0
90.071,4.6107e-06,1.1369e+08,0,2.6841e-05,0.096892,813.79,-0.11969,0,8.4754e-07,1.3963e+06,-1.0084e+16,0,0,0,503.77,0,,0.0014432,0.0014432,0,0
90.07,4.6128e-06,1.1369e+08,0,2.6841e-05,0.097021,814.87,-0.25561,0,8.4765e-07,1.3963e+06,-1.0112e+16,0,0,0,503.77,0,,0.0016236,0.0016236,0,0
90.069,4.6148e-06,1.1368e+08,0,2.6841e-05,0.097151,815.95,-0.39153,0,8.4776e-07,1.3963e+06,-1.014e+16,0,0,0,503.77,0,,0.001804,0.001804,0,0
90.067,4.6169e-06,1.1368e+08,0,2.6841e-05,0.097281,817.04,-0.52746,0,8.4787e-07,1.3963e+06,-1.0168e+16,0,0,0,503.77,0,,0.0019844,0.0019844,0,0
90.065,4.6223e-06,1.1368e+08,0,2.6841e-05,0.097493,818.82,-0.66412,0,8.4815e-07,1.3963e+06,-1.0215e+16,0,0,0,503.76,0,,0.0021648,0.0021648,0,0
90.063,4.6276e-06,1.1368e+08,0,2.6841e-05,0.097705,820.59,-0.80078,0,8.4842e-07,1.3963e+06,-1.0263e+16,0,0,0,503.76,0,,0.0023452,0.0023452,0,0
