"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.6611,7.7676e+05,0,1.7679e-05,0.15961,200.71,-1.0082,0,3.085e+05,-2.5004e+16,0,0,0,283.72,0,,15.52,15.52,0,0
3.6609,7.7673e+05,0,1.7678e-05,0.1599,201.05,-1.0203,0,3.0848e+05,-2.5096e+16,0,0,0,283.72,0,,15.68,15.68,0,0
3.6608,7.767e+05,0,1.7678e-05,0.16018,201.39,-1.0325,0,3.0846e+05,-2.5188e+16,0,0,0,283.71,0,,15.84,15.84,0,0
3.6606,7.7667e+05,0,1.7678e-05,0.16046,201.74,-1.0446,0,3.0844e+05,-2.528e+16,0,0,0,283.71,0,,16,16,0,0
3.6604,7.7664e+05,0,1.7678e-05,0.16074,202.08,-1.0568,0,3.0842e+05,-2.5372e+16,0,0,0,283.7,0,,16.16,16.16,0,0
3.6602,7.7661e+05,0,1.7677e-05,0.16102,202.42,-1.0689,0,3.084e+05,-2.5464e+16,0,0,0,283.7,0,,16.32,16.32,0,0
3.6601,7.7658e+05,0,1.7677e-05,0.16131,202.76,-1.0811,0,3.0838e+05,-2.5556e+16,0,0,0,283.69,0,,16.48,16.48,0,0
3.6599,7.7655e+05,0,1.7677e-05,0.16159,203.11,-1.0932,0,3.0836e+05,-2.5648e+16,0,0,0,283.69,0,,16.64,16.64,0,0
3.6597,7.7651e+05,0,1.7677e-05,0.16187,203.45,-1.1053,0,3.0834e+05,-2.574e+16,0,0,0,283.68,0,,16.8,16.8,0,0
3.6595,7.7648e+05,0,1.7676e-05,0.16215,203.79,-1.1175,0,3.0832e+05,-2.5833e+16,0,0,0,283.68,0,,16.96,16.96,0,0
3.6594,7.7645e+05,0,1.7676e-05,0.16244,204.14,-1.1296,0,3.083e+05,-2.5925e+16,0,0,0,283.67,0,,17.12,17.12,0,0
3.6592,7.7642e+05,0,1.7676e-05,0.16272,204.48,-1.1418,0,3.0828e+05,-2.6017e+16,0,0,0,283.66,0,,17.28,17.28,0,0
3.659,7.7639e+05,0,1.7676e-05,0.163,204.82,-1.1539,0,3.0826e+05,-2.6109e+16,0,0,0,283.66,0,,17.44,17.44,0,0
3.6588,7.7636e+05,0,1.7675e-05,0.16328,205.16,-1.1661,0,3.0824e+05,-2.6201e+16,0,0,0,283.65,0,,17.6,17.6,0,0
3.6587,7.7633e+05,0,1.7675e-05,0.16356,205.51,-1.1782,0,3.0822e+05,-2.6293e+16,0,0,0,283.65,0,,17.76,17.76,0,0
3.6585,7.763e+05,0,1.7675e-05,0.16385,205.85,-1.1903,0,3.082e+05,-2.6385e+16,0,0,0,283.64,0,,17.92,17.92,0,0
3.6583,7.7627e+05,0,1.7674e-05,0.16413,206.19,-1.2025,0,3.0818e+05,-2.6477e+16,0,0,0,283.64,0,,18.08,18.08,0,0
3.6582,7.7623e+05,0,1.7674e-05,0.16441,206.53,-1.2146,0,3.0816e+05,-2.6569e+16,0,0,0,283.63,0,,18.24,18.24,0,0
3.658,7.762e+05,0,1.7674e-05,0.16469,206.88,-1.2268,0,3.0814e+05,-2.6661e+16,0,0,0,283.63,0,,18.4,18.4,0,0
3.6578,7.7617e+05,0,1.7674e-05,0.16497,207.22,-1.2389,0,3.0812e+05,-2.6753e+16,0,0,0,283.62,0,,18.56,18.56,0,0
3.6576,7.7614e+05,0,1.7673e-05,0.16526,207.56,-1.2511,0,3.081e+05,-2.6845e+16,0,0,0,283.62,0,,18.72,18.72,0,0
3.6575,7.7611e+05,0,1.7673e-05,0.16554,207.91,-1.2632,0,3.0808e+05,-2.6937e+16,0,0,0,283.61,0,,18.88,18.88,0,0
3.6573,7.7608e+05,0,1.7673e-05,0.16582,208.25,-1.2754,0,3.0806e+05,-2.703e+16,0,0,0,283.61,0,,19.04,19.04,0,0
3.6571,7.7605e+05,0,1.7673e-05,0.1661,208.59,-1.2875,0,3.0804e+05,-2.7122e+16,0,0,0,283.6,0,,19.2,19.2,0,0
3.6569,7.7602e+05,0,1.7672e-05,0.16638,208.93,-1.2996,0,3.0802e+05,-2.7214e+16,0,0,0,283.6,0,,19.36,19.36,0,0
3.6568,7.7599e+05,0,1.7672e-05,0.16667,209.28,-1.3118,0,3.08e+05,-2.7306e+16,0,0,0,283.59,0,,19.52,19.52,0,0
3.6566,7.7595e+05,0,1.7672e-05,0.16695,209.62,-1.3239,0,3.0798e+05,-2.7398e+16,0,0,0,283.59,0,,19.68,19.68,0,0
3.6564,7.7592e+05,0,1.7672e-05,0.16723,209.96,-1.3361,0,3.0796e+05,-2.749e+16,0,0,0,283.58,0,,19.84,19.84,0,0
3.6562,7.7589e+05,0,1.7671e-05,0.16751,210.3,-1.3482,0,3.0794e+05,-2.7582e+16,0,0,0,283.58,0,,20,20,0,0
3.656,7.7586e+05,0,1.7671e-05,0.16788,210.75,-1.366,0,3.0791e+05,-2.7698e+16,0,0,0,283.57,0,,20.16,20.16,0,0
3.6558,7.7582e+05,0,1.7671e-05,0.16825,211.2,-1.3838,0,3.0789e+05,-2.7814e+16,0,0,0,283.56,0,,20.32,20.32,0,0
3.6556,7.7578e+05,0,1.767e-05,0.16862,211.65,-1.4017,0,3.0786e+05,-2.793e+16,0,0,0,283.56,0,,20.48,20.48,0,0
3.6554,7.7575e+05,0,1.767e-05,0.16899,212.1,-1.4195,0,3.0784e+05,-2.8045e+16,0,0,0,283.55,0,,20.64,20.64,0,0
3.6552,7.7571e+05,0,1.767e-05,0.16936,212.54,-1.4373,0,3.0781e+05,-2.8161e+16,0,0,0,283.54,0,,20.8,20.8,0,0
3.655,7.7567e+05,0,1.7669e-05,0.16973,212.99,-1.4551,0,3.0778e+05,-2.8277e+16,0,0,0,283.54,0,,20.96,20.96,0,0
3.6548,7.7564e+05,0,1.7669e-05,0.1701,213.44,-1.4729,0,3.0776e+05,-2.8393e+16,0,0,0,283.53,0,,21.12,21.12,0,0
