"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.8736,1.0436e+06,0,1.7824e-05,0.14481,243.67,-0.056541,0,4.1502e+05,-2.0759e+16,0,0,0,286.72,0,,2.4,2.4,0,0
4.8736,1.0436e+06,0,1.7824e-05,0.14486,243.77,-0.063121,0,4.1502e+05,-2.0775e+16,0,0,0,286.72,0,,2.56,2.56,0,0
4.8736,1.0436e+06,0,1.7824e-05,0.14492,243.86,-0.0697,0,4.1501e+05,-2.079e+16,0,0,0,286.72,0,,2.72,2.72,0,0
4.8735,1.0436e+06,0,1.7824e-05,0.14497,243.95,-0.076279,0,4.1501e+05,-2.0806e+16,0,0,0,286.72,0,,2.88,2.88,0,0
4.8735,1.0436e+06,0,1.7824e-05,0.14503,244.04,-0.082859,0,4.15e+05,-2.0821e+16,0,0,0,286.72,0,,3.04,3.04,0,0
4.8735,1.0436e+06,0,1.7824e-05,0.14508,244.13,-0.089438,0,4.15e+05,-2.0837e+16,0,0,0,286.72,0,,3.2,3.2,0,0
4.8734,1.0436e+06,0,1.7824e-05,0.14514,244.22,-0.096018,0,4.1499e+05,-2.0853e+16,0,0,0,286.72,0,,3.36,3.36,0,0
4.8734,1.0436e+06,0,1.7824e-05,0.1452,244.32,-0.1026,0,4.1499e+05,-2.0868e+16,0,0,0,286.71,0,,3.52,3.52,0,0
4.8733,1.0436e+06,0,1.7824e-05,0.14525,244.41,-0.10918,0,4.1498e+05,-2.0884e+16,0,0,0,286.71,0,,3.68,3.68,0,0
4.8733,1.0436e+06,0,1.7824e-05,0.14531,244.5,-0.11576,0,4.1498e+05,-2.09e+16,0,0,0,286.71,0,,3.84,3.84,0,0
4.8733,1.0436e+06,0,1.7823e-05,0.14536,244.59,-0.12234,0,4.1497e+05,-2.0915e+16,0,0,0,286.71,0,,4,4,0,0
4.8732,1.0436e+06,0,1.7823e-05,0.14544,244.72,-0.12879,0,4.1497e+05,-2.0941e+16,0,0,0,286.71,0,,4.16,4.16,0,0
4.8731,1.0435e+06,0,1.7823e-05,0.14553,244.86,-0.13523,0,4.1496e+05,-2.0967e+16,0,0,0,286.71,0,,4.32,4.32,0,0
4.8731,1.0435e+06,0,1.7823e-05,0.14561,245,-0.14166,0,4.1495e+05,-2.0993e+16,0,0,0,286.71,0,,4.48,4.48,0,0
4.873,1.0435e+06,0,1.7823e-05,0.1457,245.14,-0.1481,0,4.1494e+05,-2.1019e+16,0,0,0,286.71,0,,4.64,4.64,0,0
4.8729,1.0435e+06,0,1.7823e-05,0.14578,245.27,-0.15454,0,4.1494e+05,-2.1045e+16,0,0,0,286.7,0,,4.8,4.8,0,0
4.8729,1.0435e+06,0,1.7823e-05,0.14587,245.41,-0.16098,0,4.1493e+05,-2.1071e+16,0,0,0,286.7,0,,4.96,4.96,0,0
4.8728,1.0435e+06,0,1.7823e-05,0.14595,245.55,-0.16742,0,4.1492e+05,-2.1097e+16,0,0,0,286.7,0,,5.12,5.12,0,0
4.8727,1.0435e+06,0,1.7823e-05,0.14603,245.69,-0.17386,0,4.1491e+05,-2.1123e+16,0,0,0,286.7,0,,5.28,5.28,0,0
4.8727,1.0435e+06,0,1.7823e-05,0.14612,245.82,-0.1803,0,4.1491e+05,-2.1149e+16,0,0,0,286.7,0,,5.44,5.44,0,0
4.8726,1.0435e+06,0,1.7823e-05,0.1462,245.96,-0.18674,0,4.149e+05,-2.1176e+16,0,0,0,286.7,0,,5.6,5.6,0,0
4.8726,1.0434e+06,0,1.7823e-05,0.14629,246.1,-0.19318,0,4.1489e+05,-2.1202e+16,0,0,0,286.69,0,,5.76,5.76,0,0
4.8725,1.0434e+06,0,1.7823e-05,0.14637,246.24,-0.19962,0,4.1488e+05,-2.1228e+16,0,0,0,286.69,0,,5.92,5.92,0,0
4.8724,1.0434e+06,0,1.7823e-05,0.14646,246.39,-0.20584,0,4.1487e+05,-2.1257e+16,0,0,0,286.69,0,,6.08,6.08,0,0
4.8723,1.0434e+06,0,1.7822e-05,0.14658,246.57,-0.21172,0,4.1486e+05,-2.1291e+16,0,0,0,286.69,0,,6.24,6.24,0,0
4.8722,1.0434e+06,0,1.7822e-05,0.14669,246.76,-0.2176,0,4.1485e+05,-2.1325e+16,0,0,0,286.69,0,,6.4,6.4,0,0
4.8722,1.0434e+06,0,1.7822e-05,0.1468,246.94,-0.22348,0,4.1484e+05,-2.1359e+16,0,0,0,286.69,0,,6.56,6.56,0,0
4.8721,1.0434e+06,0,1.7822e-05,0.14691,247.12,-0.22936,0,4.1483e+05,-2.1393e+16,0,0,0,286.68,0,,6.72,6.72,0,0
4.872,1.0433e+06,0,1.7822e-05,0.14702,247.31,-0.23524,0,4.1482e+05,-2.1427e+16,0,0,0,286.68,0,,6.88,6.88,0,0
4.8719,1.0433e+06,0,1.7822e-05,0.14714,247.49,-0.24112,0,4.1481e+05,-2.1461e+16,0,0,0,286.68,0,,7.04,7.04,0,0
4.8718,1.0433e+06,0,1.7822e-05,0.14725,247.67,-0.247,0,4.148e+05,-2.1495e+16,0,0,0,286.68,0,,7.2,7.2,0,0
4.8717,1.0433e+06,0,1.7822e-05,0.14736,247.86,-0.25288,0,4.1479e+05,-2.1529e+16,0,0,0,286.68,0,,7.36,7.36,0,0
4.8716,1.0433e+06,0,1.7822e-05,0.14747,248.04,-0.25876,0,4.1478e+05,-2.1563e+16,0,0,0,286.67,0,,7.52,7.52,0,0
4.8716,1.0433e+06,0,1.7822e-05,0.14758,248.22,-0.26464,0,4.1477e+05,-2.1597e+16,0,0,0,286.67,0,,7.68,7.68,0,0
4.8715,1.0432e+06,0,1.7822e-05,0.14769,248.4,-0.27052,0,4.1476e+05,-2.1631e+16,0,0,0,286.67,0,,7.84,7.84,0,0
4.8714,1.0432e+06,0,1.7821e-05,0.14781,248.59,-0.2764,0,4.1475e+05,-2.1665e+16,0,0,0,286.67,0,,8,8,0,0
4.8713,1.0432e+06,0,1.7821e-05,0.14794,248.8,-0.28231,0,4.1474e+05,-2.1704e+16,0,0,0,286.67,0,,8.16,8.16,0,0
4.8712,1.0432e+06,0,1.7821e-05,0.14808,249.03,-0.28824,0,4.1473e+05,-2.1746e+16,0,0,0,286.66,0,,8.32,8.32,0,0
4.8711,1.0432e+06,0,1.7821e-05,0.14822,249.26,-0.29417,0,4.1472e+05,-2.1788e+16,0,0,0,286.66,0,,8.48,8.48,0,0
4.871,1.0432e+06,0,1.7821e-05,0.14836,249.49,-0.3001,0,4.147e+05,-2.1829e+16,0,0,0,286.66,0,,8.64,8.64,0,0
4.8709,1.0431e+06,0,1.7821e-05,0.1485,249.72,-0.30603,0,4.1469e+05,-2.1871e+16,0,0,0,286.66,0,,8.8,8.8,0,0
4.8708,1.0431e+06,0,1.7821e-05,0.14864,249.95,-0.31196,0,4.1468e+05,-2.1913e+16,0,0,0,286.66,0,,8.96,8.96,0,0
4.8707,1.0431e+06,0,1.7821e-05,0.14878,250.18,-0.31788,0,4.1467e+05,-2.1955e+16,0,0,0,286.65,0,,9.12,9.12,0,0
4.8706,1.0431e+06,0,1.7821e-05,0.14892,250.41,-0.32381,0,4.1466e+05,-2.1997e+16,0,0,0,286.65,0,,9.28,9.28,0,0
4.8705,1.0431e+06,0,1.782e-05,0.14906,250.63,-0.32974,0,4.1464e+05,-2.2039e+16,0,0,0,286.65,0,,9.44,9.44,0,0
4.8703,1.043e+06,0,1.782e-05,0.1492,250.86,-0.33567,0,4.1463e+05,-2.208e+16,0,0,0,286.65,0,,9.6,9.6,0,0
4.8702,1.043e+06,0,1.782e-05,0.14934,251.09,-0.3416,0,4.1462e+05,-2.2122e+16,0,0,0,286.64,0,,9.76,9.76,0,0
4.8701,1.043e+06,0,1.782e-05,0.14948,251.32,-0.34753,0,4.1461e+05,-2.2164e+16,0,0,0,286.64,0,,9.92,9.92,0,0
4.87,1.043e+06,0,1.782e-05,0.14962,251.55,-0.35346,0,4.1459e+05,-2.2206e+16,0,0,0,286.64,0,,10.08,10.08,0,0
4.8699,1.043e+06,0,1.782e-05,0.14979,251.83,-0.35965,0,4.1458e+05,-2.2257e+16,0,0,0,286.64,0,,10.24,10.24,0,0
4.8698,1.0429e+06,0,1.782e-05,0.14996,252.11,-0.36586,0,4.1456e+05,-2.2309e+16,0,0,0,286.63,0,,10.4,10.4,0,0
4.8696,1.0429e+06,0,1.782e-05,0.15013,252.38,-0.37208,0,4.1455e+05,-2.2362e+16,0,0,0,286.63,0,,10.56,10.56,0,0
4.8695,1.0429e+06,0,1.7819e-05,0.1503,252.66,-0.37829,0,4.1453e+05,-2.2414e+16,0,0,0,286.63,0,,10.72,10.72,0,0
4.8694,1.0429e+06,0,1.7819e-05,0.15047,252.94,-0.38451,0,4.1452e+05,-2.2466e+16,0,0,0,286.62,0,,10.88,10.88,0,0
4.8692,1.0428e+06,0,1.7819e-05,0.15064,253.22,-0.39072,0,4.145e+05,-2.2519e+16,0,0,0,286.62,0,,11.04,11.04,0,0
4.8691,1.0428e+06,0,1.7819e-05,0.15081,253.5,-0.39694,0,4.1449e+05,-2.2571e+16,0,0,0,286.62,0,,11.2,11.2,0,0
4.869,1.0428e+06,0,1.7819e-05,0.15098,253.78,-0.40315,0,4.1447e+05,-2.2623e+16,0,0,0,286.62,0,,11.36,11.36,0,0
4.8689,1.0428e+06,0,1.7819e-05,0.15115,254.06,-0.40937,0,4.1446e+05,-2.2676e+16,0,0,0,286.61,0,,11.52,11.52,0,0
4.8687,1.0427e+06,0,1.7819e-05,0.15132,254.34,-0.41558,0,4.1444e+05,-2.2728e+16,0,0,0,286.61,0,,11.68,11.68,0,0
4.8686,1.0427e+06,0,1.7818e-05,0.1515,254.62,-0.4218,0,4.1442e+05,-2.278e+16,0,0,0,286.61,0,,11.84,11.84,0,0
4.8685,1.0427e+06,0,1.7818e-05,0.15167,254.9,-0.42801,0,4.1441e+05,-2.2833e+16,0,0,0,286.6,0,,12,12,0,0
4.8683,1.0427e+06,0,1.7818e-05,0.15184,255.18,-0.43428,0,4.1439e+05,-2.2887e+16,0,0,0,286.6,0,,12.16,12.16,0,0
4.8682,1.0426e+06,0,1.7818e-05,0.15205,255.51,-0.44087,0,4.1437e+05,-2.295e+16,0,0,0,286.6,0,,12.32,12.32,0,0
4.868,1.0426e+06,0,1.7818e-05,0.15225,255.85,-0.44746,0,4.1436e+05,-2.3013e+16,0,0,0,286.59,0,,12.48,12.48,0,0
4.8678,1.0426e+06,0,1.7818e-05,0.15245,256.18,-0.45405,0,4.1434e+05,-2.3076e+16,0,0,0,286.59,0,,12.64,12.64,0,0
4.8677,1.0426e+06,0,1.7817e-05,0.15266,256.51,-0.46064,0,4.1432e+05,-2.3139e+16,0,0,0,286.59,0,,12.8,12.8,0,0
4.8675,1.0425e+06,0,1.7817e-05,0.15286,256.84,-0.46723,0,4.143e+05,-2.3202e+16,0,0,0,286.58,0,,12.96,12.96,0,0
4.8674,1.0425e+06,0,1.7817e-05,0.15306,257.18,-0.47382,0,4.1428e+05,-2.3265e+16,0,0,0,286.58,0,,13.12,13.12,0,0
4.8672,1.0425e+06,0,1.7817e-05,0.15327,257.51,-0.48041,0,4.1426e+05,-2.3328e+16,0,0,0,286.58,0,,13.28,13.28,0,0
4.8671,1.0424e+06,0,1.7817e-05,0.15347,257.84,-0.487,0,4.1424e+05,-2.3391e+16,0,0,0,286.57,0,,13.44,13.44,0,0
4.8669,1.0424e+06,0,1.7817e-05,0.15367,258.17,-0.49359,0,4.1423e+05,-2.3454e+16,0,0,0,286.57,0,,13.6,13.6,0,0
4.8667,1.0424e+06,0,1.7816e-05,0.15388,258.5,-0.50018,0,4.1421e+05,-2.3517e+16,0,0,0,286.57,0,,13.76,13.76,0,0
4.8666,1.0424e+06,0,1.7816e-05,0.15408,258.84,-0.50677,0,4.1419e+05,-2.358e+16,0,0,0,286.56,0,,13.92,13.92,0,0
4.8664,1.0423e+06,0,1.7816e-05,0.15429,259.17,-0.51336,0,4.1417e+05,-2.3643e+16,0,0,0,286.56,0,,14.08,14.08,0,0
4.8663,1.0423e+06,0,1.7816e-05,0.1545,259.51,-0.52005,0,4.1415e+05,-2.3709e+16,0,0,0,286.55,0,,14.24,14.24,0,0
4.8661,1.0423e+06,0,1.7816e-05,0.15474,259.9,-0.52713,0,4.1413e+05,-2.3784e+16,0,0,0,286.55,0,,14.4,14.4,0,0
4.8659,1.0422e+06,0,1.7815e-05,0.15497,260.29,-0.5342,0,4.1411e+05,-2.3859e+16,0,0,0,286.55,0,,14.56,14.56,0,0
4.8657,1.0422e+06,0,1.7815e-05,0.15521,260.68,-0.54128,0,4.1408e+05,-2.3935e+16,0,0,0,286.54,0,,14.72,14.72,0,0
4.8655,1.0422e+06,0,1.7815e-05,0.15545,261.07,-0.54836,0,4.1406e+05,-2.401e+16,0,0,0,286.54,0,,14.88,14.88,0,0
4.8653,1.0421e+06,0,1.7815e-05,0.15569,261.46,-0.55544,0,4.1404e+05,-2.4085e+16,0,0,0,286.53,0,,15.04,15.04,0,0
4.8651,1.0421e+06,0,1.7815e-05,0.15593,261.85,-0.56251,0,4.1402e+05,-2.4161e+16,0,0,0,286.53,0,,15.2,15.2,0,0
4.8649,1.0421e+06,0,1.7814e-05,0.15617,262.24,-0.56959,0,4.14e+05,-2.4236e+16,0,0,0,286.52,0,,15.36,15.36,0,0
4.8647,1.042e+06,0,1.7814e-05,0.15641,262.63,-0.57667,0,4.1397e+05,-2.4311e+16,0,0,0,286.52,0,,15.52,15.52,0,0
4.8646,1.042e+06,0,1.7814e-05,0.15665,263.02,-0.58374,0,4.1395e+05,-2.4387e+16,0,0,0,286.52,0,,15.68,15.68,0,0
4.8644,1.042e+06,0,1.7814e-05,0.15689,263.41,-0.59082,0,4.1393e+05,-2.4462e+16,0,0,0,286.51,0,,15.84,15.84,0,0
4.8642,1.0419e+06,0,1.7814e-05,0.15713,263.8,-0.5979,0,4.1391e+05,-2.4537e+16,0,0,0,286.51,0,,16,16,0,0
4.864,1.0419e+06,0,1.7813e-05,0.15737,264.19,-0.60498,0,4.1388e+05,-2.4613e+16,0,0,0,286.5,0,,16.16,16.16,0,0
4.8638,1.0418e+06,0,1.7813e-05,0.15762,264.59,-0.61218,0,4.1386e+05,-2.4691e+16,0,0,0,286.5,0,,16.32,16.32,0,0
4.8636,1.0418e+06,0,1.7813e-05,0.15789,265.05,-0.61976,0,4.1383e+05,-2.478e+16,0,0,0,286.49,0,,16.48,16.48,0,0
4.8633,1.0418e+06,0,1.7813e-05,0.15817,265.5,-0.62735,0,4.1381e+05,-2.4869e+16,0,0,0,286.49,0,,16.64,16.64,0,0
4.8631,1.0417e+06,0,1.7812e-05,0.15845,265.95,-0.63493,0,4.1378e+05,-2.4958e+16,0,0,0,286.48,0,,16.8,16.8,0,0
4.8629,1.0417e+06,0,1.7812e-05,0.15873,266.4,-0.64252,0,4.1376e+05,-2.5047e+16,0,0,0,286.48,0,,16.96,16.96,0,0
4.8627,1.0416e+06,0,1.7812e-05,0.15901,266.85,-0.6501,0,4.1373e+05,-2.5136e+16,0,0,0,286.47,0,,17.12,17.12,0,0
4.8625,1.0416e+06,0,1.7812e-05,0.15929,267.31,-0.65769,0,4.137e+05,-2.5225e+16,0,0,0,286.47,0,,17.28,17.28,0,0
4.8622,1.0416e+06,0,1.7812e-05,0.15956,267.76,-0.66528,0,4.1368e+05,-2.5314e+16,0,0,0,286.46,0,,17.44,17.44,0,0
4.862,1.0415e+06,0,1.7811e-05,0.15984,268.21,-0.67286,0,4.1365e+05,-2.5403e+16,0,0,0,286.46,0,,17.6,17.6,0,0
4.8618,1.0415e+06,0,1.7811e-05,0.16012,268.66,-0.68045,0,4.1362e+05,-2.5492e+16,0,0,0,286.45,0,,17.76,17.76,0,0
4.8616,1.0414e+06,0,1.7811e-05,0.1604,269.11,-0.68803,0,4.136e+05,-2.5581e+16,0,0,0,286.45,0,,17.92,17.92,0,0
4.8613,1.0414e+06,0,1.7811e-05,0.16068,269.57,-0.69562,0,4.1357e+05,-2.567e+16,0,0,0,286.44,0,,18.08,18.08,0,0
4.8611,1.0414e+06,0,1.781e-05,0.16095,270.02,-0.70321,0,4.1355e+05,-2.5759e+16,0,0,0,286.44,0,,18.24,18.24,0,0
4.8609,1.0413e+06,0,1.781e-05,0.16124,270.49,-0.71096,0,4.1352e+05,-2.5852e+16,0,0,0,286.43,0,,18.4,18.4,0,0
4.8606,1.0413e+06,0,1.781e-05,0.16156,271.01,-0.71918,0,4.1349e+05,-2.5956e+16,0,0,0,286.43,0,,18.56,18.56,0,0
4.8604,1.0412e+06,0,1.7809e-05,0.16188,271.53,-0.7274,0,4.1346e+05,-2.606e+16,0,0,0,286.42,0,,18.72,18.72,0,0
4.8601,1.0412e+06,0,1.7809e-05,0.1622,272.05,-0.73562,0,4.1343e+05,-2.6164e+16,0,0,0,286.42,0,,18.88,18.88,0,0
4.8598,1.0411e+06,0,1.7809e-05,0.16252,272.57,-0.74385,0,4.134e+05,-2.6268e+16,0,0,0,286.41,0,,19.04,19.04,0,0
4.8596,1.0411e+06,0,1.7809e-05,0.16284,273.09,-0.75207,0,4.1337e+05,-2.6372e+16,0,0,0,286.4,0,,19.2,19.2,0,0
4.8593,1.041e+06,0,1.7808e-05,0.16316,273.61,-0.76029,0,4.1333e+05,-2.6476e+16,0,0,0,286.4,0,,19.36,19.36,0,0
4.8591,1.041e+06,0,1.7808e-05,0.16348,274.12,-0.76851,0,4.133e+05,-2.658e+16,0,0,0,286.39,0,,19.52,19.52,0,0
4.8588,1.0409e+06,0,1.7808e-05,0.16381,274.64,-0.77673,0,4.1327e+05,-2.6684e+16,0,0,0,286.39,0,,19.68,19.68,0,0
4.8585,1.0409e+06,0,1.7807e-05,0.16413,275.16,-0.78495,0,4.1324e+05,-2.6788e+16,0,0,0,286.38,0,,19.84,19.84,0,0
4.8583,1.0409e+06,0,1.7807e-05,0.16445,275.68,-0.79317,0,4.1321e+05,-2.6892e+16,0,0,0,286.37,0,,20,20,0,0
4.858,1.0408e+06,0,1.7807e-05,0.16477,276.2,-0.8014,0,4.1318e+05,-2.6996e+16,0,0,0,286.37,0,,20.16,20.16,0,0
4.8578,1.0408e+06,0,1.7807e-05,0.16509,276.72,-0.80962,0,4.1315e+05,-2.71e+16,0,0,0,286.36,0,,20.32,20.32,0,0
4.8575,1.0407e+06,0,1.7806e-05,0.16541,277.25,-0.81791,0,4.1312e+05,-2.7205e+16,0,0,0,286.36,0,,20.48,20.48,0,0
4.8572,1.0407e+06,0,1.7806e-05,0.16578,277.84,-0.82689,0,4.1308e+05,-2.7328e+16,0,0,0,286.35,0,,20.64,20.64,0,0
4.8569,1.0406e+06,0,1.7806e-05,0.16614,278.44,-0.83587,0,4.1305e+05,-2.745e+16,0,0,0,286.34,0,,20.8,20.8,0,0
4.8566,1.0405e+06,0,1.7805e-05,0.16651,279.03,-0.84485,0,4.1301e+05,-2.7572e+16,0,0,0,286.34,0,,20.96,20.96,0,0
4.8563,1.0405e+06,0,1.7805e-05,0.16688,279.62,-0.85383,0,4.1298e+05,-2.7694e+16,0,0,0,286.33,0,,21.12,21.12,0,0
4.856,1.0404e+06,0,1.7805e-05,0.16725,280.22,-0.86281,0,4.1294e+05,-2.7817e+16,0,0,0,286.32,0,,21.28,21.28,0,0
4.8557,1.0404e+06,0,1.7804e-05,0.16761,280.81,-0.87178,0,4.129e+05,-2.7939e+16,0,0,0,286.31,0,,21.44,21.44,0,0
4.8554,1.0403e+06,0,1.7804e-05,0.16798,281.4,-0.88076,0,4.1287e+05,-2.8061e+16,0,0,0,286.31,0,,21.6,21.6,0,0
4.855,1.0403e+06,0,1.7804e-05,0.16835,282,-0.88974,0,4.1283e+05,-2.8183e+16,0,0,0,286.3,0,,21.76,21.76,0,0
4.8547,1.0402e+06,0,1.7803e-05,0.16871,282.59,-0.89872,0,4.128e+05,-2.8306e+16,0,0,0,286.29,0,,21.92,21.92,0,0
4.8544,1.0402e+06,0,1.7803e-05,0.16908,283.18,-0.9077,0,4.1276e+05,-2.8428e+16,0,0,0,286.29,0,,22.08,22.08,0,0
4.8541,1.0401e+06,0,1.7803e-05,0.16945,283.78,-0.91668,0,4.1272e+05,-2.855e+16,0,0,0,286.28,0,,22.24,22.24,0,0
4.8538,1.04e+06,0,1.7802e-05,0.16981,284.37,-0.92566,0,4.1269e+05,-2.8672e+16,0,0,0,286.27,0,,22.4,22.4,0,0
4.8535,1.04e+06,0,1.7802e-05,0.17018,284.97,-0.93463,0,4.1265e+05,-2.8795e+16,0,0,0,286.27,0,,22.56,22.56,0,0
4.8532,1.0399e+06,0,1.7802e-05,0.1706,285.63,-0.94432,0,4.1261e+05,-2.8936e+16,0,0,0,286.26,0,,22.72,22.72,0,0
4.8528,1.0399e+06,0,1.7801e-05,0.17101,286.31,-0.95405,0,4.1257e+05,-2.908e+16,0,0,0,286.25,0,,22.88,22.88,0,0
4.8524,1.0398e+06,0,1.7801e-05,0.17143,286.98,-0.96379,0,4.1253e+05,-2.9223e+16,0,0,0,286.24,0,,23.04,23.04,0,0
4.8521,1.0397e+06,0,1.78e-05,0.17185,287.66,-0.97353,0,4.1248e+05,-2.9366e+16,0,0,0,286.23,0,,23.2,23.2,0,0
4.8517,1.0397e+06,0,1.78e-05,0.17227,288.33,-0.98326,0,4.1244e+05,-2.951e+16,0,0,0,286.23,0,,23.36,23.36,0,0
4.8514,1.0396e+06,0,1.78e-05,0.17269,289,-0.993,0,4.124e+05,-2.9653e+16,0,0,0,286.22,0,,23.52,23.52,0,0
4.851,1.0395e+06,0,1.7799e-05,0.1731,289.68,-1.0027,0,4.1236e+05,-2.9796e+16,0,0,0,286.21,0,,23.68,23.68,0,0
4.8507,1.0395e+06,0,1.7799e-05,0.17352,290.35,-1.0125,0,4.1231e+05,-2.9939e+16,0,0,0,286.2,0,,23.84,23.84,0,0
4.8503,1.0394e+06,0,1.7798e-05,0.17394,291.03,-1.0222,0,4.1227e+05,-3.0083e+16,0,0,0,286.19,0,,24,24,0,0
4.8499,1.0393e+06,0,1.7798e-05,0.17436,291.7,-1.0319,0,4.1223e+05,-3.0226e+16,0,0,0,286.18,0,,24.16,24.16,0,0
4.8496,1.0393e+06,0,1.7798e-05,0.17478,292.37,-1.0417,0,4.1219e+05,-3.0369e+16,0,0,0,286.18,0,,24.32,24.32,0,0
4.8492,1.0392e+06,0,1.7797e-05,0.17519,293.05,-1.0514,0,4.1214e+05,-3.0513e+16,0,0,0,286.17,0,,24.48,24.48,0,0
4.8489,1.0392e+06,0,1.7797e-05,0.17561,293.72,-1.0611,0,4.121e+05,-3.0656e+16,0,0,0,286.16,0,,24.64,24.64,0,0
4.8485,1.0391e+06,0,1.7796e-05,0.17607,294.46,-1.0715,0,4.1206e+05,-3.0817e+16,0,0,0,286.15,0,,24.8,24.8,0,0
4.848,1.039e+06,0,1.7796e-05,0.17654,295.22,-1.0821,0,4.1201e+05,-3.0984e+16,0,0,0,286.14,0,,24.96,24.96,0,0
4.8476,1.0389e+06,0,1.7795e-05,0.17702,295.98,-1.0927,0,4.1196e+05,-3.1152e+16,0,0,0,286.13,0,,25.12,25.12,0,0
4.8472,1.0389e+06,0,1.7795e-05,0.17749,296.74,-1.1033,0,4.1191e+05,-3.1319e+16,0,0,0,286.12,0,,25.28,25.28,0,0
4.8468,1.0388e+06,0,1.7795e-05,0.17797,297.51,-1.1139,0,4.1186e+05,-3.1487e+16,0,0,0,286.11,0,,25.44,25.44,0,0
4.8464,1.0387e+06,0,1.7794e-05,0.17844,298.27,-1.1245,0,4.1181e+05,-3.1654e+16,0,0,0,286.1,0,,25.6,25.6,0,0
4.8459,1.0386e+06,0,1.7794e-05,0.17892,299.03,-1.1351,0,4.1176e+05,-3.1822e+16,0,0,0,286.09,0,,25.76,25.76,0,0
4.8455,1.0386e+06,0,1.7793e-05,0.17939,299.79,-1.1457,0,4.1171e+05,-3.1989e+16,0,0,0,286.08,0,,25.92,25.92,0,0
4.8451,1.0385e+06,0,1.7793e-05,0.17986,300.55,-1.1563,0,4.1166e+05,-3.2157e+16,0,0,0,286.07,0,,26.08,26.08,0,0
4.8447,1.0384e+06,0,1.7792e-05,0.18034,301.32,-1.1669,0,4.1161e+05,-3.2324e+16,0,0,0,286.06,0,,26.24,26.24,0,0
4.8443,1.0383e+06,0,1.7792e-05,0.18081,302.08,-1.1775,0,4.1156e+05,-3.2492e+16,0,0,0,286.05,0,,26.4,26.4,0,0
4.8439,1.0382e+06,0,1.7791e-05,0.18129,302.84,-1.1881,0,4.1151e+05,-3.2659e+16,0,0,0,286.05,0,,26.56,26.56,0,0
4.8434,1.0382e+06,0,1.7791e-05,0.18176,303.6,-1.1987,0,4.1146e+05,-3.2827e+16,0,0,0,286.04,0,,26.72,26.72,0,0
