"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.8747,3.6542e-06,1.0438e+06,0,1.7825e-05,0.1432,241.03,0.036203,0,1.0895e-05,4.1515e+05,-2.0332e+16,0,0,0,286.75,0,,0,0,0,0
4.8746,3.6544e-06,1.0438e+06,0,1.7825e-05,0.14323,241.08,0.03004,0,1.0895e-05,4.1514e+05,-2.0339e+16,0,0,0,286.75,0,,0.16,0.16,0,0
4.8746,3.6546e-06,1.0438e+06,0,1.7825e-05,0.14326,241.13,0.023878,0,1.0895e-05,4.1514e+05,-2.0346e+16,0,0,0,286.75,0,,0.32,0.32,0,0
4.8746,3.6549e-06,1.0438e+06,0,1.7825e-05,0.14329,241.19,0.017715,0,1.0895e-05,4.1514e+05,-2.0353e+16,0,0,0,286.75,0,,0.48,0.48,0,0
4.8746,3.6551e-06,1.0438e+06,0,1.7825e-05,0.14332,241.24,0.011553,0,1.0896e-05,4.1514e+05,-2.0359e+16,0,0,0,286.75,0,,0.64,0.64,0,0
4.8746,3.6554e-06,1.0438e+06,0,1.7825e-05,0.14336,241.29,0.0053904,0,1.0896e-05,4.1514e+05,-2.0366e+16,0,0,0,286.75,0,,0.8,0.8,0,0
4.8746,3.6556e-06,1.0438e+06,0,1.7825e-05,0.14339,241.34,-0.00077202,0,1.0896e-05,4.1513e+05,-2.0373e+16,0,0,0,286.74,0,,0.96,0.96,0,0
4.8746,3.6559e-06,1.0438e+06,0,1.7825e-05,0.14342,241.4,-0.0069345,0,1.0896e-05,4.1513e+05,-2.038e+16,0,0,0,286.74,0,,1.12,1.12,0,0
4.8745,3.6561e-06,1.0438e+06,0,1.7825e-05,0.14345,241.45,-0.013097,0,1.0896e-05,4.1513e+05,-2.0387e+16,0,0,0,286.74,0,,1.28,1.28,0,0
4.8745,3.6564e-06,1.0438e+06,0,1.7825e-05,0.14348,241.5,-0.019259,0,1.0897e-05,4.1513e+05,-2.0394e+16,0,0,0,286.74,0,,1.44,1.44,0,0
4.8745,3.6566e-06,1.0438e+06,0,1.7825e-05,0.14351,241.56,-0.025422,0,1.0897e-05,4.1513e+05,-2.0401e+16,0,0,0,286.74,0,,1.6,1.6,0,0
4.8745,3.6568e-06,1.0438e+06,0,1.7825e-05,0.14355,241.61,-0.031584,0,1.0897e-05,4.1512e+05,-2.0408e+16,0,0,0,286.74,0,,1.76,1.76,0,0
4.8745,3.6571e-06,1.0438e+06,0,1.7825e-05,0.14358,241.66,-0.037747,0,1.0897e-05,4.1512e+05,-2.0415e+16,0,0,0,286.74,0,,1.92,1.92,0,0
4.8745,3.6575e-06,1.0438e+06,0,1.7825e-05,0.14362,241.73,-0.044104,0,1.0898e-05,4.1512e+05,-2.0425e+16,0,0,0,286.74,0,,2.08,2.08,0,0
4.8744,3.658e-06,1.0438e+06,0,1.7825e-05,0.14368,241.82,-0.050688,0,1.0898e-05,4.1511e+05,-2.044e+16,0,0,0,286.74,0,,2.24,2.24,0,0
4.8744,3.6586e-06,1.0438e+06,0,1.7825e-05,0.14373,241.91,-0.057271,0,1.0899e-05,4.1511e+05,-2.0455e+16,0,0,0,286.74,0,,2.4,2.4,0,0
4.8744,3.6591e-06,1.0438e+06,0,1.7825e-05,0.14379,242,-0.063855,0,1.0899e-05,4.1511e+05,-2.047e+16,0,0,0,286.74,0,,2.56,2.56,0,0
4.8743,3.6597e-06,1.0438e+06,0,1.7825e-05,0.14384,242.09,-0.070439,0,1.09e-05,4.151e+05,-2.0485e+16,0,0,0,286.74,0,,2.72,2.72,0,0
