"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.6141,3.7562e-06,1.4672e+06,0,1.8319e-05,0.14386,334.39,0.047656,0,8.2523e-06,5.835e+05,-2.0278e+16,0,0,0,297.04,0,1,0,0,0,0
6.614,3.7565e-06,1.4672e+06,0,1.8319e-05,0.14389,334.46,0.039257,0,8.2525e-06,5.835e+05,-2.0284e+16,0,0,0,297.04,0,1,0.16,0.16,0,0
6.614,3.7567e-06,1.4672e+06,0,1.8319e-05,0.14392,334.53,0.030857,0,8.2527e-06,5.8349e+05,-2.029e+16,0,0,0,297.04,0,1,0.32,0.32,0,0
6.614,3.757e-06,1.4672e+06,0,1.8319e-05,0.14395,334.61,0.022458,0,8.2528e-06,5.8349e+05,-2.0296e+16,0,0,0,297.04,0,1,0.48,0.48,0,0
6.614,3.7572e-06,1.4672e+06,0,1.8319e-05,0.14399,334.68,0.014059,0,8.253e-06,5.8349e+05,-2.0302e+16,0,0,0,297.04,0,1,0.64,0.64,0,0
6.614,3.7575e-06,1.4672e+06,0,1.8319e-05,0.14402,334.75,0.0056591,0,8.2531e-06,5.8349e+05,-2.0308e+16,0,0,0,297.04,0,1,0.8,0.8,0,0
6.614,3.7577e-06,1.4672e+06,0,1.8319e-05,0.14405,334.83,-0.0027403,0,8.2533e-06,5.8348e+05,-2.0314e+16,0,0,0,297.04,0,1,0.96,0.96,0,0
6.614,3.758e-06,1.4672e+06,0,1.8319e-05,0.14408,334.9,-0.01114,0,8.2534e-06,5.8348e+05,-2.032e+16,0,0,0,297.04,0,1,1.12,1.12,0,0
6.6139,3.7582e-06,1.4672e+06,0,1.8319e-05,0.14411,334.97,-0.019539,0,8.2536e-06,5.8348e+05,-2.0326e+16,0,0,0,297.04,0,1,1.28,1.28,0,0
6.6139,3.7585e-06,1.4672e+06,0,1.8319e-05,0.14414,335.04,-0.027939,0,8.2537e-06,5.8348e+05,-2.0332e+16,0,0,0,297.03,0,1,1.44,1.44,0,0
6.6139,3.7587e-06,1.4672e+06,0,1.8318e-05,0.14418,335.12,-0.036338,0,8.2539e-06,5.8347e+05,-2.0338e+16,0,0,0,297.03,0,1,1.6,1.6,0,0
6.6139,3.759e-06,1.4672e+06,0,1.8318e-05,0.14421,335.19,-0.044737,0,8.2541e-06,5.8347e+05,-2.0344e+16,0,0,0,297.03,0,1,1.76,1.76,0,0
6.6139,3.7592e-06,1.4672e+06,0,1.8318e-05,0.14424,335.26,-0.053137,0,8.2542e-06,5.8347e+05,-2.035e+16,0,0,0,297.03,0,1,1.92,1.92,0,0
6.6138,3.7596e-06,1.4672e+06,0,1.8318e-05,0.14428,335.36,-0.061839,0,8.2545e-06,5.8346e+05,-2.036e+16,0,0,0,297.03,0,1,2.08,2.08,0,0
6.6138,3.7602e-06,1.4672e+06,0,1.8318e-05,0.14434,335.48,-0.070893,0,8.2548e-06,5.8346e+05,-2.0375e+16,0,0,0,297.03,0,1,2.24,2.24,0,0
6.6137,3.7608e-06,1.4671e+06,0,1.8318e-05,0.14439,335.61,-0.079947,0,8.2552e-06,5.8345e+05,-2.0389e+16,0,0,0,297.03,0,1,2.4,2.4,0,0
6.6137,3.7613e-06,1.4671e+06,0,1.8318e-05,0.14445,335.73,-0.089001,0,8.2556e-06,5.8345e+05,-2.0404e+16,0,0,0,297.03,0,1,2.56,2.56,0,0
6.6137,3.7619e-06,1.4671e+06,0,1.8318e-05,0.1445,335.86,-0.098055,0,8.2559e-06,5.8344e+05,-2.0418e+16,0,0,0,297.03,0,1,2.72,2.72,0,0
6.6136,3.7624e-06,1.4671e+06,0,1.8318e-05,0.14456,335.98,-0.10711,0,8.2563e-06,5.8343e+05,-2.0432e+16,0,0,0,297.03,0,1,2.88,2.88,0,0
6.6136,3.763e-06,1.4671e+06,0,1.8318e-05,0.14461,336.1,-0.11616,0,8.2567e-06,5.8343e+05,-2.0447e+16,0,0,0,297.03,0,1,3.04,3.04,0,0
6.6135,3.7636e-06,1.4671e+06,0,1.8318e-05,0.14466,336.23,-0.12522,0,8.257e-06,5.8342e+05,-2.0461e+16,0,0,0,297.03,0,1,3.2,3.2,0,0
6.6135,3.7641e-06,1.4671e+06,0,1.8318e-05,0.14472,336.35,-0.13427,0,8.2574e-06,5.8342e+05,-2.0475e+16,0,0,0,297.02,0,1,3.36,3.36,0,0
6.6134,3.7647e-06,1.4671e+06,0,1.8318e-05,0.14477,336.48,-0.14333,0,8.2578e-06,5.8341e+05,-2.049e+16,0,0,0,297.02,0,1,3.52,3.52,0,0
6.6134,3.7652e-06,1.4671e+06,0,1.8318e-05,0.14483,336.6,-0.15238,0,8.2582e-06,5.834e+05,-2.0504e+16,0,0,0,297.02,0,1,3.68,3.68,0,0
6.6133,3.7658e-06,1.4671e+06,0,1.8318e-05,0.14488,336.73,-0.16143,0,8.2585e-06,5.834e+05,-2.0519e+16,0,0,0,297.02,0,1,3.84,3.84,0,0
6.6133,3.7664e-06,1.4671e+06,0,1.8318e-05,0.14494,336.85,-0.17049,0,8.2589e-06,5.8339e+05,-2.0533e+16,0,0,0,297.02,0,1,4,4,0,0
6.6132,3.7669e-06,1.467e+06,0,1.8318e-05,0.14502,337.03,-0.17933,0,8.2593e-06,5.8338e+05,-2.0557e+16,0,0,0,297.02,0,1,4.16,4.16,0,0
6.6131,3.7675e-06,1.467e+06,0,1.8318e-05,0.1451,337.22,-0.18817,0,8.2597e-06,5.8337e+05,-2.0582e+16,0,0,0,297.02,0,1,4.32,4.32,0,0
6.613,3.768e-06,1.467e+06,0,1.8318e-05,0.14519,337.41,-0.197,0,8.2601e-06,5.8336e+05,-2.0607e+16,0,0,0,297.02,0,1,4.48,4.48,0,0
6.6129,3.7686e-06,1.467e+06,0,1.8318e-05,0.14527,337.6,-0.20583,0,8.2605e-06,5.8335e+05,-2.0632e+16,0,0,0,297.02,0,1,4.64,4.64,0,0
6.6129,3.7691e-06,1.467e+06,0,1.8318e-05,0.14535,337.78,-0.21466,0,8.2609e-06,5.8334e+05,-2.0657e+16,0,0,0,297.01,0,1,4.8,4.8,0,0
6.6128,3.7697e-06,1.467e+06,0,1.8317e-05,0.14543,337.97,-0.22349,0,8.2613e-06,5.8333e+05,-2.0682e+16,0,0,0,297.01,0,1,4.96,4.96,0,0
6.6127,3.7703e-06,1.4669e+06,0,1.8317e-05,0.14552,338.16,-0.23232,0,8.2617e-06,5.8332e+05,-2.0707e+16,0,0,0,297.01,0,1,5.12,5.12,0,0
6.6126,3.7708e-06,1.4669e+06,0,1.8317e-05,0.1456,338.35,-0.24115,0,8.2621e-06,5.8331e+05,-2.0732e+16,0,0,0,297.01,0,1,5.28,5.28,0,0
6.6125,3.7714e-06,1.4669e+06,0,1.8317e-05,0.14568,338.53,-0.24998,0,8.2625e-06,5.833e+05,-2.0757e+16,0,0,0,297.01,0,1,5.44,5.44,0,0
