"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.5986,7.6588e+05,0.24756,304.93,-3.2114,0,3.0118e+05,-5.8316e+16,281.8,1,0,40,0,0
3.5976,7.6569e+05,0.24849,305.97,-3.1729,0,3.0107e+05,-5.8824e+16,281.77,1,0.12,40.12,0,0
3.5967,7.6551e+05,0.24942,307.01,-3.1343,0,3.0096e+05,-5.9333e+16,281.74,1,0.24,40.24,0,0
3.5957,7.6532e+05,0.25035,308.05,-3.0957,0,3.0085e+05,-5.9842e+16,281.71,1,0.36,40.36,0,0
3.5948,7.6514e+05,0.25128,309.1,-3.0572,0,3.0074e+05,-6.035e+16,281.68,1,0.48,40.48,0,0
3.5938,7.6496e+05,0.25221,310.14,-3.0186,0,3.0062e+05,-6.0859e+16,281.65,1,0.6,40.6,0,0
3.5928,7.6477e+05,0.25314,311.18,-2.98,0,3.0051e+05,-6.1368e+16,281.62,1,0.72,40.72,0,0
3.5919,7.6459e+05,0.25407,312.22,-2.9415,0,3.004e+05,-6.1876e+16,281.59,1,0.84,40.84,0,0
3.5909,7.644e+05,0.255,313.26,-2.9029,0,3.0029e+05,-6.2385e+16,281.56,1,0.96,40.96,0,0
3.59,7.6422e+05,0.25593,314.31,-2.8643,0,3.0018e+05,-6.2894e+16,281.53,1,1.08,41.08,0,0
3.589,7.6403e+05,0.25686,315.35,-2.8257,0,3.0006e+05,-6.3402e+16,281.5,1,1.2,41.2,0,0
3.5881,7.6385e+05,0.25779,316.39,-2.7872,0,2.9995e+05,-6.3911e+16,281.47,1,1.32,41.32,0,0
3.5871,7.6367e+05,0.25872,317.43,-2.7486,0,2.9984e+05,-6.442e+16,281.44,1,1.44,41.44,0,0
3.5862,7.6348e+05,0.25965,318.47,-2.71,0,2.9973e+05,-6.4928e+16,281.41,1,1.56,41.56,0,0
3.5852,7.633e+05,0.26059,319.52,-2.6715,0,2.9962e+05,-6.5437e+16,281.38,1,1.68,41.68,0,0
3.5843,7.6311e+05,0.26152,320.56,-2.6329,0,2.9951e+05,-6.5946e+16,281.35,1,1.8,41.8,0,0
3.5833,7.6293e+05,0.26245,321.6,-2.5943,0,2.9939e+05,-6.6454e+16,281.32,1,1.92,41.92,0,0
3.5824,7.6275e+05,0.26338,322.64,-2.5558,0,2.9928e+05,-6.6963e+16,281.29,1,2.04,42.04,0,0
3.5814,7.6256e+05,0.26431,323.68,-2.5172,0,2.9917e+05,-6.7472e+16,281.26,1,2.16,42.16,0,0
3.5804,7.6238e+05,0.26524,324.73,-2.4786,0,2.9906e+05,-6.7981e+16,281.23,1,2.28,42.28,0,0
3.5795,7.6219e+05,0.26617,325.77,-2.4401,0,2.9895e+05,-6.8489e+16,281.2,1,2.4,42.4,0,0
3.5785,7.6201e+05,0.26712,326.83,-2.4073,0,2.9883e+05,-6.901e+16,281.17,1,2.52,42.52,0,0
3.5774,7.618e+05,0.26817,327.98,-2.4034,0,2.987e+05,-6.9591e+16,281.14,1,2.64,42.64,0,0
3.5763,7.616e+05,0.26921,329.13,-2.3995,0,2.9858e+05,-7.0173e+16,281.1,1,2.76,42.76,0,0
3.5752,7.6139e+05,0.27026,330.28,-2.3956,0,2.9845e+05,-7.0754e+16,281.07,1,2.88,42.88,0,0
3.5741,7.6118e+05,0.27131,331.43,-2.3918,0,2.9832e+05,-7.1336e+16,281.04,1,3,43,0,0
3.5729,7.6098e+05,0.27236,332.59,-2.3879,0,2.9819e+05,-7.1917e+16,281,1,3.12,43.12,0,0
3.5718,7.6077e+05,0.27341,333.74,-2.384,0,2.9806e+05,-7.2498e+16,280.97,1,3.24,43.24,0,0
3.5707,7.6057e+05,0.27445,334.89,-2.3801,0,2.9794e+05,-7.308e+16,280.94,1,3.36,43.36,0,0
3.5696,7.6036e+05,0.2755,336.04,-2.3762,0,2.9781e+05,-7.3661e+16,280.91,1,3.48,43.48,0,0
3.5685,7.6016e+05,0.27655,337.19,-2.3723,0,2.9768e+05,-7.4242e+16,280.87,1,3.6,43.6,0,0
3.5674,7.5995e+05,0.2776,338.34,-2.3685,0,2.9755e+05,-7.4824e+16,280.84,1,3.72,43.72,0,0
3.5663,7.5975e+05,0.27864,339.5,-2.3646,0,2.9743e+05,-7.5405e+16,280.81,1,3.84,43.84,0,0
3.5651,7.5954e+05,0.27969,340.65,-2.3607,0,2.973e+05,-7.5987e+16,280.77,1,3.96,43.96,0,0
3.564,7.5934e+05,0.28074,341.8,-2.3568,0,2.9717e+05,-7.6568e+16,280.74,1,4.08,44.08,0,0
3.5629,7.5913e+05,0.28179,342.95,-2.3529,0,2.9704e+05,-7.7149e+16,280.71,1,4.2,44.2,0,0
3.5618,7.5893e+05,0.28284,344.1,-2.3491,0,2.9691e+05,-7.7731e+16,280.67,1,4.32,44.32,0,0
3.5607,7.5872e+05,0.28388,345.25,-2.3452,0,2.9679e+05,-7.8312e+16,280.64,1,4.44,44.44,0,0
3.5596,7.5852e+05,0.28493,346.41,-2.3413,0,2.9666e+05,-7.8893e+16,280.61,1,4.56,44.56,0,0
3.5585,7.5831e+05,0.28598,347.56,-2.3374,0,2.9653e+05,-7.9475e+16,280.58,1,4.68,44.68,0,0
3.5574,7.5811e+05,0.28703,348.71,-2.3335,0,2.964e+05,-8.0056e+16,280.54,1,4.8,44.8,0,0
3.5562,7.579e+05,0.28807,349.86,-2.3296,0,2.9628e+05,-8.0638e+16,280.51,1,4.92,44.92,0,0
3.5551,7.577e+05,0.28917,351.06,-2.3239,0,2.9614e+05,-8.1236e+16,280.48,1,5.04,45.04,0,0
3.5539,7.5749e+05,0.29036,352.35,-2.3144,0,2.96e+05,-8.1871e+16,280.44,1,5.16,45.16,0,0
3.5527,7.5728e+05,0.29155,353.64,-2.3049,0,2.9587e+05,-8.2505e+16,280.4,1,5.28,45.28,0,0
3.5515,7.5707e+05,0.29274,354.93,-2.2954,0,2.9573e+05,-8.3139e+16,280.36,1,5.4,45.4,0,0
3.5503,7.5686e+05,0.29393,356.22,-2.286,0,2.9559e+05,-8.3773e+16,280.32,1,5.52,45.52,0,0
