"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.4520437006,       3.338289607,       2.776105535,       5.914392381,       2.374965992
          0,           0,           1,      0.2933419982,       3.158100547,       2.614177364,       5.754832392,       2.246284471
          0,           0,           2,      0.1422611406,        2.98014837,       2.465854928,        5.60088928,       2.121821725
          0,           0,           3,     0.02051529136,       2.824074235,       2.367402618,       5.472042431,       2.018085976
          0,           0,           4,    -0.06844992756,       2.701586646,        2.31304549,       5.372848945,       1.946816274
          0,           0,           5,     -0.1252824599,       2.613705244,       2.297571294,       5.304655926,        1.90287092
          0,           0,           6,     -0.1608202551,       2.550721893,       2.283763732,       5.259523842,       1.873112153
          0,           0,           7,     -0.1812096401,       2.514855764,       2.302852035,       5.231716329,       1.849153266
          0,           0,           8,     -0.2004361625,       2.490620645,       2.297131807,        5.20559209,       1.828839458
          0,           0,           9,     -0.2101788825,       2.481607812,       2.295318595,       5.193753897,       1.810899351
          0,           0,          10,     -0.1983999996,       2.489358804,       2.350239368,        5.20993166,       1.792683843
          0,           0,          11,     -0.1922646573,       2.499782515,       2.352057671,       5.216508871,       1.767245638
          0,           0,          12,     -0.1873509697,       2.510049957,       2.338587717,       5.221101013,       1.738215462
          0,           0,          13,      -0.186840202,       2.511321333,        2.32623419,       5.218085154,       1.708116064
          0,           0,          14,     -0.1803755986,       2.501724231,       2.338871189,       5.224847403,       1.676656451
          0,           0,          15,     -0.1787597605,       2.502257648,       2.335980133,       5.226442005,       1.648396708
          0,           0,          16,     -0.1652039981,       2.514932517,       2.351530386,        5.24258172,       1.625660979
          0,           0,          17,     -0.1647545753,       2.522954555,       2.338056861,       5.238270612,       1.609519001
          0,           0,          18,     -0.1530804207,        2.53327188,       2.368296021,        5.25233153,       1.600528096
          0,           0,          19,     -0.1488216778,       2.538348311,       2.369500408,        5.25864367,       1.595032869
          0,           0,          20,     -0.1453636385,       2.539916644,       2.361769717,       5.257578129,       1.595293697
          0,           0,          21,     -0.1438332515,       2.544125134,       2.367914152,       5.258830305,       1.597140833
          0,           0,          22,     -0.1362877246,       2.545676806,       2.377398783,       5.268255018,       1.602030935
          0,           0,          23,     -0.1376198108,       2.540690417,       2.378988081,       5.263619615,       1.605472514
          0,           0,          24,     -0.1296152288,       2.549331172,       2.385852273,       5.273691416,       1.609114926
          0,           0,          25,     -0.1295086183,       2.544546034,       2.390145505,       5.273230952,       1.611795646
          0,           0,          26,     -0.1184745229,       2.556667836,       2.404675667,       5.283611432,       1.615657272
          0,           0,          27,     -0.1164272907,       2.549438192,       2.397427358,       5.284825957,       1.618245856
          0,           0,          28,     -0.1190092162,       2.541758758,       2.387102836,       5.278758779,       1.621913636
          0,           0,          29,     -0.1148215224,       2.542541452,       2.381236202,       5.280840883,        1.62535601
          0,           0,          30,     -0.1050569496,       2.559216835,        2.41629215,        5.29337597,       1.628512752
          0,           0,          31,    -0.09659578983,        2.56768265,         2.4189612,         5.3007495,       1.629105435
          0,           0,          32,     -0.1066688707,       2.542483673,       2.407578634,       5.285153791,       1.629606538
          0,           0,          33,    -0.09535762235,       2.552976899,        2.41132222,       5.297511281,       1.628868339
          0,           0,          34,    -0.09317646438,       2.546898775,       2.418436354,       5.300518218,       1.629905803
          0,           0,          35,    -0.08663926877,       2.556498238,       2.418172848,       5.304244754,       1.630321084
          0,           0,          36,    -0.08270550754,       2.554922464,       2.421609508,       5.307060999,       1.631481438
          0,           0,          37,     -0.0794859291,       2.557379357,       2.432234065,       5.307513319,       1.633321627
          0,           0,          38,     -0.0680563013,       2.570592269,       2.444184299,       5.320274244,        1.63530284
          0,           0,          39,    -0.06655922993,       2.566924028,       2.446878849,       5.321442065,       1.635265954
          0,           0,          40,    -0.06124149772,       2.570473121,       2.433401712,       5.328906634,       1.635934193
          0,           0,          41,    -0.06641640586,        2.55348419,       2.429291969,       5.317772279,       1.636560908
          0,           0,          42,    -0.05461997319,       2.571255099,       2.459743116,       5.332983321,        1.63882886
          0,           0,          43,    -0.05563187871,       2.569934556,       2.453661687,       5.332910804,       1.638831086
          0,           0,          44,    -0.05950777796,       2.558622651,       2.438605094,       5.325368303,       1.639509755
          0,           0,          45,    -0.05945102217,       2.549033649,        2.43840578,       5.323931036,       1.639517368
          0,           0,          46,    -0.05364843975,       2.553850259,       2.451872368,       5.328460987,       1.642444651
          0,           0,          47,    -0.04537231707,       2.566933655,       2.464332194,       5.336343029,       1.644150757
          0,           0,          48,    -0.04779256236,       2.561403647,       2.459503194,       5.338389928,        1.64614438
          0,           0,          49,    -0.04311820581,       2.564762953,       2.460043629,       5.343189587,       1.646632613
          0,           0,          50,    -0.03906284641,       2.568285166,       2.472290824,          5.340271,       1.648115259
          0,           0,          51,    -0.03525887502,       2.575936005,       2.474258542,       5.347251088,        1.64939321
          0,           0,          52,    -0.02793092539,       2.577088007,       2.481573665,       5.357391119,       1.651036356
          0,           0,          53,    -0.03341953678,       2.572319322,       2.464160187,       5.346687438,       1.650374382
          0,           0,          54,    -0.01870168824,       2.594097992,       2.496594611,       5.363186316,       1.652243444
          0,           0,          55,     -0.0196780343,        2.58726575,       2.498590102,       5.362062099,       1.650539162
          0,           0,          56,    -0.02259985532,       2.591946403,       2.481456051,       5.369010473,       1.648491029
          0,           0,          57,    -0.02639871441,       2.571431439,       2.470256859,       5.357554139,         1.6483062
          0,           0,          58,    -0.02285069133,       2.594012915,       2.496008479,       5.369760737,        1.65028345
          0,           0,          59,    -0.01921670574,       2.588568257,       2.507472485,        5.37112549,       1.649191529
          0,           0,          60,    -0.03794262972,       2.578893925,       2.478563006,       5.349622656,       1.648361472
          0,           0,          61,    -0.03515408555,       2.578819314,       2.484912733,       5.349974739,       1.646887738
          0,           0,          62,    -0.04900414379,       2.564561435,       2.485505019,       5.339020241,       1.645128917
          0,           0,          63,    -0.04307042571,       2.581601287,       2.482516421,       5.345294353,       1.641117022
          0,           0,          64,    -0.06272825397,       2.549012291,       2.445218079,       5.321381044,       1.637547835
          0,           0,          65,    -0.05128739231,       2.572869368,       2.488851939,       5.340746118,       1.634928499
          0,           0,          66,    -0.06092741565,       2.553972855,       2.484908674,       5.327573815,       1.630800927
          0,           0,          67,    -0.07433353669,       2.542318543,       2.448308228,       5.310253618,        1.62374034
          0,           0,          68,    -0.07094294025,       2.545845662,       2.465986944,       5.318661391,        1.61924925
          0,           0,          69,    -0.07870986962,       2.540051063,       2.465658936,       5.313766142,       1.613002657
          0,           0,          70,    -0.07480198283,       2.541464349,       2.481046648,       5.320529034,       1.608848213
          0,           0,          71,    -0.08037085592,       2.532327893,       2.474860082,        5.31597449,       1.601581042
          0,           0,          72,    -0.07507008842,        2.54182527,       2.480808155,       5.322573981,       1.596579868
          0,           0,          73,    -0.09354754771,       2.514654125,       2.441457666,       5.293322589,        1.59005928
          0,           0,          74,    -0.09566291414,       2.513663117,       2.435608238,       5.286293653,       1.588244497
          0,           0,          75,    -0.09159834646,        2.51938678,       2.467873879,       5.299456524,       1.588254726
          0,           0,          76,     -0.0903463037,       2.526117139,       2.457242037,       5.302263325,       1.584469953
          0,           0,          77,     -0.1017836179,       2.513672431,       2.457950893,       5.287379847,       1.580440612
          0,           0,          78,    -0.08665657623,       2.540338653,       2.489623109,       5.313914001,        1.58079791
          0,           0,          79,    -0.09420377553,       2.526182871,       2.494530904,       5.309938707,       1.574431323
          0,           0,          80,     -0.0932449527,       2.535542468,       2.467639253,       5.306654553,       1.570017908
          0,           0,          81,     -0.1014818179,       2.522219072,       2.457979543,       5.294299904,       1.567045017
          0,           0,          82,    -0.09452537314,       2.540705567,       2.472911841,       5.303805107,       1.565537965
          0,           0,          83,    -0.09170413013,       2.542039668,       2.497023749,       5.311820234,       1.562430733
          0,           0,          84,     -0.1031577106,       2.540278126,       2.467018956,        5.30174968,        1.55811441
          0,           0,          85,     -0.1133545751,       2.524552891,       2.461293835,       5.295882151,       1.553709723
          0,           0,          86,     -0.1233352426,       2.515133881,       2.443068108,       5.283999034,       1.549896413
          0,           0,          87,     -0.1299383951,       2.503444289,       2.441836761,       5.278010229,       1.543077416
          0,           0,          88,     -0.1139880221,       2.529893306,       2.478702235,       5.298072839,       1.556427251
          0,           0,          89,     -0.1234137266,       2.515703286,        2.47099647,        5.28899918,       1.537391722
          0,           0,          90,     -0.1321568514,       2.504239324,        2.45606075,        5.28125093,       1.531184966
