"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
18.061,5.3235e-06,2.279e+07,0,2.6481e-05,0.15466,413.55,0.51198,0,4.3458e-06,4.2121e+05,-2.3965e+16,0,0,0,493.88,0,,0,0,0,0
18.061,5.3231e-06,2.2789e+07,0,2.6481e-05,0.15474,413.77,0.47178,0,4.3458e-06,4.212e+05,-2.3981e+16,0,0,0,493.88,0,,0.16,0.16,0,0
18.061,5.3226e-06,2.2789e+07,0,2.6481e-05,0.15482,413.99,0.43159,0,4.3457e-06,4.212e+05,-2.3997e+16,0,0,0,493.88,0,,0.32,0.32,0,0
18.061,5.3222e-06,2.2789e+07,0,2.6481e-05,0.15491,414.21,0.39139,0,4.3457e-06,4.212e+05,-2.4012e+16,0,0,0,493.88,0,,0.48,0.48,0,0
18.06,5.3218e-06,2.2789e+07,0,2.6481e-05,0.15499,414.43,0.35119,0,4.3456e-06,4.2119e+05,-2.4028e+16,0,0,0,493.88,0,,0.64,0.64,0,0
18.06,5.3214e-06,2.2789e+07,0,2.6481e-05,0.15507,414.65,0.31099,0,4.3456e-06,4.2119e+05,-2.4044e+16,0,0,0,493.88,0,,0.8,0.8,0,0
18.06,5.321e-06,2.2789e+07,0,2.6481e-05,0.15516,414.87,0.2708,0,4.3455e-06,4.2119e+05,-2.4059e+16,0,0,0,493.88,0,,0.96,0.96,0,0
18.06,5.3206e-06,2.2788e+07,0,2.6481e-05,0.15524,415.1,0.2306,0,4.3455e-06,4.2119e+05,-2.4075e+16,0,0,0,493.88,0,,1.12,1.12,0,0
18.06,5.3202e-06,2.2788e+07,0,2.6481e-05,0.15532,415.32,0.1904,0,4.3454e-06,4.2118e+05,-2.4091e+16,0,0,0,493.88,0,,1.28,1.28,0,0
18.06,5.3198e-06,2.2788e+07,0,2.6481e-05,0.15541,415.54,0.1502,0,4.3454e-06,4.2118e+05,-2.4107e+16,0,0,0,493.88,0,,1.44,1.44,0,0
18.06,5.3194e-06,2.2788e+07,0,2.6481e-05,0.15549,415.76,0.11001,0,4.3453e-06,4.2118e+05,-2.4122e+16,0,0,0,493.88,0,,1.6,1.6,0,0
18.059,5.319e-06,2.2788e+07,0,2.6481e-05,0.15557,415.98,0.069808,0,4.3452e-06,4.2117e+05,-2.4138e+16,0,0,0,493.88,0,,1.76,1.76,0,0
18.059,5.3186e-06,2.2787e+07,0,2.6481e-05,0.15566,416.2,0.02961,0,4.3452e-06,4.2117e+05,-2.4154e+16,0,0,0,493.88,0,,1.92,1.92,0,0
18.059,5.3182e-06,2.2787e+07,0,2.6481e-05,0.15574,416.42,-0.010588,0,4.3451e-06,4.2117e+05,-2.4169e+16,0,0,0,493.88,0,,2.08,2.08,0,0
18.059,5.3178e-06,2.2787e+07,0,2.6481e-05,0.15582,416.64,-0.050785,0,4.3451e-06,4.2116e+05,-2.4185e+16,0,0,0,493.88,0,,2.24,2.24,0,0
18.059,5.3173e-06,2.2787e+07,0,2.6481e-05,0.15591,416.86,-0.090983,0,4.345e-06,4.2116e+05,-2.4201e+16,0,0,0,493.88,0,,2.4,2.4,0,0
18.059,5.3169e-06,2.2787e+07,0,2.6481e-05,0.15599,417.08,-0.13118,0,4.345e-06,4.2116e+05,-2.4216e+16,0,0,0,493.88,0,,2.56,2.56,0,0
18.059,5.3165e-06,2.2787e+07,0,2.6481e-05,0.15608,417.3,-0.17138,0,4.3449e-06,4.2115e+05,-2.4232e+16,0,0,0,493.88,0,,2.72,2.72,0,0
18.058,5.3161e-06,2.2786e+07,0,2.6481e-05,0.15616,417.52,-0.21158,0,4.3449e-06,4.2115e+05,-2.4248e+16,0,0,0,493.88,0,,2.88,2.88,0,0
18.058,5.3157e-06,2.2786e+07,0,2.6481e-05,0.15624,417.74,-0.25177,0,4.3448e-06,4.2115e+05,-2.4263e+16,0,0,0,493.88,0,,3.04,3.04,0,0
18.058,5.3153e-06,2.2786e+07,0,2.6481e-05,0.15633,417.96,-0.29197,0,4.3448e-06,4.2114e+05,-2.4279e+16,0,0,0,493.88,0,,3.2,3.2,0,0
18.058,5.3149e-06,2.2786e+07,0,2.6481e-05,0.15641,418.18,-0.33217,0,4.3447e-06,4.2114e+05,-2.4295e+16,0,0,0,493.88,0,,3.36,3.36,0,0
18.058,5.3145e-06,2.2786e+07,0,2.6481e-05,0.15649,418.4,-0.37237,0,4.3447e-06,4.2114e+05,-2.4311e+16,0,0,0,493.88,0,,3.52,3.52,0,0
18.058,5.3141e-06,2.2786e+07,0,2.6481e-05,0.15658,418.62,-0.41256,0,4.3446e-06,4.2113e+05,-2.4326e+16,0,0,0,493.88,0,,3.68,3.68,0,0
18.058,5.3137e-06,2.2785e+07,0,2.6481e-05,0.15666,418.84,-0.45276,0,4.3445e-06,4.2113e+05,-2.4342e+16,0,0,0,493.88,0,,3.84,3.84,0,0
18.057,5.3133e-06,2.2785e+07,0,2.6481e-05,0.15674,419.06,-0.49296,0,4.3445e-06,4.2113e+05,-2.4358e+16,0,0,0,493.88,0,,4,4,0,0
18.057,5.3129e-06,2.2785e+07,0,2.6481e-05,0.15683,419.28,-0.53316,0,4.3444e-06,4.2113e+05,-2.4373e+16,0,0,0,493.88,0,,4.16,4.16,0,0
18.057,5.3125e-06,2.2785e+07,0,2.6481e-05,0.15691,419.5,-0.57336,0,4.3444e-06,4.2112e+05,-2.4389e+16,0,0,0,493.88,0,,4.32,4.32,0,0
18.057,5.312e-06,2.2785e+07,0,2.6481e-05,0.15699,419.72,-0.61355,0,4.3443e-06,4.2112e+05,-2.4405e+16,0,0,0,493.87,0,,4.48,4.48,0,0
18.057,5.3116e-06,2.2784e+07,0,2.6481e-05,0.15708,419.94,-0.65375,0,4.3443e-06,4.2112e+05,-2.442e+16,0,0,0,493.87,0,,4.64,4.64,0,0
18.057,5.3112e-06,2.2784e+07,0,2.6481e-05,0.15716,420.16,-0.69395,0,4.3442e-06,4.2111e+05,-2.4436e+16,0,0,0,493.87,0,,4.8,4.8,0,0
18.057,5.3108e-06,2.2784e+07,0,2.6481e-05,0.15725,420.38,-0.73415,0,4.3442e-06,4.2111e+05,-2.4452e+16,0,0,0,493.87,0,,4.96,4.96,0,0
18.056,5.3112e-06,2.2784e+07,0,2.6481e-05,0.15737,420.72,-0.76225,0,4.3443e-06,4.211e+05,-2.4488e+16,0,0,0,493.87,0,,5.12,5.12,0,0
18.056,5.3118e-06,2.2783e+07,0,2.6481e-05,0.15752,421.1,-0.78632,0,4.3446e-06,4.2109e+05,-2.453e+16,0,0,0,493.87,0,,5.28,5.28,0,0
18.055,5.3125e-06,2.2783e+07,0,2.6481e-05,0.15766,421.48,-0.81039,0,4.3448e-06,4.2109e+05,-2.4572e+16,0,0,0,493.87,0,,5.44,5.44,0,0
