"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.0402,3.6794e-06,1.0809e+06,0,1.7844e-05,0.14602,254.3,0.378,0,1.0564e-05,4.2981e+05,-2.0272e+16,0,0,0,287.13,0,,0,0,0,0
5.0401,3.678e-06,1.0809e+06,0,1.7843e-05,0.14606,254.35,0.34875,0,1.0563e-05,4.298e+05,-2.0317e+16,0,0,0,287.12,0,,0.16,0.16,0,0
5.04,3.6765e-06,1.0809e+06,0,1.7843e-05,0.14609,254.4,0.3195,0,1.0562e-05,4.2979e+05,-2.0362e+16,0,0,0,287.12,0,,0.32,0.32,0,0
5.0399,3.6751e-06,1.0809e+06,0,1.7843e-05,0.14612,254.46,0.29026,0,1.0561e-05,4.2977e+05,-2.0407e+16,0,0,0,287.12,0,,0.48,0.48,0,0
5.0398,3.6736e-06,1.0808e+06,0,1.7843e-05,0.14616,254.51,0.26101,0,1.056e-05,4.2976e+05,-2.0453e+16,0,0,0,287.11,0,,0.64,0.64,0,0
5.0397,3.6721e-06,1.0808e+06,0,1.7843e-05,0.14619,254.56,0.23177,0,1.0559e-05,4.2974e+05,-2.0498e+16,0,0,0,287.11,0,,0.8,0.8,0,0
5.0396,3.6707e-06,1.0808e+06,0,1.7843e-05,0.14623,254.62,0.20252,0,1.0558e-05,4.2973e+05,-2.0543e+16,0,0,0,287.11,0,,0.96,0.96,0,0
5.0395,3.6692e-06,1.0807e+06,0,1.7842e-05,0.14626,254.67,0.17327,0,1.0557e-05,4.2972e+05,-2.0588e+16,0,0,0,287.1,0,,1.12,1.12,0,0
5.0394,3.6678e-06,1.0807e+06,0,1.7842e-05,0.1463,254.72,0.14403,0,1.0556e-05,4.297e+05,-2.0633e+16,0,0,0,287.1,0,,1.28,1.28,0,0
5.0393,3.6663e-06,1.0807e+06,0,1.7842e-05,0.14633,254.78,0.11478,0,1.0555e-05,4.2969e+05,-2.0679e+16,0,0,0,287.1,0,,1.44,1.44,0,0
5.0392,3.6649e-06,1.0806e+06,0,1.7842e-05,0.14636,254.83,0.085532,0,1.0554e-05,4.2968e+05,-2.0724e+16,0,0,0,287.09,0,,1.6,1.6,0,0
5.0391,3.6634e-06,1.0806e+06,0,1.7842e-05,0.1464,254.88,0.056285,0,1.0553e-05,4.2966e+05,-2.0769e+16,0,0,0,287.09,0,,1.76,1.76,0,0
5.039,3.6619e-06,1.0806e+06,0,1.7842e-05,0.14643,254.93,0.027039,0,1.0552e-05,4.2965e+05,-2.0814e+16,0,0,0,287.09,0,,1.92,1.92,0,0
5.0389,3.6613e-06,1.0806e+06,0,1.7842e-05,0.14647,255,0.008938,0,1.0552e-05,4.2964e+05,-2.084e+16,0,0,0,287.08,0,,2.08,2.08,0,0
5.0389,3.6615e-06,1.0805e+06,0,1.7841e-05,0.14651,255.06,0.001983,0,1.0552e-05,4.2964e+05,-2.0847e+16,0,0,0,287.08,0,,2.24,2.24,0,0
5.0389,3.6617e-06,1.0805e+06,0,1.7841e-05,0.14655,255.13,-0.004972,0,1.0552e-05,4.2964e+05,-2.0854e+16,0,0,0,287.08,0,,2.4,2.4,0,0
5.0389,3.6619e-06,1.0805e+06,0,1.7841e-05,0.14659,255.2,-0.011927,0,1.0552e-05,4.2963e+05,-2.0861e+16,0,0,0,287.08,0,,2.56,2.56,0,0
5.0389,3.662e-06,1.0805e+06,0,1.7841e-05,0.14663,255.27,-0.018882,0,1.0553e-05,4.2963e+05,-2.0868e+16,0,0,0,287.08,0,,2.72,2.72,0,0
5.0389,3.6622e-06,1.0805e+06,0,1.7841e-05,0.14667,255.34,-0.025837,0,1.0553e-05,4.2963e+05,-2.0875e+16,0,0,0,287.08,0,,2.88,2.88,0,0
5.0388,3.6624e-06,1.0805e+06,0,1.7841e-05,0.14671,255.41,-0.032792,0,1.0553e-05,4.2963e+05,-2.0882e+16,0,0,0,287.08,0,,3.04,3.04,0,0
5.0388,3.6626e-06,1.0805e+06,0,1.7841e-05,0.14675,255.48,-0.039747,0,1.0553e-05,4.2962e+05,-2.0889e+16,0,0,0,287.08,0,,3.2,3.2,0,0
5.0388,3.6628e-06,1.0805e+06,0,1.7841e-05,0.14679,255.55,-0.046702,0,1.0553e-05,4.2962e+05,-2.0896e+16,0,0,0,287.08,0,,3.36,3.36,0,0
5.0388,3.663e-06,1.0805e+06,0,1.7841e-05,0.14683,255.62,-0.053657,0,1.0553e-05,4.2962e+05,-2.0903e+16,0,0,0,287.08,0,,3.52,3.52,0,0
5.0388,3.6632e-06,1.0805e+06,0,1.7841e-05,0.14687,255.69,-0.060612,0,1.0554e-05,4.2962e+05,-2.091e+16,0,0,0,287.08,0,,3.68,3.68,0,0
5.0388,3.6634e-06,1.0805e+06,0,1.7841e-05,0.14691,255.76,-0.067567,0,1.0554e-05,4.2962e+05,-2.0917e+16,0,0,0,287.08,0,,3.84,3.84,0,0
5.0388,3.6636e-06,1.0805e+06,0,1.7841e-05,0.14695,255.83,-0.074521,0,1.0554e-05,4.2961e+05,-2.0924e+16,0,0,0,287.08,0,,4,4,0,0
5.0387,3.6634e-06,1.0805e+06,0,1.7841e-05,0.14703,255.96,-0.083475,0,1.0554e-05,4.2961e+05,-2.095e+16,0,0,0,287.08,0,,4.16,4.16,0,0
5.0386,3.6633e-06,1.0805e+06,0,1.7841e-05,0.14711,256.09,-0.092428,0,1.0554e-05,4.296e+05,-2.0975e+16,0,0,0,287.07,0,,4.32,4.32,0,0
5.0386,3.6632e-06,1.0805e+06,0,1.7841e-05,0.14718,256.22,-0.10138,0,1.0554e-05,4.2959e+05,-2.1001e+16,0,0,0,287.07,0,,4.48,4.48,0,0
5.0385,3.6631e-06,1.0805e+06,0,1.7841e-05,0.14726,256.35,-0.11033,0,1.0554e-05,4.2958e+05,-2.1027e+16,0,0,0,287.07,0,,4.64,4.64,0,0
5.0384,3.663e-06,1.0805e+06,0,1.7841e-05,0.14734,256.47,-0.11929,0,1.0554e-05,4.2957e+05,-2.1052e+16,0,0,0,287.07,0,,4.8,4.8,0,0
5.0384,3.6629e-06,1.0805e+06,0,1.7841e-05,0.14741,256.6,-0.12824,0,1.0554e-05,4.2957e+05,-2.1078e+16,0,0,0,287.07,0,,4.96,4.96,0,0
5.0383,3.6628e-06,1.0804e+06,0,1.7841e-05,0.14749,256.73,-0.13719,0,1.0554e-05,4.2956e+05,-2.1104e+16,0,0,0,287.07,0,,5.12,5.12,0,0
5.0382,3.6627e-06,1.0804e+06,0,1.7841e-05,0.14757,256.86,-0.14615,0,1.0554e-05,4.2955e+05,-2.1129e+16,0,0,0,287.07,0,,5.28,5.28,0,0
5.0382,3.6626e-06,1.0804e+06,0,1.7841e-05,0.14764,256.99,-0.1551,0,1.0554e-05,4.2954e+05,-2.1155e+16,0,0,0,287.06,0,,5.44,5.44,0,0
5.0381,3.6625e-06,1.0804e+06,0,1.784e-05,0.14772,257.12,-0.16405,0,1.0554e-05,4.2954e+05,-2.1181e+16,0,0,0,287.06,0,,5.6,5.6,0,0
5.038,3.6624e-06,1.0804e+06,0,1.784e-05,0.1478,257.25,-0.17301,0,1.0554e-05,4.2953e+05,-2.1206e+16,0,0,0,287.06,0,,5.76,5.76,0,0
5.038,3.6623e-06,1.0804e+06,0,1.784e-05,0.14787,257.38,-0.18196,0,1.0554e-05,4.2952e+05,-2.1232e+16,0,0,0,287.06,0,,5.92,5.92,0,0
5.0379,3.6622e-06,1.0804e+06,0,1.784e-05,0.14797,257.53,-0.19092,0,1.0554e-05,4.2951e+05,-2.1263e+16,0,0,0,287.06,0,,6.08,6.08,0,0
5.0378,3.6621e-06,1.0803e+06,0,1.784e-05,0.14807,257.72,-0.19988,0,1.0554e-05,4.295e+05,-2.1299e+16,0,0,0,287.06,0,,6.24,6.24,0,0
5.0377,3.6619e-06,1.0803e+06,0,1.784e-05,0.14818,257.9,-0.20884,0,1.0554e-05,4.2949e+05,-2.1335e+16,0,0,0,287.05,0,,6.4,6.4,0,0
5.0376,3.6618e-06,1.0803e+06,0,1.784e-05,0.14829,258.08,-0.21779,0,1.0554e-05,4.2948e+05,-2.1371e+16,0,0,0,287.05,0,,6.56,6.56,0,0
5.0375,3.6616e-06,1.0803e+06,0,1.784e-05,0.1484,258.26,-0.22675,0,1.0555e-05,4.2947e+05,-2.1407e+16,0,0,0,287.05,0,,6.72,6.72,0,0
5.0374,3.6615e-06,1.0803e+06,0,1.784e-05,0.14851,258.44,-0.23571,0,1.0555e-05,4.2946e+05,-2.1443e+16,0,0,0,287.05,0,,6.88,6.88,0,0
5.0373,3.6614e-06,1.0803e+06,0,1.784e-05,0.14861,258.63,-0.24467,0,1.0555e-05,4.2944e+05,-2.1479e+16,0,0,0,287.05,0,,7.04,7.04,0,0
5.0372,3.6612e-06,1.0802e+06,0,1.784e-05,0.14872,258.81,-0.25363,0,1.0555e-05,4.2943e+05,-2.1515e+16,0,0,0,287.04,0,,7.2,7.2,0,0
5.0371,3.6611e-06,1.0802e+06,0,1.7839e-05,0.14883,258.99,-0.26259,0,1.0555e-05,4.2942e+05,-2.1551e+16,0,0,0,287.04,0,,7.36,7.36,0,0
