"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.0396,3.658e-06,1.0806e+06,0,1.7844e-05,0.1434,249.71,0.037344,0,1.0549e-05,4.2978e+05,-2.0383e+16,0,0,0,287.14,0,,0,0,0,0
5.0396,3.6582e-06,1.0806e+06,0,1.7844e-05,0.14343,249.76,0.031005,0,1.0549e-05,4.2978e+05,-2.0389e+16,0,0,0,287.14,0,,0.16,0.16,0,0
5.0396,3.6585e-06,1.0806e+06,0,1.7844e-05,0.14346,249.82,0.024667,0,1.055e-05,4.2978e+05,-2.0395e+16,0,0,0,287.14,0,,0.32,0.32,0,0
5.0396,3.6588e-06,1.0806e+06,0,1.7844e-05,0.1435,249.88,0.018328,0,1.055e-05,4.2977e+05,-2.0401e+16,0,0,0,287.14,0,,0.48,0.48,0,0
5.0396,3.659e-06,1.0806e+06,0,1.7844e-05,0.14353,249.93,0.011989,0,1.055e-05,4.2977e+05,-2.0408e+16,0,0,0,287.14,0,,0.64,0.64,0,0
5.0396,3.6593e-06,1.0806e+06,0,1.7844e-05,0.14356,249.99,0.0056504,0,1.055e-05,4.2977e+05,-2.0414e+16,0,0,0,287.14,0,,0.8,0.8,0,0
5.0395,3.6596e-06,1.0806e+06,0,1.7844e-05,0.1436,250.05,-0.00068838,0,1.055e-05,4.2977e+05,-2.042e+16,0,0,0,287.14,0,,0.96,0.96,0,0
5.0395,3.6598e-06,1.0806e+06,0,1.7844e-05,0.14363,250.1,-0.0070271,0,1.0551e-05,4.2977e+05,-2.0426e+16,0,0,0,287.13,0,,1.12,1.12,0,0
5.0395,3.6601e-06,1.0806e+06,0,1.7844e-05,0.14366,250.16,-0.013366,0,1.0551e-05,4.2976e+05,-2.0433e+16,0,0,0,287.13,0,,1.28,1.28,0,0
5.0395,3.6604e-06,1.0806e+06,0,1.7844e-05,0.14369,250.21,-0.019705,0,1.0551e-05,4.2976e+05,-2.0439e+16,0,0,0,287.13,0,,1.44,1.44,0,0
